,content,mark
374261,中小型券商里业绩又不算太差搞什么鬼？？？山西,-99
2851132,8个老股民朋友，已有5个上岸了………………估计,-99
4007493,挂10.65清仓[不屑]不谢,-99
1999516,拉高就出货，跌下就收回c,-99
833346,鸟股鸟股,-99
4288147,么比狗怂哦.天天就知道泄，狂学不知，无脑公司,-99
433856,在柳荫下也。,-99
3143412,大家来说说明天能复牌吗,-99
1407010,sb庄回踩就是送钱,-99
356711,快逃，上海国际不看好上汽的发展，清仓了3.3亿,-99
5027055,没买丽岛新材买你这傻逼股彻底废了,-99
1250026,跌破6.80，才能跌死跌透，这个大垃圾,-99
3496538,中国化学(601117)融资融券信息(12-07),-99
2942960,上海九百的股价如此跌法，这是拼命啊！,-99
1684179,就是你的钱亏得不成样子，别在意，没事。大多数,-99
2276952,东方新星只要2.5亿就能成为第一大控股股东,-99
4563641,现在不可能拉，得压着，看看下星期大盘走势再说,-99
5262027,费费太多,-99
2600580,近期国家重点强调发展大数据，天海投资转型有希,-99
1275750,三六五网:股票期权及限制性股票激励计划(2017),-99
2381389,要有极强的耐心,-99
2013989,融资你年不,-99
1087794,真是看不明白你，什么时候能让我回本，,-99
474030,这种人渣畜牲庄，大家记住跑了永远不要回来，浪,-99
5179022,跌成狗啊,-99
2052569,刚说控制金,-99
2487524,真心鄙视做广告的。你水平那么高，早赚大发了，,-99
389285,怎么还不出退市公告？浙江狗日，妈了个逼，,-99
2337455,各大股东都大幅增持了，厚积薄发,-99
4714929,卧虎藏龙,-99
64074,庄不倒腾基本就三两分钱交易，这才是真实盘面。,-99
173302,维生素D3价格上涨5倍 有望冲破历史高位,-99
53935,一群瞎子在哪瞎几把,-99
2627241,600758:红阳能源关于下属子公司辽宁沈煤红阳热,-99
3064208,600870:厦华电子重大资产重组停牌公告,-99
842594,关于减持新政长远来说是打击股权投资短期也,-99
2414967,今天涨幅有多大，上升轨道就要看强弱时候了。,-99
2674390,跌了一周，下周再跌一周。,-99
5375000,好不容易才走出三丈,-99
561079,定增没落地，股价上不去,-99
4754467,东财股吧典型的伍毛份子就是模样磕碜滴心人妖,-99
4571374,不放量不进场,-99
112050,600031:三一重工关于增加2017年度日常关联交易,-99
5000440,几条老昌多草狗，去死吧,-99
4696914,反正不涨停,-99
3036200,猜测谁入主没意义、从盘面分析厦利有资金关照。,-99
4572313,不要的都丢给我,-99
930328,600267:海正药业2017年半年度报告,-99
1007428,公告结题，投资者需要知道，以为我们投的都是真,-99
3805876,2017年12月纳入上证50，怕你不涨嘛,-99
1023173,这个傻逼,-99
1608922,目前出台的规定只是,-99
1723293,600517:置信电气公司章程(2017年修订),-99
1094366,能否收获一根周阳线。,-99
4626099,股市最新热点板块，一定好把握住机会,-99
774449,玉隐绀纱睡觉,-99
3304695,明天还是低开低走,-99
4123615,基金跑了,-99
2867226,这就意味着上市公司高送转与业绩匹配的问题,-99
1252715,不出意外下周一大盘高开高走。指数不错，这死票,-99
499860,低开高走走折返路从来不是长二捆足见犹豫无奈彷,-99
45583,创业板今天应有表现,-99
48936,年内拉到5了一年了你卖红薯！卖红薯！要求10送1,-99
866614,无量一直跌什么原因，很明显人为制造。,-99
1179462,算命先生算说今年买股票可能有一点赚，我说赚不,-99
3836262,报告期内收入及净利润增长率等经营业绩增长情况,-99
1466265,四档税率并存的情况,-99
2279308,投票方法，大家试试。,-99
3921055,出了汉王进了你，真是瞎了,-99
5156537,买了大元，来呀,-99
1051219,卖出！,-99
3222660,兴胜创建将,-99
2063002,神思电子金融行业服务机器人好智能赞一个！,-99
1764179,人家跌是因为涨的多了，你都跌成狗了还在跌,-99
4259712,蓄势冲关还是酝酿回踩，已明确,-99
2561285,信托、QFII、保险、券商没有入住，基金有23家，,-99
5116086,为了明年的解禁股，公司做出了很恶心的三季报报,-99
145196,京东方大跌的时候，混改龙头也大跌,-99
2770191,庄啊，你还能把公司整退市了不成？,-99
1992531,38到了，兄弟们快来救驾…,-99
5482416,排排坐 分果果。还有数周 3千多家上市公司的“\t,-99
1076771,真是希望有多大,-99
1799907,十分满意，主力让我们有机会清仓止损！,-99
3027699,就算东五环土地价值40亿，股价也得翻一番啊！,-99
455109,双针探底,-99
5364527,无聊的传媒人，屁股和嘴巴长反了。喷别人的同时,-99
3491373,市里，拼命穷,-99
4243706,“剑桥科技”这名谁起的？！太牛了赞一个！,-99
4826649,三只乌鸦,-99
1417422,可以进了,-99
3585889,说压盘还多来三千手！观察三天基本没有大单买入,-99
2540395,已提示有可能收阳但这种盘面内外盘差不存在大涨,-99
4140269,马前炮，拭目以待！股动力私募007,-99
213567,流氓软件如。,-99
4139806,一泻千里啊。。。。。。,-99
5172151,这垃圾股也会乌龙,-99
2266000,房地产时实体经济,-99
5436621,昨天，骗子搞的是广泽股份。600882,-99
2768699,机构庄家们转来转去最后才发现中国根本没啥高科,-99
2257175,强生控股(600662)融资融券信息(06-30),-99
4818644,挨套的举手来,-99
3130489,哪个傻逼还要买？全给你,-99
2082051,与此同时日前,-99
4280192,只出不进，不管他们给你讲什么动听的故事，你都,-99
3278963,妈的，健民集团大股东你还不如去死呢，停这么长,-99
2896715,今天跌4个点回去才叫牛[大笑],-99
2948223,谢罪。,-99
5166174,今天要大涨一分,-99
5412006,不亏的可以暂时出来，跌停就完蛋了,-99
1823108,东北园林别再唱多了，坑了自己不要紧，别把其他,-99
1840788,有种再拉啊 我就是看空不进[傲]。,-99
3604770,尊敬的客户：9月13日起潞安集团公路煤价上调40-,-99
1398657,2点暴拉，别问我是谁，我叫雷锋。,-99
3755571,中国铝业(601600)融资融券信息(10-12),-99
4167116,我就纳闷了，都说我是骗子，我的粉却在不断增加,-99
1648333,谁懂这只股走势，求指教。,-99
5455193,603938,-99
1677636,今日必定红旗飘飘！。,-99
2289571,真会玩股票，这么玩都可以,-99
2620646,到底会带来什么？。,-99
2621197,今天会涨到你目瞪口呆,-99
2660048,诱多 下杀开始。,-99
3915749,大连港沉了,-99
4742089,钉子户，买几个股票，你这样只能一直套着,-99
4623970,603333:明星电缆关于控股股东协议转让部分公司,-99
3817876,还不下来，我也没买,-99
1869340,不会又做双头,-99
2273914,11:15 统计局：中国还有进一步推进减税降费的必,-99
5392866,两市倒数41名,-99
4267037,明天的幅度可能不会很大了，注意一下,-99
3399370,股市，专注才能赢天下,-99
4897344,明天分红，又有高管可减持，不知明天怎么走,-99
5059747,603680:今创集团首次公开发行股票招股意向书摘,-99
1658867,大户转移了,-99
3915344,2.99收盘 明天继续跌,-99
3744672,上半年盈利6.23亿元，所以就在6.23玩一天表示庆,-99
3095084,每日高开低走。a,-99
5169925,这股见光死,-99
259450,股票软件：咬定雄安概念不放松,-99
3340238,有些公司为了顺利嫁入上市公司，吹牛不怕事大,-99
