,content,mark
972446,本人持有同力不奢求也。,-99
3893372,中国的股,-99
479084,之前挂单是庄和散户，现在只是散，为啥不卖后悔,-99
5149550,绩优成长小盘上海本地股，中长线资金定会关注建,-99
5540093,钴价昨天又跳涨了,-99
1410367,和顺电气两连板，动力源还是不行,-99
98154,快跌下来[拜神],-99
2576883,散了吧，主力一个劲出货,-99
3003600,加油！加油！上周买了就涨[胜利],-99
1592019,在著名企业家的领导下，千金一定值千金的！安心,-99
3861319,国家控制小盘，不许涨！不然大盘高价谁来堆！,-99
3974845,涨停买入，100手,-99
789024,酒精勾兑的东西股价要炒上天。,-99
4184907,华脉科技亮相2017世界通信展,-99
4396754,看下旭升股份。羞不?,-99
5463139,有看头了 看它到到真元,-99
4141512,如何把握黑,-99
1390679,指数马上摸3200,-99
5119230,你还在为解套发愁吗？,-99
1707759,先锋电子连续暴涨后今日便被主力砸盘致跌停等,-99
4491176,金雕大傻狗，也太看得起自己了，说什么前期和你,-99
1001874,高铁集结号“陆地航母”星辰号来了 武汉 霸气！,-99
5490595,狗庄坐不住了？ 还是在玩套路啊[亏大了][大笑][,-99
4468874,放量上涨，准备拉板了。,-99
3268005,看样子跌破前期4.89就在明天。,-99
994963,死到这了吗?太对不住广大投资者了吧,-99
2859316,把握起来有一定的难度,-99
2256489,天天跌是为何？强生啊，你太垃圾了啊,-99
4651305,最近，很多人在抨击新股快速发行。这些人无非是,-99
955391,600273:嘉化能源关于使用部分闲置募集资金进行,-99
3721438,大智慧的主力控盘明显比锐电的手段要高明阴险很,-99
54646,今年就吃披马甲的亏，脱掉马甲，就买ST,-99
5453251,今天高位接的筹码明天全部套牢,-99
4028887,空仓看潮~空仓看潮~空仓看潮~。,-99
4515771,那些没听庄,-99
324478,大盘回调，后期定会发力，坚定看好云天化,-99
3569845,刚从光环新网过来，昨天打野赚了一波,-99
2576817,恭喜明天跌停了,-99
5237277,大盘要翻红，这票终于大跌了,-99
51117,无量必涨,-99
1618114,今天二个公告够那些唱空的喝一壶了！,-99
2981234,公司目前是否继续持有永安财产保险？。,-99
3868217,出来还得补跌?,-99
3011653,不行了！！！,-99
1642932,压盘真大！,-99
732012,已受到沪深交易所的全面重视,-99
3153479,不管你明天会怎么样，反正今天我又跑了[傲],-99
4033622,再接再励，跌破14元，13元。,-99
889436,这痹公司会多，担保多,-99
2998584,大家把仓满上等主力这只乌龟,-99
2538958,该平台下沿有支撑；而上方3145~3165点小平台上,-99
918676,七个股市中的数学小常识,-99
2229364,豫园9亿投资北海道渡假村，现己增值到百亿，相,-99
1458469,请专家指点，此事是利好还是利空，望各位老师和,-99
4499504,要卖的快点卖！,-99
48018,[哭][哭][哭][哭][哭][哭][哭][哭][哭][哭][哭],-99
1693118,砸完没 还砸不,-99
171800,垃圾啊。,-99
5520836,去10年国内盐湖由于,-99
2928740,上海电气发行可交换债有可能违反减持新规，如果,-99
4053916,111,-99
4244594,主力咋突然出来这多卖单，肯定散户大部分人再卖,-99
4356766,等个把月，上涨到20元，分红又大赚,-99
4005295,成交额不降到2000万以下涨不了。,-99
2092048,好时机好价位，快买入万马，,-99
5034695,每天早上日鬼了？我就问一大早你大涨然后还有人,-99
2814100,八部门支持沈机集团改革，手握圣旨办事，昆机自,-99
2135384,空气中飘荡着...,-99
2816045,再过一段时间，关于昆机，被公安机关立案调查的,-99
2560757,继续带领我们吧，哈哈看见你就能赚到钱。,-99
1103507,澳对华出口返升两年半高点 后劲如何,-99
5554231,始终上不了30日线，哎！,-99
2960003,年线强压力位,-99
5145457,603729:龙韵股份2016年度内部控制评价报告,-99
925417,你比002233好。,-99
2552837,建底仓啦，今天的盘面个人观点绝对有问题。13 1,-99
58185,金地集团比银行股更优秀,-99
685609,目标价3元,-99
4502047,买的早了,-99
2527367,600732:ST新梅2017年半年度报告,-99
1564136,风神股份七连跌，具体是由什么原因导致的呢？关,-99
1511001,大盘真牛逼 把个股带下去了 自己却悄悄回来了,-99
4639186,买了这股票真作孽，吃碗面都要搞按揭。,-99
2577360,股价在山顶上出重大利空公告,-99
