,content,mark
4783439,有个恶庄专门压盘，又扯单不交易，说明什么，大,-99
4994372,小散快清完了，剩下自己咋么玩，娘地，继续看,-99
208714,一帮散户瞎起哄，注意看量量量！,-99
4993540,线收了一根锤子,-99
1086570,一月行情就是全年的写照,-99
3655178,没有办法，高盛自己喊的估值到98自己却在减持，,-99
5015171,大幅推升CPI的可能性不大。,-99
1393216,至才你你哦,-99
62658,谨防这类股票 恐将悄然筹码转换,-99
4747580,这公司的人真是懒     快到业绩发布日    也没,-99
1232958,持续下降通,-99
561958,人算不如天算地震把虫砸了,-99
849648,面临香港回归 七一大庆 ，重大利好仍不断跌，可,-99
2274008,比士兰微差太远了,-99
3514088,银监会查融,-99
2193412,明天可以放开脚步涨了,-99
4937458,打跑空狗，有空狗来吧里乱说，签友们团结起来，,-99
2617707,应该今天卖的，周一10.3卖了一半，今天10.49卖,-99
1426671,抄底加仓吃进华胜天成,-99
1264076,跟云铜差这么多我真的是要被气疯，跌的时候比他,-99
2082321,出对了，12.6左右接回来，光明不会以牺牲金酒为,-99
1739277,盐酸吡格列酮片等四个药品获得药物临床试验批件,-99
4069218,希望本周有好消息,-99
3319779,600987:航民股份关于资产租赁展期的公告,-99
283207,钱流动起来了,-99
4629052,唱多的都是托，居心不良，大家安静，股价该怎么,-99
28183,傻人有傻福，傻逼没有 --鲁迅。,-99
4053684,两点半我来拉涨停，大家务必激动。,-99
3421649,12.9已成交,-99
2539167,看来我把今天庄家倒仓的量估计高了，呵呵呵呵呵,-99
603399,垃圾黑嘴陈星宇,-99
637126,深交所发布《上市公司高比例送转方案的公告格式,-99
5474932,好股,-99
1364912,为何只增持动力  科技不是航发的资产吗？  多少,-99
2311906,2014年以来到现在涨幅超三倍以上的所谓白马，20,-99
5381171,今天不拉升，就是到顶了,-99
5123315,"业绩行业很好,调整后暴涨连板的好标的!",-99
889937,招谁说理去,-99
1488410,我尼玛，被洗了。,-99
2401345,龙年新气象，让自己的电脑霸气十足！,-99
4261884,停牌才是良心企业,-99
4582752,快快抄底呀，下午急速拉升!!!,-99
1541124,乖乖呀一张抛单吃掉2400多手买单还有得跌赶快跑,-99
124113,至少对市场人气方面的影响比较大,-99
3298093,明日必涨,-99
5068892,投资者的分红回报也将达到5%以上,-99
1667919,就普遍减持,-99
885421,6.06的3000手单子含义是，我走人，但是我代表30,-99
1809036,垃圾中的战斗机！,-99
270786,金融会透露特大信息,-99
1767075,而格力电器目前的回调,-99
3206472,杭州银行(600926)融资融券信息(09-11),-99
5058272,再卖三分之二，哈哈哈，太优秀了自己,-99
3518478,举报这个庄,-99
5432108,还没反应过来？现在市场根本就不稀缺小盘股，新,-99
660541,真疯了么？招商广发涨停三天什么信号发出？MSCi,-99
5009196,我的咋查不到配号呢,-99
5436863,该股筹码太分散，这股还要洗，估计要到十五元以,-99
3048407,震荡把那些不稳定的散户震走，这个价位的筹码庄,-99
2263158,以史为鉴，可以知兴衰。,-99
561216,2点半了，做好跳水准备。。,-99
839619,抢庄,-99
2355208,气个则会给人赌徒的感觉个那么现在持有欣,-99
4412518,谁有我惨！,-99
2502570,争执一个不易化解的问题,-99
5400582,牧高笛买买买 牧高笛买买买 牧高笛买买买,-99
2521808,关注勿追,-99
5290178,涨十天不如一天跌的，机构参与度不到一个点，千,-99
4928137,白毛疯了见人就咬，恶意刷屏，大伙举报狗日的[,-99
1380313,市场任性，拒绝调整！,-99
2438266,操盘的你妈思维还停在清朝啊。,-99
2638004,一帮连投票输赢都看不清楚的傻散不割肉才有鬼,-99
782768,三分之一仓看他表演,-99
3778754,全域智慧旅游采购项目 来源：中国十九冶集团 作,-99
1634408,地地道道的癞皮狗一条………,-99
2116710,最后的字gegegjlk,-99
4867012,有一点投资者必须要意,-99
4848115,你们不卖，主力怎么拉[大笑],-99
4131990,财务总监要跑公司有问题,-99
574279,高送转与公司业绩的增长并不匹配,-99
683622,高抛低吸。那只拉高抛那只,-99
4404744,603180:金牌厨柜关于使用部分闲置自有资金进行,-99
4528077,一切的一切都到尽头了,-99
4865690,投资者传闻求证苹,-99
471980,601957,-99
475574,卡拉宝_唤醒你的能量。,-99
4158216,筹码严重被骗,-99
1036408,奶粉排行榜10强中的飞鹤不辜负消费者的信赖,-99
2087586,股灾来了，快跑哟u,-99
2986293,煤矿   2.312.3 8.4,-99
154374,每天九顶会涨,-99
2251121,思维东方法,-99
3421205,创新低的股票千万不要接,-99
4423433,业绩是好的，公告是利好，股价在底部，你有什么,-99
5047630,建科院要涨停了,-99
5192295,郑重声明下周三29号，我们会吧新日股份打压至停,-99
1648445,大股东减持1000万股，精工榜上有名,-99
1738974,进入细胞治疗和免疫抗体领域,-99
2517588,狗庄就是那么垃圾,-99
4472062,无量都能涨，见鬼了。,-99
3936001,你大哥你大爷都上去了，还磨叽,-99
2528244,这是要清场停牌吗？真心不懂,-99
3252289,真垃圾[怒][怒][怒]。,-99
3144469,就剩下爱国韭菜了，蔫了吧,-99
3010833,真他妈的垃圾,-99
