,content,mark
1110299,到底是哪些猪狗在压盘！？,-99
1198272,看到京东方涨，明天大盘安全了,-99
4864108,这票完蛋了  走吧,-99
1107804,无缘,-99
5515566,他妈的，46的本套的死死的,-99
3316700,这股到底出什么问题，一直往下走！,-99
913373,需求回暖迹象明显，价格有望继续上调,-99
4957830,继续跌，石化都涨你还跌，跌停吧！,-99
3076502,好烦啊。涨,-99
3666985,对“股市每次大跌都毫无征兆”作出正确解读的唯,-99
3864493,"六月的蓝筹,七月的小板。",-99
1276982,位关闭两座制造厂,-99
1915633,630尾盘惊天大反转之股灾救市资金获大利!券商因,-99
3027782,呵呵，套了补，补了又 套。不敢补了，再跌1快就,-99
5453776,*准半导体太阳能以及光纤概念股，没有大跌难以,-99
4814227,角色须炼好“内功”,-99
3792394,雄安新区概念整体出现分化b,-99
5153387,37的本，么么么等，不急,-99
576702,二六三东方财富软件显有机构买进。肚子里昨天还,-99
483649,CYC指标。估计这次会冲绿线。站上绿线就大涨一,-99
227357,市场弱势特征可谓一览无遗,-99
4714208,只说基蛋变金蛋，好股有潜为，点到为止，各有各,-99
2969891,托盘必破，铁律,-99
4641695,然后继续下跌。套路,-99
889135,大单疯狂出逃中，嗬嗬嗬,-99
5172861,董秘东请问,-99
2173830,大青,-99
5004036,再次跌停，唉，长阴破位，下一个支持在哪里？16,-99
3751374,5.80卖出还能捡回来,-99
2524925,确保再融资新规的贯彻落实,-99
1854327,几百手就能封跌停，这逼股也是废了,-99
2120083,[大笑][大笑][大笑]。,-99
4766956,主力资金出货明显,-99
3447088,现在是无底洞,-99
1041857,必上40明年上60,-99
3653381,还是平安坚挺,-99
4727314,主力肾虚了，快跑,-99
2667681,新能源股，中概股都是热点阿，TANH已经涨了一倍,-99
290096,师辛苦了师辛苦了,-99
852789,青海华鼎买点来了，我捡漏了10手！希望明天有肉,-99
1099263,大癌股智障滞涨！,-99
5466155,看底到17元,-99
2083898,小心！用无量虚拉指数来造假K线图欺骗你你会,-99
4668448,其他不说，比一比牧原股份，哪家更有成长可能性,-99
691769,金种子酒(600199)融资融券信息(09-21),-99
146654,hj,-99
246542,不砸盘了东,-99
298042,糙股。,-99
1460834,快跑吧，玩完了,-99
1979080,一周又开始了,-99
4723114,要耐心，从15.10开始一路进货，从8月23日中阳，,-99
3467871,顽固性不涨，看尾盘的力度了。,-99
3757299,实在忍不住了。,-99
4767217,赶快买阿石创吧，此股还有一波上涨，约3成,-99
1461032,水泥行业全国大范围停产~然后...你懂得,-99
3725097,大盘放量稳住中线,-99
1507657,青岛金王：29名员工响应增持倡议 合计买入549万,-99
1570171,者回去也,-99
2733411,请不要人身攻击！一个平台大家都可以发表自己的,-99
4722599,靠寒锐钴业心痛，当时100买过97卖了，68没买回,-99
4410373,这马被砍了两条腿,-99
5069379,如何看待上市公司扎堆卖房以及卖房保壳？目前市,-99
3925822,这个伟大的时代风起云涌，刘载望的思想意识还停,-99
4244920,不管啥时候开板，股价不到100+我是不会把我这10,-99
2517316,如果人们投资的理由是为了赚钱 。,-99
4883036,我看中公司发展价值和前景，如流通盘砸到6个亿 ,-99
3810814,我的发言,-99
2044136,让你再装13，今天破个7，再买2万股,-99
448486,fantasy！,-99
1343672,内房股暴涨 恒大一度涨12%创历史新高！背后有何,-99
4098217,一帮色鬼看见大波的口,-99
1966707,去你妈的，去年玩不过你，今年也玩不过你。。,-99
749407,搞了一夜大,-99
1502951,辽宁建立自贸区对通葡股份是利好刺激吗,-99
3224751,地方国企混改:接下来新一轮行情的热点,-99
5013525,接下来就是压盘、吸筹、再压再吸直至控盘。但目,-99
4207367,这出货出的,-99
2285692,人生就像一团毛线球，越扯越乱。,-99
3219996,今年利润超16年10%~20%是肯定的。还有理由跌吗,-99
4597405,看这个样子应该是跌停了,-99
4594820,电梯把老子也给传染了[不说了],-99
4412320,买尼玛蛋。赶紧走人，,-99
808333,充电桩，锂电池，新能源汽车，共有30多 只涨停,-99
5445361,50.4见,-99
5009452,期待好运,-99
226816,素弦尘扑,-99
2645731,突破就不得了,-99
2317376,解套走人，感谢上海三毛,-99
599203,"●股市将先于经济见底,关注低价绩优股.迎十八大",-99
4196798,以MCI指数变化来观,-99
2325663,看来中报一塌糊涂啊,-99
1252251,谈谈看法月底能不能到9块,-99
635579,龘: 6月26日至6月30日大盘一周预判，既是诱多也,-99
1529221,高铁新闻利好不断明天高开高走,-99
4579356,"收盘20,98",-99
2378310,安邦内部问题复杂，可能开始转让，尾盘大手笔成,-99
2482181,昨天是买入,-99
1783531,600533已经卖了，不玩了,-99
3057166,现在炒底的绝对要炒在半山腰,-99
3217755,这个死股什么板块都不是,-99
285952,恶心！！！,-99
2938580,海公公涨,-99
2622330,还以为今天会创新高呢，主力又是垃圾,-99
5295989,今日跌停才能证明庄家强大，否则垃圾,-99
2230089,绿地股份如今流通盘32.23.三季度业绩0.54.股价7,-99
3796979,要么涨要么跌，5.02我就再进它3万股，来吧,-99
2331046,市场波动是投资决策的向导,-99
4955293,开板买的你，亏了几万卖了你就涨停，还要不要人,-99
1152824,孙子这板块你就是乌龟王八蛋[大笑][微笑][大笑],-99
3321651,今年卖房的上市公司数量达到百余家之多,-99
3711597,融资赌博害死人，长期投资才有钱！,-99
2259604,为什么没有,-99
624685,各种不服,-99
3047387,跌破8元继续补仓,-99
3625720,中国联通（大转变）。,-99
4882629,MD45没卖现在要用钱38卖了，狗庄。,-99
158516,涨停反包，将树立两市旗帜！。,-99
1630281,大家卖卖卖吧,-99
1887744,中签转债的朋友注意了！,-99
3943627,不卖 股友们 想想吧 儿女 孙女们 吃饭 穿衣 结,-99
900752,光讯送20派5元，你她妹的就一垃圾桶[大便][大便,-99
1016488,百折,-99
338209,大盘见底同方股份昨天今天融券做空的悲催了,-99
4414864,30分钟死叉还能涨？？,-99
2475455,（原创）20170713持股条件仍在，静心等待,-99
2669586,雄安遇见你是一种美丽,-99
3171160,我的生意越做越小:明年来过,-99
4687756,将铭大也加入指标那就最好了,-99
4716584,天太热，鸡蛋坏了,-99
4477601,明天大概率涨停,-99
5483100,还有百分之20左右企稳，下跌中继 无换手无成交 ,-99
1030242,我心里对自己说,-99
1179754,今天澳柯玛不会涨的,-99
4871869,告别股市,-99
5178694,北斗导航卫星:为共享单车定位,-99
4164278,要什么时候才能补齐那个缺口～51.87,-99
2713408,银十哥每次一唱多。我就做T 屡试不爽,-99
4610632,今年以来，在新股审批与发行持续推进。,-99
5449503,深港通正式运营了两周时间,-99
3529168,601158:重庆水务:重庆市黔江排水有限公司资产评,-99
2680266,估计复盘跌停,-99
1893894,终于有一利好公告，收购北欧(N0rdicPaPer)公司,-99
4993941,风险越跌越大！你们不明白？现在房产不让投资，,-99
3815447,滨化股份(601678)融资融券信息(09-25),-99
5377850,全力绞杀做空者大家抱团，我在下跌中加仓一百万,-99
5383346,垃圾股票1？,-99
3441940,看K线大趋势明显是下降通道，会到2.73元止跌。,-99
5459550,就没有什么不可以,-99
4562159,神奇2点半，暴涨暴拉。,-99
3531883,业绩持续下滑，市盈率还有34倍，就是再跌50%也,-99
2442464,今天有机会收根大阳线,-99
