,content,mark
2769590,与公司业绩增长的匹配性,-99
2838217,董秘你好，作为价值投资者，一方面注重公司基本,-99
3949824,别自欺欺人了，如此大的盘子，这点成交？价格离,-99
276525,南风狗和因为狗居然是一个人。 公母合体，是阴,-99
2467506,起飞,-99
1156301,601965:中国汽研股权激励计划(第一期)草案摘要,-99
1039787,墨鹍科技的精品游戏研发能力将帮助三七互娱提升,-99
860515,正邦天天跌，是业绪造假还是庄家吸筹不够。。,-99
1510409,三百万都想涨停。？？？,-99
3157552,15只个股创5178点以来新低,-99
5077496,真不要脸，xb 庄,-99
211891,天齐锂业涨四倍此股也可以即将到来,-99
2527006,嘿嘿，终于砸下来了,-99
2628689,小散不要挂单买。。,-99
3180449,买入,-99
5223163,草泥马，上午拉升，下午砸,-99
3321575,都散了吧,-99
5137283,次新里面最垃圾 最垃圾,-99
4675844,哦哦哦158936+23 202909+16 181895+14 305847+4,-99
3954436,看好的、稳稳的做好啰,-99
4542432,跟进井神股份一年了，虽然没有亏多少，但是浪费,-99
3823827,拓普集团 最后的上车机会,-99
2531161,一个紧随着一个a,-99
4023996,2?浪回调而己，等3?浪主升[大笑]w,-99
565288,翘尾巴，就是翘辫子，七月半鬼节来了，对照往年,-99
5531866,这一定是支牛股。五日均价线上穿十日、二十曰均,-99
3242599,跑……!,-99
3866455,京东方A:2017年6月29日投资者关系活动记录表\t,-99
4389043,14元被套被套   不如消费补仓资金,-99
5302695,冬意渐浓平淡收官 仍然主配大盘蓝筹股,-99
3136374,公司公告说德国分公司上半年已经实现盈利，请问,-99
267625,[哭][哭][哭][哭]十六元本，不知何年能解套？[,-99
1433275,新高后就是跌,-99
4457453,买啊买,-99
3698885,其是对全额交割，更应特别小,-99
1346614,银隆钛快充技术更是获得了国家863节能与新能源,-99
4790164,上涨没力 下跌又吃狗屎,-99
354269,冲啊。,-99
149411,第一没钱，第二没钱，第三没有人气，怎么让6000,-99
445031,我就不相信你主力会低位出货，打压股价肯定要暴,-99
2931858,重大消息,-99
2549705,明天开始山金绝尘而去，洗出来的都没机会了，这,-99
3980264,全转买2元股快*一路一带丝路龙头600307酒钢宏兴,-99
117363,，，，中报业绩优秀，福建高速，关注,-99
2545214,我靠你亲姐,-99
1324575,监管严格了，庄家也要跑路了,-99
3300110,这次大盘下杀 会有意想不到的低点[大笑][大笑,-99
1887250,下周一买进去,-99
3723631,笑 瞎子也狂笑 ，市值270亿，前三季实际利润57,-99
3568707,今天必破15.6，目标跌停o,-99
3123519,杠杆就是泡沫,-99
2904914,600829:人民同泰关于设立子公司暨关联交易公告,-99
1511623,宁下与金园比较净资产盘子收益股价分别为9.41、,-99
4095951,昨天跌停，今天涨停，报复上涨,-99
4536503,冲,-99
4245599,2015年公司增发买进天安财险50%资产，2016年上,-99
4750206,我说了九门提督不出来，就不会涨,-99
2184879,广基很可能放弃要约，用18去要约一个不能主导的,-99
3587851,白银很快就复牌了，重组搞不成。国安里业给中葡,-99
4060631,你们这些个,-99
5375178,我高抛低吸有效果，很有效果,-99
1398914,今日沪指收了一根小阳线,-99
4543560,15多的本至今还在。,-99
2862567,盘中涨停股数量为21只,-99
458037,主力想大盘大跌，然后岷江水电也大跌！然后慢慢,-99
3811596,其实走到这里，很多人成了大款。不管是何种操作,-99
3079070,今天很多有色金属公司高开震荡,-99
3105275,主力要完蛋了，砸了4个亿也没拉起来，再来一波,-99
4787944,问出一只大牛来,-99
5374304,7413十9希望中个安慰一下吧。亏损大多了,-99
3786729,今日会继续下跌！,-99
3288882,也来炒股？,-99
4521831,次新股哪个不是跟着板块暴力反弹只有这个傻逼拉,-99
1867682,手上还有开,-99
5133333,今天做T的都牛掰了,-99
5518907,中此股的哭晕了，打开早，明天跌停，人家一直板,-99
2637577,今天黑豹尾盘又会杀跌吗?想一下。,-99
2235289,素质低下的赌徒！,-99
3482517,应该补16元缺口再涨的，现在的上涨都是耍流氓,-99
24704,还有不服的吗 我作为老股东反正我是服了[滴汗],-99
2176324,天天跌，日日跌，开盘涨收盘跌；开盘跌，收盘更,-99
2497264,为什么每个板块都是红。这里还跌呢？,-99
862674,跌的好，跌多点呗，否则没法涨。a。,-99
1258791,成本较低，开贴占坑。。,-99
1553588,昨天8.70元买的5000股套9分了。来继续砸,-99
51824,9.24元加了200股。,-99
1721587,置信电气从今天开始只有新高 没新低！,-99
558196,K线本来很美，可以继续走高的，现在走坏了，只,-99
2081315,其中很重要的一点就是,-99
187530,[献花][献花][献花][献花][空仓][空仓][满仓][,-99
4770830,603488:展鹏科技2017年半年度报告,-99
3873528,多头必败,-99
1809958,莫高股份(600543)融资融券信息(09-29),-99
3544181,北京银行与京东金融合作 共建智慧城市,-99
5229443,雄安真熄火了吗？我认为！正蓄势待发！,-99
1279203,来，16.36到底减去多少？,-99
360489,600105:永鼎股份独立董事关于第八届董事会2016,-99
3917857,抄底了；等你一波V,-99
4641555,无德的庄家,-99
1955725,重点关注：严重被错杀的芯片半导体个股！！！,-99
3134951,7.7元附近应该可以进了，不知有没有机会,-99
2180060,为什么皖那么值钱，你瞧瞧皖新传媒比大地和长江,-99
587486,标题挡请你别卖你那个狗屁文了，你烦不烦，有用,-99
2398004,一边拉一边卖，主力真是无耻,-99
5321873,这么好的票，你们还不敢快买。,-99
1681337,我现在眼睛绿的，都不知道红色是什么色了。[好,-99
1133425,从上午到下午，还没突破分时均线,-99
469106,我没骗你们吧，恭喜今日买了造纸板块的个股的股,-99
5192321,本周新日股份先站上15元，低位买进的兄弟们捂起,-99
48203,大小非888和蛊民賤二是这里最优秀的刷屏手。,-99
1095504,建信周盈安心理财债券型证券投资基金年第季度报,-99
2284121,国家队在干什么?!,-99
3727736,使劲砸呀！不砸能捡到筹码吗！庄家大手砸呀！,-99
3362787,业绩挺好啊唐山港值得期待,-99
4134133,够狠,-99
5036666,站上20线，补仓了。呵呵,-99
