,content,mark
3910830,向下打回原形了 [亏大了],-99
1297172,这价格，比股灾以来还低，走势是一波比一波低。,-99
5093498,国家的财富，老百姓的财富又一次重新分配……恭,-99
1205678,恒力补贴之迷，需要解释，,-99
1878343,炒股养家？真没你想的那样简单,-99
2055458,24年未分红，市盈率上万，不怕死就买。,-99
3102628,还不错的生活并没有把我洗脑4连续几次冠军5对接,-99
1872445,600561:江西长运关于以部分资产对全资子公司江,-99
683872,上涨2点,-99
4592502,后续要去到20块钱以下了,-99
2292684,连大盘都跑不过，跟跌不跟涨，垃圾,-99
3534264,32.65买了603377,-99
3913171,主力，佩服你，我走了，留下的发财吧,-99
3651196,还有不服的？明天继续跌停,-99
4503897,有说没什么直接关系，但资源类全部涨价确是事实,-99
2067901,首创钜大3千万出,-99
3878716,跟2015年9月到11月一样，大盘缓慢上涨，它横盘,-99
2682759,公告格式披露减持计划、。,-99
1579966,在标的选择方面，陈雳表示，看好管理、环保处于,-99
4804204,看到小散这么热闹，就知道不是买入的时间，,-99
3710890,可恶呀，又是绿,-99
79315,我说我的成本是负，你相信吗？,-99
3906834,今天怎么不跌了？。,-99
41392,沙漠种树：无敌战士,-99
4903551,很可惜，流产了！,-99
5426319,狗日的庄，越磨蹭麻痹的越难上走，,-99
2078075,今天你赚钱了吗,-99
1854764,据说某机构准备好了10亿人民币，复牌直接夺取大,-99
1067183,沪指小幅下挫粤港澳大湾区概念暴涨 雄安概念股,-99
4215854,拿筹码的好机会，吃吧,-99
5537789,跌停的节奏啊,-99
2719068,5亿主力资金近三日撤出沪股通50概念股s,-99
3079699,然并卵。对于该股估计只有下坡，褪柿一条路。因,-99
2729668,大家看看高管薪酬,-99
3561785,"""闪崩”频发 下周次新股后市走势现分歧！",-99
3660258,这种反弹力度堪忧才是真的 都跌去多少了！,-99
3366221,煤炭采选下杀被周20均线支撑,-99
332774,最新版[鉴金8股]：美腿高跟 养眼诱惑,-99
4154885,今天来个涨停[鼓掌],-99
4873005,我们当前很多投资者纠,-99
