,content,mark
3621405,桐昆股份的主要产品POY的近期价格 从三季度底到,-99
2685509,一支穿云箭、千军万马来相见,-99
4771090,8月份大盘如何运行，上证指数自3016点向上运行,-99
3018958,锅里无肉了,-99
746077,宇峰解盘：无量反弹有点弱,-99
2726759,@股友Y20INI 请您尊重自己，也尊重别人，您有您,-99
121115,北京总规划出炉：形成中心城区、城市副中心错位,-99
4398121,割肉大王啊？,-99
1940161,再大的利好对这股都没用！,-99
1697174,正大垃圾股垃圾庄家！,-99
4909538,清明时节雨纷纷，股市路上欲断魂。借问解套何时,-99
5272107,小户666，看能抬上去吗？[大笑][大笑][大笑][大,-99
5009119,313030+10,-99
3441577,雅百特昨天央视报道严,-99
4293913,你们继续疯狂，继续把自己献身给妖王,-99
2404852,东北已经破产，东北骗子们便聚集在工大高新出老,-99
3866814,360选IPO就是深水炸弹，中信国安主力这回完蛋了,-99
4967803,想把十二年前茅台换成,-99
5350427,牛逼哄哄的，一到季报，年报就暴露，被一群傻逼,-99
5062846,请大家在9.15之前挂单，效果最佳。,-99
406809,扫过几座墓碑，并无一句话，秋风扬起了他的乌发,-99
5468254,看样继续杀跌！哈哈,-99
535053,步入5元不是梦,-99
867409,如果大家有一天回本了，一定不要买香江控股。。,-99
1678526,即使重组成功收购两破公司，复牌后也将是连续跌,-99
4804224,我来吃鸭屁股，鸭脖孑。,-99
3204695,杂种庄打压，爷爷走了,-99
4190868,人每天放屁才是正常的,-99
3512513,融资盘套牢无法出来。,-99
4490703,对付庄最好的办法是持股不动，但你买入的成本一,-99
207465,只出不进，小心高位大量机构、庄家资金链断裂跳,-99
2395966,今天低价位买入明天高抛,-99
3806939,中国电建(601669)融资融券信息(11-03),-99
5216588,没人买卖,-99
5239163,子，发现传,-99
5216323,烂股,-99
3192600,都逃命吧，大小非解禁要来了！鬼子进村了，三光,-99
1691949,今天冲动13.06买进，明天能解套吗？,-99
2545574,这股为了榨取最大利润，会在1月24日生化跟地产,-99
1656629,两桶油,-99
1652004,钴价格与锌价对比，你别告诉我锌不赚钱  9月27,-99
1714949,海航基础(600515)融资融券信息(07-31),-99
1840546,大连友谊:关于召开2017年第二次临时股东大会的,-99
664555,大家不用怕，华资洗盘即将结束，短线目标15元！,-99
3746789,北辰实业，主力真是太阴险啦，明日这个位置将有,-99
429009,兰花科创将重新估值，买入,-99
771233,现在买太龙决定是英雄。,-99
4773488,少家了,-99
3171189,又要上市公司的红利，还要散户手中的筹码，想的,-99
740081,垃圾你争口气.别人涨你不涨.别人.跌。你大跌。,-99
2134711,上海本地股基本上都是垃圾一堆。,-99
5046268,今天可能收在17以下，尾盘不拉就跳。,-99
4354516,特别提醒：康惠制药 603139 业绩预告,-99
4972426,估计中曼有重大事项，肯定是好消息，公司也没办,-99
4148424,今天14点50入手，明天高抛[鼓掌][鼓掌][鼓掌],-99
3805192,华大基因上市，国发大利好。。,-99
2356997,涨停一瞬间就排队了，下午有一万手卖出呀，我的,-99
600244,一边则是以创业板为代表的小盘成长股黯然神伤。,-99
2378933,我在苏宁等你,-99
4903569,可以进了 加仓,-99
3207578,赠送的股票怎么卖出,-99
3416448,弱势，以跌为主,-99
1882435,充电桩,-99
739367,明早是最佳买点，低开哦！！！。,-99
1516769,美国6月加息不可改变当前银行证券保险属高风险!,-99
5078385,一月13号有3900万减持股份,-99
5271102,今天我做T可能做亏大了\t\t\t\t,-99
3486993,各路主力一天市值都少了几千万，大家等着在8.80,-99
1174198,12.61谁卖的我就少打一分就错过了，只有在12.66,-99
812399,利润增速重回两位数，Q4业绩弹性加大,-99
1771455,交大昂立：收到上海证监局行政监管措施决定书,-99
5503253,对倒清仓中,-99
1879738,低估市值*西水股份 圣阳,-99
5024829,好好砸，看能不能砸出一个棺材板？[大笑],-99
5444392,603933:睿能科技关于收到软件产品增值税退税的,-99
3844045,操蛋玩意，是不是又要拉稀,-99
2737343,不会吧就这,-99
663172,浪费一天的表情。,-99
5317722,成指,-99
1157117,被坑了,-99
