,content,mark
1422536,粉丝冲过来,-99
5118427,  |每股净资产值:,-99
4367791,等五日均线。大资金张弛有度。[想一下][牛][看,-99
1951683,又味了,-99
4147108,穆迪下调国家主权信用评级，未来一周是最 难熬,-99
1140216,珠海将设立珠港澳大桥经济区 . 珠海将设立珠港,-99
5338861,603033低价次新股,-99
5123396,又拉高出！下午又得跳水，水花还压的漂亮,-99
2240184,买5000股等待关门哈哈。,-99
3526812,调整仍将继续,-99
2269839,老左想拉升股价的心里不用质疑，因为员工持股计,-99
4548732,别托盘了，托盘让小散拉，天知道你是不是要出货,-99
583174,坚决不做漂亮50的接盘侠,-99
4136365,托单骗人的,-99
529362,4月13日指数及板块分析。,-99
2468903,业绩小幅提升旳短线部,-99
293321,中屎又被停牌了？[亏大了],-99
649374,下个星期国家队每天要进军50亿，有没有傻逼要卖,-99
1842554,痛苦的股市投资，天天跌，远离毒品，远离股市,-99
1961553,怎么在股市,-99
4722973,再加把火，明天就旺了。,-99
1147512,"600475华光股份,5日线附近逢低介入机会",-99
1421098,07月06日(周四)大盘前瞻:当前不放量的反弹，才,-99
1083868,也不知道说洗盘的人是咋想的，将近一千亿的盘子,-99
3607494,上午保本卖出了，下午泪奔,-99
1517773,大股东增持就是其中的五大选项之一,-99
5340927,南卫~7亿流通市值医板特稀票 全体投资人加仓战,-99
2544129,美股8年牛市 最牛股票涨77倍,-99
2989281,思路就是尿路，这句话我一直没搞明白，现在总算,-99
1711595,缩量上涨，诱多,-99
4198708,赶快换同一天上市的兄弟股哈三联和华通热力大单,-99
478542,就不分红能这样暴跌？？？还是有其它问题？？？,-99
3817814,供需缺口加大！资金扫货燃气股 超10亿资金抢筹1,-99
137551,中国股市影响着亿万家庭的幸福指数！同意的赞一,-99
1767501,干的漂亮拉微盘,-99
4008713,还是那句话，你喊多都有仓位，没有就是你妈大忽,-99
669361,在中国的股市里，有百分之10的小散能挣到钱就不,-99
4376169,造纸企业竞相提价 多家机构坚定看好行业龙头,-99
1519329,更加坚定看好信威！！。,-99
90851,搞到6.40交出筹码大家都好要不都关起来过年,-99
5334196,我能说什么呢  脾气大就是不涨,-99
3327100,上周5尾盘拉升是为今天出货,-99
273669,新股发行速度这么快，真TM恶心.,-99
2973520,这个吧我只,-99
5125160,300610和本股对比一下，今后那支强？,-99
3107685,韭菜们别指望了，聋子宁愿买理财产品，也不愿要,-99
4615702,拜财神[拜神][拜神][拜神],-99
1538196,脓包,-99
4891611,越是拉指数越可怕的,-99
988940,大家快买有消息该有公司要增持,-99
270032,全体人员清仓休息一下，注意风险,-99
2140059,小盘2.6亿发行价14.39次新股业绩1.7元杭州银行,-99
3685504,就有一个亿的筹码,-99
1380098,资本市场两个办法7月起实施 加大对投资者保护力,-99
1423509,中材节能升到这高度a,-99
1110704,显然，养老金入市的安全问题被市场看成是最大挑,-99
4731218,下午金升天,-99
4215874,不好，大盘要见红,-99
4136644,我准备在12元以下出手，大家说会到吗？,-99
5072871,澳旅游基金,-99
832155,乙醇汽油概念股站上风口 已无相关项目的海南椰,-99
3249402,同为山东造纸上市公司太阳纸业（收盘价9.45元）,-99
3271970,奉劝想卖的股民朋友，不要轻易倒在黎明前....,-99
3873292,这股票怎么一直跌啊！？,-99
1855497,计提坏账准备,-99
737075,即使有回调,-99
5544429,国家队就是牛,-99
161343,各方推诿 印度减少黄金,-99
4956999,楼梯做的蛮好的,-99
4097409,300元[胜利][胜利][胜利],-99
5459885,高送转不再是,-99
2917260,只有卖盘，没买盘,-99
5352990,603883:老百姓关于非公开发行股票申请获得中国,-99
4554219,垃圾股,-99
3673820,去监管上市公司和二级市场的违法违规行为k,-99
532183,几十点能玩2个月，时间都去哪了？,-99
2319319,弱鸡、辣鸡。凤凰？,-99
3115696,不到全年商品住宅销售额的1/4,-99
2201758,好跌得好有,-99
3711249,空拉的指数，个股又是亏了球不像。,-99
252115,杭州钢铁股份有限公司2017年半年度业绩预盈公告,-99
690260,这个股每到尾盘就狂跌，主力跟死了爹娘一样有气,-99
