,content,mark
2250196,"期金回踩,这狗屎今天发而会涨3,5分钱",-99
2026953,七、利空的突然出现,-99
2672695,[爱心][爱心][爱心]我司马懿马哥来上证指数吧，,-99
595388,雪球一群莎币还是YY有多少个涨停,-99
939389,，A股最有投资价值的股票，赣粤高速，抢，抢红,-99
2430927,今日收盘9.48明日过10元！。,-99
118328,跌破5元了，大家不要急着抄底，应该还会再往下,-99
4194090,这个股终于安静了,-99
3595135,怎么不退市妈的,-99
106819,18买入5000,-99
1872164,深港通运营态势总体平稳的位置。,-99
1892193,走啦！山鹰财务官被查，特大新闻，到现今证监会,-99
4506007,感觉天龙股份今年年报不会差[大笑],-99
4959697,诱多呢东没,-99
5491906,今天犯了错误！人，总不能控制自己的冲动！[亏,-99
4541779,根据以往历史，此股的投资价值是3元,-99
1710188,6.5是这一轮调整的底线  不得不说这个操盘的人,-99
2902226,欢迎,-99
3668630,主力出货,-99
737972,能跑快点跑吧！看着死样子又瞎戏了,-99
5493108,中农立华（603970）龙虎榜数据（12-05）,-99
2725685,鲁信有什么问题吗？这个价格还需要思考吗！有就,-99
1439262,要不突破11.6追，要不跌破11抄。横盘没参与价值,-99
5185001,公告称，公司因资金原因无法按原计划实施增持，,-99
1735453,太猥琐了。,-99
3913227,明天5日线再次上穿10日线，形成龙抬头之势，然,-99
2523842,4月26日过会的定增，是不是公司申请终止了，也,-99
3725243,轨道交通PPP等业绩有待暴发___________________,-99
5384724,有钱的抓紧买啦！要套人了。买买买,-99
3805097,股友们觉醒吧放弃炒股小受罪别占毒品危及家庭。,-99
2152881,看看能借半年报打压几毛钱?估计最多一毛~起涨前,-99
3251370,博汇总裁办：贵公司为了配合员工低价持股，恶意,-99
2402327,不涨个停真的对不起自己打压这么低,-99
3315351,为了减持突然这么拉一拉,-99
4389472,11月3日是大股东承诺增持的最后期限,-99
880891,庄家呀，你还能不能再缺德一些？,-99
2023016,是的 不上当,-99
1507850,这个死股跌下去就爬不上来,-99
4253031,全是唱多的，完了,-99
2438247,苏美达害臊不，你爹的儿子你的兄弟中工国际获得,-99
902142,盼望中的中阳K线什么时候出来，明天？[想一下],-99
1826216,指数运行跌宕起伏难掩疲态 短期防控风险,-99
5170197,等拉5个点走也不迟,-99
5483698,追涨找死。,-99
2670434,加仓，拉低成本,-99
5126226,「易选股」5G尾盘突袭：龙虎榜上南北环5500万玩,-99
3725680,哎呀！直接说我东吴证券垃圾就是一个垃圾罢了，,-99
3624504,投资者对后市行情仍须谨慎为宜,-99
1680896,三哥：反弹到位,-99
1913534,上海国企混改即将引领大盘大幅上涨:市北高新600,-99
4115135,中国成功实现水下量子通信实验遭曝光 关注相关,-99
2865092,下个支撑在120日线附近，若破了，就在3150处等,-99
4331676,老庄股，游资不敢碰,-99
1674547,今天硬一下！继续阴跌！,-99
5038893,中央政治局会议“稳”,-99
1243425,大盘量少的可怜,-99
3406285,多晶硅价格续涨 预计11月仍将持续 2017-11-03 1,-99
2117270,最后的字8879,-99
5409287,目前上涨有点难,-99
3047254,大盘基本面加速向好 能,-99
4482430,有业绩，季度增长较大，为何跌成这样，明天停牌,-99
606958,巨石直要突破新高，肯定是尾盘,-99
1997006,操作，大多数都在,-99
711044,大盘在此位置一定会有支撑,-99
3300212,卖出,-99
4375057,9月18号瓦楞纸价格上涨,-99
5409557,垃圾公司竟然天天有这么多关注,-99
4276483,僵尸了吧……在这里举行的第四部门就读的学校生,-99
4039525,谁必将被社会淘汰,-99
3421737,开版连跌了这么多，这么久，也不见公司出来说二,-99
5347838,黄汶蕙：黄金套单秘制解法，你值得拥有,-99
1959266,智策大师  今日15分钟macd背驰同步信号汇总 201,-99
5220792,操盘手应该是个娘炮,-99
4701330,历史数据测算2017年1.23元/股,-99
3558149,香港大涨2%为何这里这么缩,-99
3612760,我天天到中小板股吧去唱多，期待中小板跌，你上,-99
2255067,居然还有被套11块的  蠢,-99
1045489,奇葩,-99
837824,周期股走弱 中小创或存,-99
1702622,国药股份不是混改龙头吗？怎么没人炒呢？,-99
3748921,长线牛股,-99
1780705,要不要卖出啊,-99
3790720,散户太多没戏。,-99
58564,股海无涯0295做了伤天害利的坏事脸皮厚如城墙,-99
1009802,600288：中科大洋：股东是中科院,-99
2585717,随便跌 爷爷还在4.2套着,-99
422712,国际煤价四年新高,-99
4286715,50倍市盈率，跌到30倍，44块跌到30块~,-99
