,content,mark
3268427,2016年的收盘价与今天的收盘价一样，有意思，一,-99
2959181,我孙子说缓涨急跌是牛市特点 可上工恰恰相反呀 ,-99
2806082,鹏博士良心企业,-99
3222717,今日股价为什么到15.63会出现局部止跌,-99
4850898,回首这一年的A股市场,-99
3980570,不要着急,-99
604427,明天跌死,-99
3971713,午后或仍将维持震荡的格局,-99
3028464,年底之前有没有涨上12元的可能。,-99
3268341,学学曙光股份，不拉起来洗没用。,-99
552957,还是新华都猛啊，几千的市盈率都能天天板,-99
3853704,光大证券10月净利1.175亿元 环比减少66%,-99
4632773,业绩预增、涨价旳逻辑,-99
3310490,賎货往砸几下，我好上车。,-99
2442384,请教是不是这么回事：这个文件是2016……038号,-99
2292205,华圣已停牌重组，关百豪能否注入深圳电子港？,-99
4161679,这是在洗盘的迹象，要站稳脚,-99
3542901,这是要成幺股的节奏吗板块大涨它（西部矿业）躺,-99
124141,股息率已经不到3%了。,-99
1212524,为了抑制上市公司的过度融资行为,-99
3472208,17号就发布要开会的去产能内容了。都早知道了。,-99
4691462,确实是垃圾就是一骗子公司,-99
1523455,特斯拉会不,-99
5025871,真垃圾,-99
485195,有一个东西一,-99
2184627,割了,-99
1064860,11.52逃跑了，谢谢了庄，下午希望大幅下杀。,-99
3741174,老乡别跑，11.11绍兴国际马拉松后再走,-99
3041000,今天成交量到目前为止，尽然不到四千手，什么情,-99
2748942,我估计这波最少20,-99
645098,券商洪荒之力大爆发!广发证券冲击涨停!粤港澳大,-99
1188670,卖个好价钱9。14哈哈，谢谢庄。,-99
5525601,如果直接拉到15以上，今天卖的，你们追不追？主,-99
4567866,大盘延续弱势分化是不可能避免的,-99
1220277,经招展 重点关注医药银行,-99
3884500,就怕缩量。量一小，跌势来。,-99
1507328,600448:华纺股份:中银国际证券有限责任公司关于,-99
4177922,88.79跑了[大笑][鼓掌],-99
39888,aaa99991300是丧门星！,-99
3452179,短期均线走好了。可以建仓了。,-99
748109,敲黑板！维生素A、E价格大涨，预混料销售翻上筋,-99
476644,垃圾就该是绿的,-99
2646621,大智慧收购湘财证券，也2个涨停了,-99
3787431,下周过31元,-99
117253,下月将现月线包阳线，你是买呀还是买呀。,-99
1673339,在这B股亏了钱，狗庄，我会回来的，哪里跌哪儿,-99
3506084,万水千山总是情，多少涨点行不行,-99
4371348,科华控股:北京市金杜律师事务所关于公司申请股,-99
4124556,这个奇怪和背离的现象值得我们每一个投资者深思,-99
418019,不往下打出空间  怎么上涨 先跌到12元再说,-99
1950280,人民币中间价上调23点,-99
843331,前期涨幅过大.造成今天上涨乏力.,-99
195250,假指数！！！。,-99
2777214,[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],-99
5398177,这垃圾。,-99
582162,什么时候来点利好？,-99
3926330,远望谷明天要开始回调,-99
3396815,兴业投资：主要产品技术更新2017.09.01,-99
2406054,争风吃酒[微笑],-99
3062410,600869:智慧能源:华英证券有限责任公司关于远东,-99
1241212,再来一个新低，便宜股，大家快买~哈哈哈哈哈,-99
805950,垃圾,-99
5072865,将是大势所趋。dtuy,-99
1805133,呵呵，真是个笑话,-99
62660,较大压力在3165点平台上沿以上；60日线（3142.8,-99
3716311,%9%9银亿股份:关于控股股东及其一致行动人增持,-99
556984,要涨啊,-99
762280,猪畜,-99
1973060,收盘43.5左右,-99
3003091,坐等收货,-99
5428432,真是服了这鸟股,-99
1763308,看看年线，来日方长！,-99
4612414,反复撤回,-99
2325829,小钱陪庄玩！j,-99
1838198,13点46分是哪个孙子砸盘阿。。,-99
3506361,想要业绩好股的，煤炭的业绩非常好！钢铁也不差,-99
4866079,横了都好久人家涨停轮到也不涨,-99
