,content,mark
5186369,明天，东方园林 杭州园林 乾景园林三国争霸，谁,-99
2978731,不打板，撤了,-99
1499573,好攻坚战的关键,-99
4237729,创业板的权,-99
65872,放量下跌，此股短期不在关注。,-99
5197901,603788:宁波高发前次募集资金使用情况报告,-99
1142327,天路没有明天了！！！,-99
2981301,没有主业，效益又不好  买了后悔。。,-99
4635760,你兄弟603338和很牛哦,-99
2961197,难怪跌成这样,-99
2963308,卖了乙二醇还有啥？,-99
5080087,绝不能相信,-99
3545149,别的行都往上拉，北行怎不动?,-99
5542293,8块10000股全仓心在滴血！垃圾股！大神们什么时,-99
5533636,筑底结没结束现在也是底，分批买进建仓。坐等拉,-99
1162770,资金流向排行榜，是主力调兵遣将的显示屏,-99
1732316,570元见,-99
4669056,牟取了巨额,-99
2064336,骗子股  昨天假拉 今天杀猪,-99
638108,艹东这是怎,-99
5280758,体是人才素质的条件,-99
3983307,中读！大家都知道掌阅阅文，知道中读不？,-99
3099625,你好，看到现在天天的,-99
1855245,中信证券股,-99
891618,快点涨到5块,-99
4129103,熊啊，真心熊,-99
4852717,是谁在不断买入筹码砸盘,-99
4119343,不要删帖，两只减持的全家si,-99
3703994,月线周线日线向下，看来5.8是守不住的,-99
2395583,来看看均胜下月解禁股的基本情况: 1、图一是年,-99
1999792,拉尾盘,-99
4894526,“忽悠式增持”。,-99
1376189,600393:粤泰股份2017年半年度报告摘要,-99
1479967,们发行了一,-99
2330124,现在面对股市是不容有一次失误的呀,-99
2551397,这些与大趋势作对的势力终将被消灭！,-99
2807383,此股的几个主力，是劣等素质的人，狭隘，害人也,-99
141642,涨停预测：明日！此3股有望冲击涨停！,-99
3436408,对玉龙股权质押的思考～～,-99
5411967,这票今天拉红都难，你们还指望涨？主力不会给你,-99
3282457,空天猎能让中影雄起，是？否？,-99
5304504,社会公众股，包含流通股，和除大股东，及高管持,-99
2839770,600812:华北制药:长城证券股份有限公司关于华北,-99
1193425,600340:华夏幸福关于召开2017年第十五次临时股,-99
1666076,次新指数和高送转指数创出新低了,-99
4961651,蠢庄，大幅杀跌嘛，27元朕要重新建仓，打低点嘛,-99
2960395,最可笑的是还有机狗假惺惺的做调研。实际上总体,-99
259565,7月份起银行摸排非居民,-99
4625182,明天看涨，拉高就走！,-99
524938,洗洗更健康,-99
2015286,因此 ,-99
901061,深港通运营态势总体平稳的位置,-99
3642832,只有不怕死的人，才配活着！,-99
1376537,跑吧。。。,-99
4098985,这股怎么还没到10块啊，速度10块我就进 价值10,-99
3452832,你卖呀卖出涨给你看,-99
222901,那求扩散与转发,-99
4853116,要跳水吗？不要这样呀,-99
3714661,万科与深铁的秘密！！！,-99
2475122,尾盘偷袭，作死,-99
2791390,马上绿！下午跌停进货！,-99
4402564,温神,-99
3018776,8块是底线，达到这个位置全部替客户买银座。,-99
2057076,抛，别犹豫,-99
1943933,操盘的庄家爹沒了，小散都去当他爹去吧，有去的,-99
4225075,和邦生物想干嘛？造成恐慌逼散户出局？有利空消,-99
2045309,神奇啊。,-99
1924040,赵薇老公把股民坑死了，现在又拿出了武器，不知,-99
4650993,买1000股，跌起没底底了,-99
1429242,证金举牌小商品城，散户砸牌小商品城,-99
1867630,做差价也不少赚，谢谢庄,-99
1511383,准备明天买,-99
4350703,蓬底介入,-99
4891634,下跌板,-99
1442375,融资融券多杀多盘面，后市不妙。,-99
3512934,上证指数一会变绿，江苏地方银行都下3个点，发,-99
2679014,机构在这里只是被玩儿的对象，超级主力才是主力,-99
3089384,政策支持制造业，福能否走一波？,-99
4480691,龙虎榜呢,-99
3477944,高拋低吸。規矩點。規律。,-99
1973872,你看的是理财金，我看的是技术入嵌，用友云管理,-99
3910540,天地不仁 以万物为刍狗 一介草民 又何苦执念 想,-99
4925753,妈的，你尾盘能不能来个直线拉升啊！傻逼庄,-99
4920559,这股要送股的,-99
910274,挂单1718手，一起要发。,-99
4500870,那个砖家出来解释一下为什么每周十只新股发行是,-99
2777194,技术没用，我让你们知,-99
549006,托单快跑,-99
2806501,加仓,-99
3260671,11.17看解放军叔叔怎么表演，是本周还是下周[牛,-99
1814100,奇迹是什么？,-99
4481916,受寿仙谷影响拉升[不屑]寿仙谷一下来，他必然会,-99
3864801,炒股心经六条！,-99
660916,"大跌必跟进,短中期必涨",-99
2648567,自愿出个业,-99
4333569,恶心死了,-99
3301708,如果没有足够耐心就会被玩死,-99
5176022,先看看大盘才跌了多少，再看看你手中的票跌了多,-99
4824815,逢低布局中。,-99
3008805,今天开盘很难看，但大跌可能性仍不大。,-99
2972056,套深了，不抱希望了，过一两个月再过来看看。,-99
668649,记录以后大盘每一天,-99
3218068,得到内幕消息，9.71将是九月建工的最低点[大笑],-99
1876549,股市赚钱者，十里有一，致富者，百里有一，发达,-99
2335973,反弹已结束大家快撤,-99
1066684,600305:恒顺醋业关于使用部分闲置募集资金购买,-99
2087974,哥们说这个庄不容易，提着缺口不补装硬气！没消,-99
4949212,603612:索通发展第三届监事会第六次会议决议公,-99
3616574,无题,-99
32392,这个畜生公司,-99
1483423,不到4元国企改革决不进行、耐心等4元……,-99
2602881,别怕，今天还是低开高走[大笑][大笑][大笑],-99
5070020,这季报，牛逼啊,-99
1658977,为了一个破增发蒸发这么多,-99
3168728,解决选股思路上的重大问题你才会有巨大收益,-99
5471227,竟然没有减持公告,-99
1415039,他妈的不行啊，南瑞,-99
3630386,庞大好害人啊,-99
5455551,是不是庄在等消息，业绩报告？不然就一直横盘震,-99
1267853,因此这时候任何一次盘中的急跌可能都是进场的机,-99
549266,漂亮！使劲跌！静静的看庄家逆市操作[微笑][微,-99
4559518,所以就开始去勾画自己的将来,-99
4523169,6168+有希望么？,-99
322258,分红啦分红啦，分了15。,-99
4412963,建研院庄家死了没，如果死死了告诉我-声我好离,-99
737836,这次大宗交易不知道是好事还是坏事，哪位高人指,-99
4388031,是谁说的3000点要有信心？结果股价都跌破2000点,-99
2397322,给均胜长线100元的估值,-99
3244328,减持总股本的25%，20多亿，现在的庄家有这实力,-99
4073038,阶段新高,-99
2892776,年薪50万+的香港夫妻晒生活账单。,-99
2430958,给股市的新,-99
3910603,还是中信厉害，不亏是龙头,-99
1293825,机构：全球股市估值过,-99
1461917,1285公司预告前三季业绩 230家增幅翻倍 来源：,-99
1769000,林武突然感觉有人在呼唤他，在与阿波菲斯的第一,-99
1919088,那个嚷嚷抄底的傻逼呢，怎么不出现了,-99
652122,跌停,-99
3839255,姓际的，，你 T M D是不是军工股,-99
1529970,时代新材是否是最后的上车机会？可能性较大！,-99
748505,不拉板卖了换买600420了,-99
2312748,向下给某些人解套很正常的。每个向下都是上车的,-99
2964185,还是下午13:20发脾气,-99
1956973,复牌盘点战况 下周继续战斗,-99
3216437,赵徽夫妻领红牌。你妈的魏狗也想领吗?,-99
4378166,市值管理水平奇差o,-99
1938916,明天大涨,-99
1887045,我买了，守了很久很久，最终是一无所获！ 我卖,-99
1360711,"最容易出现开盘涨停的就是这种股票,流通盘盘子",-99
3727209,东吴吃了泻药了,-99
3360828,回光返照，大家各自珍重,-99
2543369,皇氏集团002329 国内最大的水牛奶技术研究和产,-99
1122089,最烫手最得罪人,-99
5133782,每天看涨，每天不涨，还要再等！一定要忍住，切,-99
