,content,mark
750972,资金运作明显持股待涨！,-99
4609595,跌停吧,-99
2496260,奶奶的，计提变成了口袋里的砝码，需要时随心听,-99
2297179,美国的福特号航母电磁弹射试飞成功。。,-99
5036361,冲上去,-99
3139158,机构看盘：委外规模收缩风险不容小觑,-99
3271070,播集锦,-99
2313141,四川金顶,-99
358696,我满仓了就要暴跌了，真是灵验啊,-99
2457126,明天早盘关注额,-99
3072196,这病可是绝证啊ra,-99
4792664,满10个点 走完 感谢主力 再见,-99
3194736,华安将上12.5的价位，创短期新高[大笑],-99
578473,软了整整两年了,-99
1438141,光学感测点阵投影器的镜片供应商,-99
1989284,周期股拼命拉升指数 龙溪你什么时候拉一把,-99
3846538,一年整，跌1分,-99
3319658,紫光国芯002049奔涨停去了，及时买进！！。,-99
2139568,套路啊上不去了,-99
2440472,而如果按照相同的,-99
1445933,拜拜,-99
2007722,中国经济的硬仗：外汇骤减30%，七连降失守3万亿,-99
3502561,中国针对进口橡胶展开反倾销调查,-99
750285,没用你来这干嘛，滚,-99
1194282,压力位，昨天买的先走了,-99
299736,快点死。,-99
5162149,把主力晾在,-99
1622060,佛山照明(000541)融资融券信息(08-15),-99
1012772,3022手大卖单！今天这么好的大盘被用来出货，亿,-99
3859867,什么时候宁波建工有太阳能概念了。,-99
1663974,逼近阶段重要阻力3295和3301点,-99
1494585,一年新增500家股票，按平均25亿市值计算，等于,-99
908604,凯乐上升空间打开，量价齐升，值得期待！飞得更,-99
5220031,一路涨一路托，小散一路追,-99
3809177,辣鸡,-99
4783282,明日大幅低开低走 立贴为证,-99
3976548,周一估计不会复牌,-99
1627293,跌吧，原罪继续增加,-99
4722931,不敢往下砸了？,-99
5441273,贴沉下去,-99
5485689,既然退市制度规定连续三年亏损公司要暂停上市,-99
2862681,共享单车最火的概念,-99
5276950,还要补仓吗？走为上策？,-99
2098605,明天涨停吧,-99
1087564,华大基因登陆A股// 基因测序与干细胞(7股),-99
4607143,便宜货只值十元，,-99
968579,应该改名东方投资。投资海通和华安证券。有两下,-99
3373360,广西北部湾城市群介绍,-99
2037625,今明二天会破8吗？。,-99
3029198,跌停吧,-99
405623,你这垃圾，钢铁行业今天又第一，倒数。,-99
738648,股权投资即将取得高收益！市北高新600604 都市,-99
411531,止赢把了,-99
4737172,应该一会还有一次下跌！把握住机会。,-99
3822643,明显加快，8月16日,-99
4452407,今天低开高走,-99
729768,不月不不日晚,-99
4501537,人家600652一涨都是6个点以上看看这几天都涨多,-99
5405773,机房大数据，603138有3个涨停了，你要加油啊,-99
1590254,“洋垃圾”禁令刺激塑料期货大涨 相关概念股破,-99
5037959,割不起。忍忍忍！,-99
2870747,太TMD不要脸了,-99
2095396,呵呵呵,-99
3851582,看看海马哥的市盈，再看看力帆的市盈，讲真的，,-99
2797227,一根大阴，顿失信心；一根大阳，改变信仰！,-99
1892107,600567:山鹰纸业独立董事关于第七届董事会第一,-99
2007454,光明乳业(600597)融资融券信息(09-18),-99
664351,业级碳酸锂产出，并,-99
2856613,兴化股份。,-99
746897,12月20日维生素价格检测,-99
3802258,买超级大盘股也有被套的时候啊,-99
2157006,长期看好,-99
280249,根本不用担心大盘3600一点问题没有，买买买！,-99
4811647,看着股价这样无动于衷,-99
2178815,5.86，申熊挨球？,-99
4471427,欧美暴跌开始了！,-99
4415242,本来大跌要买二六三却买你这傻逼股,-99
3095661,职业投资人对周末利好操作性的建议。,-99
2646597,转系统停牌，让老三板人乐翻天。,-99
5004949,这个股不稳 ，不如就买璞泰来！,-99
4231946,几根大阴线把大家跌醒了没有？继续寻底,-99
1552774,破位了，还不走，这种垃圾股没得留恋的！哈哈哈,-99
2705793,肯定有人喜欢你的我很放心,-99
1286232,出货一刻不停地节奏,-99
2463434,作好打持久战的心里准备，,-99
2062496,9%之间的股票,-99
2392426,明天不涨停  就等跌不停,-99
3581784,没有中信证券好,-99
1296047,下周市场腥风血雨！,-99
1942305,卧龙电气(600580)融资融券信息(07-17),-99
2151763,董事长致辞 十六载风雨兼程，十六载春华秋实。,-99
3590871,一切的下跌都是骗筹码，都是纸老虎[献花][献花],-99
4607806,炒股道德经,-99
4976348,今天跌停,-99
1450710,仰帆启航！！！,-99
5123716,没有做T的你们会被主力玩死,-99
5488281,掉头好快！涨的时候是老牛拉烂车,-99
2425642,过年是不是准备买你妈呀,-99
4111201,没救了,-99
852858,应当提高上市公司的门槛,-99
5454852,今年以来，科大讯飞股价大涨84.06%，涨幅一度接,-99
5157251,你妈逼，天天尾盘都跳楼[亏大了],-99
949969,月线不下穿，光明就在前,-99
4782099,本股26元启稳,-99
5299760,别的不说我亏3万5走的看今天大业股份再看看这个,-99
900636,当下热点是扶贫开发，农村旅游这个题材，首旅可,-99
220687,不要认为散户心眼小，涨了就高兴，跌了就骂爹骂,-99
4898269,今天涨停价，明天也不知怎么样。有大神指导下,-99
188255,鉴于喷子太多，蛮不讲理，本人就此封笔,-99
1583573,卧槽你死杭萧，886,-99
4721532,亚振家具  下午跌停 立帖为证,-99
3625799,广汽集团发行不超7.53亿股A股获中国证监会核准,-99
554234,没有业绩，没有资金关注的骆驼，走向i,-99
1239452,Y沪指连续三日上涨，锂电池。次新股活跃。,-99
2373497,上证周一有大的涨幅7月3日，之后会继续震荡,-99
2040544,牛来了 上海自由贸易试验区人工智能龙头科大智,-99
4671283,傲农生物四朵金花围绕一个信号 赚钱还得看这,-99
1532368,利空转利好！。,-99
2248769,让暴风雨来得更猛烈一些吧,-99
5138554,奉劝关注这支股的朋友，这支股不要做左侧交易。,-99
558539,几十亿的流通小盘，搞得比人家超级大盘股都还磨,-99
1202463,小心强者恒强，调整后继续暴拉！,-99
983439,此地无银三百两[想一下][想一下][想一下],-99
4550606,603302:鑫广绿环首次公开发行股票发行公告,-99
4963914,给散户的忠告，2017和2018年不要炒股，2017年是,-99
2072840,[为什么],-99
4703160,中簽，拜財神2017發發發發發發發發,-99
934143,国电南自到底怎样,-99
4743326,一直说次新股强，今天又创新高,-99
1474183,想投反对票来了,-99
