{'短评内容': '很好', '短评打分': 5}
{'短评内容': '离西溪湿地很近，就是稍微偏了点，交通不是很便利，其他都很好。', '短评打分': 5}
{'短评内容': '到店的时候下午三点半，前台告诉我我定的房型没有了，给我免费升级到商务的，态度不错，房间也很干净，值得推荐，就是位置有点偏。', '短评打分': 5}
{'短评内容': '总的来说性价比蛮高的，就是晚上不知道为什么没了热水，而且热水稍凉了点', '短评打分': 5}
{'短评内容': '服务真的很好，打扫卫生的，给小费都不要。缺点就是地方太偏了一点', '短评打分': 5}
{'短评内容': '经济型住宿解决方案。只有早餐供应，要15元/成人，儿童半价。\n房间不大。卫生状况尚可。但要注意清洗空调。使用空调后都出现感冒症状。索性关掉！\n离灵隐寺很近，仅3.7公里。但车多，单双号限行。路堵，出租车也难打了。给30块才愿意前往。', '短评打分': 5}
{'短评内容': '第二晚没热水，居然修了一晚上也没修好，服务质量因此大打折扣！', '短评打分': 5}
{'短评内容': '一如既往的优秀', '短评打分': 3}
{'短评内容': '位置偏了点，停车很方便，一如既往的干净整洁。空调功率大，很冷的天屋里很暖和。', '短评打分': 5}
{'短评内容': '服务非常好', '短评打分': 3}
{'短评内容': '真差，愤怒，就是骗人的', '短评打分': 3}
{'短评内容': '优点：离西溪湿地近，卫生干净，有机顶盒可看IPTV；\n\n缺点：地点偏僻，麦当劳肯德基居然不给送外卖；', '短评打分': 5}
{'短评内容': '还不错', '短评打分': 3}
{'短评内容': '酒店不错', '短评打分': 3}
{'短评内容': '房间不大，住一晚二晚还是不错的。设计挺合理。', '短评打分': 5}
{'短评内容': '离市区有点远，环境不错......住起来比较舒服', '短评打分': 5}
{'短评内容': 'this is a economy hotel and I will stay this hotel next time\n\n--------------------------------------------------------------------------------\n', '短评打分': 5}
{'短评内容': '交通很方便，穿过灵溪北路隧道就是灵隐寺西湖风景区。但是隔音不好，晚上隔壁吵死了。服务态度还算不错，看到有人问路什么的，前台会很耐心的解答', '短评打分': 5}
{'短评内容': '不错  环境不错   空气特别好  也还干净', '短评打分': 5}
{'短评内容': '＋房间还可以，周边偏僻，买点东西吃吃饭不方便。', '短评打分': 3}
{'短评内容': '比较干净~ 周围环境相对比较安静~ 从西湖打车到酒店大概二十三~ 距离西溪湿地很近~', '短评打分': 5}
