{'短评内容': '很好', '短评打分': 5}
{'短评内容': '环境卫生干净 交通便利 服务热情 要是要吹风机就更好了', '短评打分': 5}
{'短评内容': '卫生、简捷，不错的一家快捷酒店，推荐大家去入住。', '短评打分': 5}
{'短评内容': '干净，舒适，还算实惠。但不太好找，配套设施例如餐厅等。', '短评打分': 5}
{'短评内容': '挺干净的', '短评打分': 3}
{'短评内容': '干净，卫生，就是大床间没有窗户，比较闷·········', '短评打分': 5}
{'短评内容': '还不错，，干净，舒服。在国亲期间入住的，这个价格还很中意。', '短评打分': 5}
{'短评内容': '酒店的床单挺有特色', '短评打分': 3}
{'短评内容': '位置很方便，旁边就是银座商城，还有农行、建行，吃饭的地方更是多。酒店本身服务很好，很干净，硬件软件都很好，速8确实不错，以后去其他城市也可以考虑住连锁的速8酒店。', '短评打分': 5}
{'短评内容': '环境不错，卫生还算不错，就是隔音不太好，你们懂的~', '短评打分': 5}
{'短评内容': '还不错，经济型酒店。基本上是个旅行休息的好地方。', '短评打分': 5}
{'短评内容': '设施、服务很一般，除了临近火车之外，没有其他好处', '短评打分': 1}
{'短评内容': '酒店还行,就是毛巾有点脏，豪华大床房没有窗户', '短评打分': 3}
{'短评内容': '很满意', '短评打分': 3}
{'短评内容': '挺干净的，服务也不错', '短评打分': 3}
{'短评内容': '  环境很好很干净卫生，服务周到，办理了会员，下次还会选择', '短评打分': 3}
{'短评内容': '位置不错，离市中心不远，门口就有公交站，附近有很多吃饭的地方，走100米就到了繁华地带，有超市肯德基商场。房间设施一般，我住的标准间地毯都没有。淋浴水不是很热，抽水马桶盖子有问题。', '短评打分': 5}
{'短评内容': ' 给个好评,房间很干净,舒服,宽敞.', '短评打分': 3}
{'短评内容': '酒店很好。', '短评打分': 3}
{'短评内容': '干净，卫生，服务态度也好，就是浴室的浴巾有点旧了，但是很干净，卫生间很舒适，淋浴水很干净，酒店提供的沐浴露和洗发水都挺好用的', '短评打分': 5}
{'短评内容': '就是没人搞卫生，别的地方的速8是有人搞卫生的呀？', '短评打分': 5}
{'短评内容': '方便快捷，服务好，干净卫生，地理位置好，出行便利 \n', '短评打分': 5}
{'短评内容': '不错，交通方便，到泰山方便，酒店设施干净，服务不错，同级别中很好', '短评打分': 5}
{'短评内容': '个人感觉挺不错的酒店，唯一一点就是冲澡的热水不够热，其他的都很好哦，离银座、泰山火车站、汽车站很近！很喜欢！', '短评打分': 5}
{'短评内容': '酒店有点难找，我是在长途汽车站下的车，离酒店还有一站路的距离，首先顺着龙潭路要过一个铁路桥找到火车站然后继续沿龙潭路走250米的样子就到了。实在不行叫出租车6元起步价。\n酒店设施不错，干净。浴室宽敞。一楼出门右手有家什么粥馆还不错，价格便宜菜做的也不错。', '短评打分': 5}
{'短评内容': '房间空间挺大，隔音较好，配有电脑，比较合适', '短评打分': 5}
{'短评内容': '房间还可以，就是小点，环境还行。。。挺舒适的，价格稍贵。', '短评打分': 5}
{'短评内容': '酒店总体较好 卫生条件很好  卫生间设施有待提高  ', '短评打分': 5}
{'短评内容': '房够大但有点味，龙头水太细，房门锁不灵，无景观。', '短评打分': 5}
{'短评内容': '非常满意，干净、整洁，交通便利，到天外村打车起步价即可。', '短评打分': 5}
{'短评内容': '环境很干净，就是窗户太小了，隔音也不是很好的，总体上说入住是很值得的', '短评打分': 3}
{'短评内容': '房间挺干净，位置也很好，离火车站很近，旁边还有银座，就是房间隔音不太好。', '短评打分': 5}
{'短评内容': '非常干净，设施非常好，一会还回来住的~~~~~~~~~~~~~~~~~~~~~~~~~~~', '短评打分': 5}
{'短评内容': '还可以 交通方便交通方便交通方便交通方便交通方便 房间干净 强烈推荐', '短评打分': 5}
{'短评内容': '乾淨\n前台服務員不夠專業\n位置離車站步行5-7分鐘\n', '短评打分': 5}
{'短评内容': '房间窗户很小，而且就在一个角落。隔音效果不好', '短评打分': 1}
{'短评内容': '酒店环境整洁，服务尚可，唯一不足之处就是房间的隔音效果有点差。总体而言，还是属于性价比较高的酒店，下次还可考虑入住。', '短评打分': 5}
{'短评内容': ' 房间很大干净温馨，前台服务员很热情友好，美中不足的是房间隔音略差，被隔壁电视声叫早了，寄存的小水母也很生龙活虎', '短评打分': 3}
{'短评内容': '优点：干净 价格适中 装修风格温馨色调舒服\n缺点：便宜的房间透气不好', '短评打分': 5}
{'短评内容': '我们一家三口去的，我儿子说洗手间很干净，电视很好是液晶的（那里是小的，家里是大的），床也很大，很干净', '短评打分': 5}
{'短评内容': '不错 环境位置都不错。 在市区，离哪都很方便 。就是房间隔音不是很好。。。。', '短评打分': 5}
{'短评内容': '挺不错，环境挺好，房间的床挺大挺舒服。就是周围吃东西的地方有点少，靠近火车东站，比较杂乱。', '短评打分': 5}
{'短评内容': '不错', '短评打分': 3}
{'短评内容': '酒店不错，离火车站很近，很干净。', '短评打分': 3}
{'短评内容': '酒店不错，环境也好。距离火车站和泰山风景区都不远。附近商业比较发达。值得推荐。', '短评打分': 5}
{'短评内容': '酒店环境不错 设施齐全 舒适 是旅游朋友们的首选 嘻嘻', '短评打分': 5}
{'短评内容': '还不错。就是没有窗户。房间有点味道。整体还可以。价格不高。', '短评打分': 5}
{'短评内容': '离火车站很近，走过来就可以，地理位置很方便出门就是三路公交车，房间很干净，不错。', '短评打分': 3}
{'短评内容': '离火车站很近，环境挺好，设施齐全，不过夜里睡觉的时候感觉隔音不好，隔壁一直有人聊天。', '短评打分': 5}
{'短评内容': '挺好的 很满意!!!! 推荐啊 客服也很好 服务也很热情\n', '短评打分': 5}
{'短评内容': '离火车站很近，门前有3路车，直接去泰山。酒店房间很舒适。', '短评打分': 5}
{'短评内容': '环境很不错，空间也不小。不过隔音有点小问题。。\n  很好很强大，顶起！', '短评打分': 5}
{'短评内容': '挺好 环境不错 听安静 服务也不错设施也不错', '短评打分': 5}
{'短评内容': '环境挺好,门口三路车很方便。总之玩的很开心。', '短评打分': 3}
{'短评内容': '位置不错，室内布置一般，服务很好', '短评打分': 3}
{'短评内容': '酒店很好，房间也很大，下次去泰山还会入住。', '短评打分': 5}
{'短评内容': '在位置上是绝对的优势，景点步行就能到，非常方便，周边的好吃的很多。但是隔音效果一般，尤其它的位置很多人带着孩子来旅游入住，在走廊的一点声音都听得很清楚。', '短评打分': 5}
{'短评内容': '离天外村很近，但是可能是公交车绕的缘故吧，离红门登山点有点远。房间挺大，但有些异味，总体来说还过得去', '短评打分': 5}
{'短评内容': '很不错的~各方面都很好~下次有机会的话还会住的', '短评打分': 5}
{'短评内容': '优点:酒店很干净,卫生!\n缺点:隔音效果很差!', '短评打分': 5}
{'短评内容': '整体很好，环境好，位置优越，唯一的不足就是就是隔音差点。', '短评打分': 5}
{'短评内容': '房间大小适中，很干净。\n\n住的8533号房有窗，但窗外有道墙，看不到外面的。\n\n淋浴间没有浴廉，挡板之类，但很宽敞干净，还能接受。\n就热水不怎么热。\n\n附近吃饭的地方挺多的，各种类，价格都能自便选择。\n到天外村登泰山也就10分钟公交。', '短评打分': 5}
{'短评内容': '感觉很不错的 里面有地毯很干净，周边吃饭的也多，就是没有个大型的超市哦。特别说下里面的被子很舒服。嗯 不错\n', '短评打分': 5}
{'短评内容': '实在是太干净了  住着格外的舒心  没中不足就是隔音效果不是很好   不过 我下次还会选你们店的  让我感觉到一种格外的温馨', '短评打分': 5}
{'短评内容': '很温馨。服务还是蛮不错的，暖气比较热，比开空调好多了', '短评打分': 5}
{'短评内容': '速八不错的酒店，暖气很热，也很干净，服务态度也很好。', '短评打分': 3}
{'短评内容': '好', '短评打分': 3}
{'短评内容': '比较新.干净..舒适.................................', '短评打分': 5}
{'短评内容': '很干净，服务态度也很好，下次还会继续入住。', '短评打分': 5}
{'短评内容': '不错 电视很大 洗澡水很热 就是暖气有点小 需要开空调', '短评打分': 5}
{'短评内容': '房间比较大，也比较新，和如家的风格差不多。 但是 卧室地毯有些脏，卫生间水比较小', '短评打分': 5}
{'短评内容': '离火车站不远，走路过去都可以，就是大厅里没有空调的感觉。热', '短评打分': 5}
{'短评内容': '＋速8酒店不错，新装修不久，干净卫生，床被的颜色让人感觉很温馨，不过，白天洗澡水温有点低', '短评打分': 5}
{'短评内容': '为了给其他用户提供更有价值的意见，请您发表20个字以上的点评', '短评打分': 5}
{'短评内容': '除了隔音效果不好之外，其它的都很不错，建议在房间里增加电脑', '短评打分': 3}
{'短评内容': '除了隔音效果不好之外，其它的我都非常满意，干净卫生，而且被子的颜色很有家的感觉，很温馨，建议它能在每个房间配台电脑就好咯。。', '短评打分': 5}
{'短评内容': '房间很干净,客房服务也很好,就是隔音有点差', '短评打分': 5}
{'短评内容': '酒店还不错，经济型酒店里算好的了。就是房间隔音不太好', '短评打分': 5}
{'短评内容': '总体来说，性价比不是很高，房间没有免费的瓶装水，毛巾也是后来要的，没有吹风机，而且368元的大床间房间不大，不知道别的房间了。不过要提一点建议，插房卡取电的地方晚上亮，可能会影响睡眠。我跟老公整了半天好不容易找个东西挡住。', '短评打分': 5}
{'短评内容': '挺不错的，网上订价格还算合理，不过好像比当地很多快捷酒店要贵些', '短评打分': 5}
{'短评内容': '房间很干净干爽热水也很好,满意,前台服务也很好,满意', '短评打分': 5}
{'短评内容': '非常满意，温馨舒适，交通方便，特别是床品感觉质量很好。唯一遗憾的是洗澡的时候硕大的喷头掉下来了，砸到我的脚，杯具了！', '短评打分': 3}
{'短评内容': '总体还是不错的选择。交通很方便。不过就是房间楼道里没用空调。夏天有点不爽', '短评打分': 5}
{'短评内容': '位置不错，服务还行，设施还可以，性价比高。', '短评打分': 5}
{'短评内容': '中心地段，到哪都方便，房间大，干净，登泰山的首选中转站、出发站，强烈推荐。', '短评打分': 3}
{'短评内容': '酒店很干净，住着很舒服，感觉比7天强，性价比了不错。', '短评打分': 5}
{'短评内容': '距离所去各个景点都很近，离火车站乘车只要10分钟！非常方便。房间很好', '短评打分': 5}
{'短评内容': '交通方便，卫生条件尚可。', '短评打分': 5}
{'短评内容': '一个月内第二次住了，感觉依然很好！房间大，干净，敞亮，处于泰安的繁华地段，离泰山非常近，出行很方便。', '短评打分': 5}
{'短评内容': '不错，干净安静，态度也很好。', '短评打分': 5}
{'短评内容': '酒店位置不错，房间也比较大，很干净，很清爽。感觉挺好的。', '短评打分': 5}
{'短评内容': '这家酒店交通位置不错 ，去爬泰山住这里蛮好。从酒店去景区就5分钟打车，我每次爬泰山都住这里。连锁酒店环境好，干净。', '短评打分': 5}
{'短评内容': '地理位置很棒，登泰山比较理想的落脚点，房间和浴室很大，很干净，床很舒服。', '短评打分': 5}
{'短评内容': '房间特别大，设施很新，非常好！', '短评打分': 5}
{'短评内容': '火车站出来步行10分钟，周边餐饮也算方便。\r\n就是房间比较小，隔音不是太好,尤其房间里的电视操作很不方便，只有大约20寸。', '短评打分': 5}
{'短评内容': '泰安本来不大。。。离岱庙很近。逛完岱庙。。爬泰山。。酒店价格适中。。非常舒服。下次肯定还会入住。早餐差点。。。品种再多几种就完美了。', '短评打分': 5}
{'短评内容': '厕所不是透明的，不会给人压力。。。', '短评打分': 5}
{'短评内容': '酒店位置好，价格适中，房间内安静。', '短评打分': 5}
{'短评内容': '大床房隔音很差，相互间就隔是一个木板，没有窗户，卫生间没有电吹风。看在价钱上也算可以了.', '短评打分': 5}
{'短评内容': '非常好！', '短评打分': 5}
{'短评内容': '很不错的酒店，房间干净，设施完善，性价比高，下次还会住。', '短评打分': 5}
{'短评内容': '都很不错 唯一不足就是房间之间隔音不算好', '短评打分': 5}
{'短评内容': '这家酒店的性价比非常好，卫生服务也很达标，配置硬件也很好，我住过很多城市的速8，泰安这家店算是非常不错的，值得推荐入住。', '短评打分': 5}
{'短评内容': '设施还是比较新的，服务还可以.房间面积比较大.就是价位有些高.', '短评打分': 5}
{'短评内容': '早上的洗澡水不是特热，其他方面都不错，卫生很干净，服务也很到位，设施完善，地理位置交通方便，性价比不错的酒店。', '短评打分': 5}
{'短评内容': '综合水平相当不错.就价位来讲还是挺超值的.卫生和硬件条件也好.', '短评打分': 5}
{'短评内容': '综合水平相当不错.就价位来讲还是挺超值的.卫生和硬件条件也好.', '短评打分': 5}
{'短评内容': '酒店新开业的，感觉环境还是不错的，设施方面挺新挺齐全的，服务卫生各方面都挺好的，我个人感觉性价比还是蛮不错的。', '短评打分': 5}
{'短评内容': '地理位置不错离火车站及泰山广场都很近,酒店卫生干净整洁.相比起来就是早餐不够丰富!', '短评打分': 5}
{'短评内容': '酒店好像是新开不久的，干净整洁。位置也不错，沿财源街一直走就是天外村了，离火车站2个路口也不算远，打车都是起步价。值得一提的就是10元早餐了，比较丰富，而且也干净啊。房间稍显小了一些，但对于爬山回来累个半S的游客来说足矣。以后会推荐朋友去的。', '短评打分': 5}
{'短评内容': '很舒适，位置不错。去泰山心情好的话可以走路去。', '短评打分': 5}
{'短评内容': '酒店卫生不错，服务态度也很好，设施也很完备。离闹市区有一段距离，所以晚上可以休息好。不足的一点就是早晨热水不热，因为如果你要爬泰山看日出的话肯定是晚上爬，早晨回来洗澡。我周六提了一次，周日早上特意试了试，还是不怎么热。希望以后可以改善。', '短评打分': 5}
