{'短评内容': '很好', '短评打分': 5}
{'短评内容': '比较干净，上网速度快，击败全国99%的电脑，三人间的空间偏小。', '短评打分': 5}
{'短评内容': '酒店在步行街上，打车不能直接到，卫生较干净，性价比还可以，推荐入住。', '短评打分': 5}
{'短评内容': '十', '短评打分': 3}
{'短评内容': '环境还算可以', '短评打分': 3}
{'短评内容': '这个酒店的性价比还是可以的，位于步行街上，交通购物都比较方便。', '短评打分': 5}
{'短评内容': '地里位置不错，环境一般，不是很安静，服务员在公共区域工作时声响较大影响客房休息。', '短评打分': 3}
{'短评内容': '地理位置很好，在步行街周边是商业街，很方便。只是打车不能直接到，要走一段', '短评打分': 5}
{'短评内容': '还可以，这个价位就不错了。地段挺好，在步行街里,去哪儿都方便。', '短评打分': 5}
{'短评内容': '第二次入住，还是定的无窗的...同样还是有臭味...但是前台的男同志不给换房间...\n挺失望的这次...', '短评打分': 5}
{'短评内容': '挺好的~我订的是无窗的，但是房间有难闻的气味前台就帮我换了个有窗的，', '短评打分': 5}
{'短评内容': '还可以，但卫生稍微差了点！！！！！！！！！！', '短评打分': 5}
{'短评内容': '酒店整体环境较好，不过室内设施陈旧，卫生条件比较差，除了隔音比较好之外没什么值得称赞的地方', '短评打分': 1}
{'短评内容': '酒店很好，性价比高', '短评打分': 3}
{'短评内容': '这个酒店性价比较高，服务挺好的，在市中心购物和交通比较方便。', '短评打分': 5}
{'短评内容': '酒店位于商业城附近，交通方便，室内装修好，价格实惠。', '短评打分': 5}
{'短评内容': '物有所值，建议房间内增加明显合适的插头，方便烧开水喝：）', '短评打分': 5}
{'短评内容': '房间设施一般化了，不过这个价位还算不错了\n   刚进房间，以后看吧！', '短评打分': 1}
{'短评内容': '房间还可以，因为在步行街就是交通有点不便。', '短评打分': 5}
{'短评内容': '还可以,地理位置好,去哪都方便,买东西方便', '短评打分': 5}
{'短评内容': '房间设施还不错，就是卫生间的下水道有反味。', '短评打分': 5}
{'短评内容': '地理位置好 在火车站附近 交通便捷 房间内设施齐全 可以刷卡 期待下次合作', '短评打分': 5}
{'短评内容': '就在步行街边上，购物，餐饮很方便。下次还会入住。', '短评打分': 5}
{'短评内容': '一般吧，环境、服务都很好，地段也不错，但是没感觉，就像一个人的脸庞，鼻子嘴巴眼睛都很漂亮，放到一起却怎么看怎么别扭。到底少了啥呢？', '短评打分': 1}
{'短评内容': '卫生条件一般，不过价格比较便宜，性价比不错。', '短评打分': 3}
{'短评内容': '房间不错，就是床单太破，相对而言还是不错的，地段好，还有电脑', '短评打分': 3}
{'短评内容': '性价比很高,设施也比较齐全，但是卫生条件一般。', '短评打分': 5}
{'短评内容': '在步行街上,交通比较方便,就是床单比较破,但是性价比还是不错的,在这个价位海有电脑', '短评打分': 5}
{'短评内容': '酒店设施还可以，但酒店的早餐相当不错，物超所值。特别推荐。物美价廉。', '短评打分': 3}
{'短评内容': '性价比非常好的酒店，比较舒适。而且干净卫生，周围环境比较好，交通方便。', '短评打分': 5}
{'短评内容': '洗澡很方便，24小时热水，喷头出水很大，住着蛮舒服的', '短评打分': 5}
{'短评内容': '还不错，卫生间挺干净，还能免费上网，床和电视柜间距太小，而且窗对面就是居民楼之类的，楼上有人施工，白天也只能拉窗帘', '短评打分': 3}
{'短评内容': '在抚顺有这样的酒店还可以，价格也可以，卫生、服务都比较满意！', '短评打分': 5}
{'短评内容': '酒店靠近火车站，性价比较高，服务蛮好的，其他还可以', '短评打分': 5}
{'短评内容': '房间里可以上网很方便，硬件设施齐全，还有冰箱蛮方便的，洗漱用品提供的很齐全，服务态度很好', '短评打分': 5}
{'短评内容': '酒店在一个商业街边上，出行还是蛮方便的，房间硬件设施很齐全，住宿环境蛮好的', '短评打分': 5}
{'短评内容': '酒店小一点，不过屋里有电脑，挺好的，床和电视柜间距太小，走路不方便', '短评打分': 5}
{'短评内容': '位置在步行街，出行，购物很是方便。缺点就是洗澡水好小，热水不稳定;房间里有点霉味，可能和季节有关。房间里的电脑很实用，有游戏，有新电影。下次还会入住。', '短评打分': 5}
{'短评内容': '性价比蛮好的酒店，房间很干净，设施完善，服务也很到位，下次还会入住的。', '短评打分': 5}
{'短评内容': '此酒店还是不错的酒店，位置好，虽然在市中区但不吵闹很轻静，配套设施很全面，还有电脑免费上网，价位也很适宜。', '短评打分': 5}
