{'短评内容': '', '短评打分': 5}
{'短评内容': '酒店装潢比较新，临街的房间隔音不太好。早餐一般。不过相对而言性价比是很高的。\n床超大，很舒服。到宣化的首选。', '短评打分': 5}
{'短评内容': '设施很新值得推荐，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '房间很干净，大堂还行，门卫不错，只住宿还是不错的，就是餐厅不是太好，没什么特色菜而且装潢不好，也没有夜宵，里面的KTV更是差，足疗的服务也不好。', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。。。。。。。。。。。。。               ', '短评打分': 5}
{'短评内容': '单位同事每次出差到宣化都是选择这家酒店，交通便利，环境不错。客服的态度也很好，零点茶餐厅的餐点样式繁多，值得推荐。', '短评打分': 5}
{'短评内容': '每次来到宣化都会选择世纪王朝酒店入住，交通便利，服务周到，环境不错。', '短评打分': 5}
{'短评内容': '设施很新值得推荐。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '较满意，但四星级应该赠瓶水，整体中上吧，绿化再加强点就好了', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，值得推荐，退房的速度较慢。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '2点半左右入住时有一间屋子等了半多个小时，退房时比较慢。', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新。值得推荐。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施较新，值得推荐。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '不错，设施不错，就是位置有点离市区远。。。。。。', '短评打分': 5}
{'短评内容': '经常住，就是远点，离着市区远点，不过旁边有广场，应该不错', '短评打分': 5}
{'短评内容': '实施很新，值得推荐。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施较新，值得推荐。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '酒店不错就是位置稍微有点偏，价格还有点偏高！', '短评打分': 5}
{'短评内容': '设施比较新。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '价格能再便宜些就好了，原来这个酒店价格还是蛮便宜的。', '短评打分': 5}
{'短评内容': '还成。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施比较新，早餐一般，值得推荐。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施较新，早餐一般，值得推荐。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施较新，值得推荐，早餐一般。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '还行，价格有点贵。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '酒店的性价比不错，硬件虽一般，但在张家口算是很好的。酒店离高速口很近，如果自驾去内蒙，是不错的选择。自助早餐品种多，味道也不错。前台的效率有待提高，入住和离店都很慢。', '短评打分': 5}
{'短评内容': '设施较新，早餐一般，值得推荐。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '实施很新，值得推荐，早餐一般。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，早餐一般，值得推荐。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '开发区的位置，晚上比较安静，总体来说很不错', '短评打分': 5}
{'短评内容': '不错的酒店，住的时候正好是军队在开会，房间比较紧张，宣化区有点不好，就是出租车去远点地方，都不打表，直接讲价钱的', '短评打分': 5}
{'短评内容': '宣化区最好的酒店了，在新区，交通比较发达', '短评打分': 5}
{'短评内容': '在开发区，环境还是不错的，后面的就是政府了', '短评打分': 5}
{'短评内容': '、服务好 卫生好好好好!', '短评打分': 3}
{'短评内容': '房间不小，设施也可以，价格再低点就好了，不过还是值得推荐', '短评打分': 5}
{'短评内容': '张家口市宣化世纪王朝酒店附近交通便利，环境不错，值得推荐', '短评打分': 5}
{'短评内容': '停车场挺大，房间设施很一般，饭菜味道还不错。', '短评打分': 5}
{'短评内容': '该酒店位于宣化市区，交通便利，环境不错，每次单位出差都去这里住。', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '是当地最好的酒店了，洗衣服务蛮快的，1点给的衣服，晚上6点回来的时候就洗好放在房间了', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': 'haohaohaohaohaohaohao', '短评打分': 5}
{'短评内容': '比邻中山广场，环境很好。酒店设施新、服务好，唯有早餐有些简单。整体值得推荐！', '短评打分': 5}
{'短评内容': '很好。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '没什么感觉，既来之则安之。没有那么多的话，干嘛说那么多', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '很干净。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，性价比不错，早餐质量有待提高。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': ' 设施很新，值得推荐。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '房间不小，设施也可以，价格再低点就好了，不过还是值得推荐。', '短评打分': 5}
{'短评内容': '设施很新，性价比不错，值得推荐。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '性价比不错，值得推荐。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '酒店很安静,睡眠环境好,早餐羊杂很好吃.', '短评打分': 3}
{'短评内容': '住宿条件很好，卫生间需要改善条件与酒店星级不符，推荐', '短评打分': 5}
{'短评内容': '非常满意', '短评打分': 3}
{'短评内容': '设施很新，性价比不错，值得推荐。。。。。。。。。。。。。。。\n\n', '短评打分': 5}
{'短评内容': '设施很新，性价比不错，早餐质量有待提高。。。。。。。。。。。。\n', '短评打分': 5}
{'短评内容': '非常好，价格有点贵！！！！！！！！！！！！！！！！！！！！！', '短评打分': 5}
{'短评内容': '设施很新，性价比不错，早餐质量有待提高。。。。。。。。。。。。\n\n--------------------------------------------------------------------------------\n', '短评打分': 5}
{'短评内容': '张家口市宣化世纪王朝酒店房间不错，可惜早餐太差了，如果早餐好点性价比还不错\n\n', '短评打分': 5}
{'短评内容': '设施很新，性价比不错，值得推荐。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '张家口市宣化世纪王朝酒店房间不错，可惜早餐太差了，如果早餐好点性价比还不错\n\n--------------------------------------------------------------------------------\n', '短评打分': 5}
{'短评内容': '酒店设施很新，性价比较高，值得推荐。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，性价比不错，早餐质量有待提高。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '张家口市宣化世纪王朝酒店设施很新，性价比较高，早餐有待提高。。。。。。。。 \n', '短评打分': 5}
{'短评内容': '张家口市宣化世纪王朝酒店房间不错，可惜早餐太差了，如果早餐好点性价比还不错', '短评打分': 5}
{'短评内容': '设施很新，性价比较高，早餐有待提高。。。。。。。。', '短评打分': 5}
{'短评内容': '房间不错，可惜早餐太差了，如果早餐好点性价比还不错', '短评打分': 5}
{'短评内容': '交通便利，环境不错，早餐也还可以，就是如果能提供租车服务就更好了。', '短评打分': 5}
{'短评内容': '设施很新，性价比较高，值得推荐。。。。。。。。', '短评打分': 5}
{'短评内容': '酒店设施很好，性价比高，值得推荐。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，性价比不错，值得推荐。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，性价比较高。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '房间不错，可惜早餐太差了，如果早餐好点性价比还不错！ \n', '短评打分': 5}
{'短评内容': '设施很新，性价比比较高，值得推荐。。。。。。。。', '短评打分': 5}
{'短评内容': '很好，很好，很好，很好很好，很好，很好，很好很好，很好，很好，很好', '短评打分': 5}
{'短评内容': '房间不错，可惜早餐太差了，如果早餐好点性价比还不错！', '短评打分': 5}
{'短评内容': '设施很新，性价比很高，值得推荐。。。。。。。。', '短评打分': 5}
{'短评内容': '设施很新，性价比较高，早餐有待提高，值得推荐', '短评打分': 5}
{'短评内容': '酒店设施很新，性价比较高，值得推荐。。。。。。。。。。', '短评打分': 5}
{'短评内容': '很好，很好，很好很好，很好，很好很好，很好，很好很好，很好，很好', '短评打分': 5}
{'短评内容': '酒店不错，就是位置有点偏，其他设施还可以！\n', '短评打分': 5}
{'短评内容': '设施很新，性价比较高，值得推荐。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '很好，住过很多次了，现在又把电视换成液晶的啦，更给力', '短评打分': 5}
{'短评内容': '设施很新，性价比很高。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '店不错，就是位置有点偏，其他设施还可以！', '短评打分': 5}
{'短评内容': '酒店不错，就是位置有点偏，其他设施还可以！', '短评打分': 5}
{'短评内容': '不错，价格也不贵。', '短评打分': 3}
{'短评内容': '还行吧，就是觉得每次结账时，前台的工作效率有些低。', '短评打分': 5}
{'短评内容': '酒店周围交通便利，早餐有待改进。前台工作效率有待提高。', '短评打分': 5}
{'短评内容': '设施很新，环境很好，性价比较高，就是早餐较差', '短评打分': 5}
{'短评内容': '设施很新，环境很好，性价比较高，就是早餐欠佳', '短评打分': 5}
{'短评内容': '设施很新，值得推荐。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '酒店环境很好，位置在市区，交通便利，早餐还可以。前台服务有待提高。', '短评打分': 5}
{'短评内容': '酒店硬件不错，挺新的。位置也合适，交通便利，值得推荐。', '短评打分': 5}
{'短评内容': '不错！！！！！！！！！！！！！！！！！！！！！！！！！', '短评打分': 5}
{'短评内容': '不错,交通很方便,酒店是新的,房间装饰不错,标间有点小', '短评打分': 5}
{'短评内容': '酒店软件不如硬件，一层大堂的餐厅管理不如人意。两次用餐点了菜迟迟不来，端来的是凉的。希望改进。', '短评打分': 5}
{'短评内容': '酒店的设施很新，就餐环境也不错，就是早餐差了些，前台服务也有待提高', '短评打分': 5}
{'短评内容': '酒店的设施很新，卫生也很好，就是早餐一般，前台的效率也有待提高', '短评打分': 5}
{'短评内容': '酒店的设施非常新，性价比还是不错，值得推荐', '短评打分': 1}
{'短评内容': '酒店的设施很新，性价比还是不错，值得推荐', '短评打分': 1}
{'短评内容': '设施很新还不错，早餐一般，性价比还是不错', '短评打分': 5}
{'短评内容': '酒店环境不错 ，设施很新，早餐较差，前台服务也一般', '短评打分': 5}
{'短评内容': '酒店环境不错  房间结构大小都可以接受，早餐太次', '短评打分': 5}
{'短评内容': '好，，，，，，，，，，，，，，，，，，，，，，，，', '短评打分': 5}
{'短评内容': '在当地算是非常不错的一个酒店。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '设施不错，很新的酒店，性价比不错，下次还会选择', '短评打分': 5}
{'短评内容': '比较干净，位置还可以，还算比较方便。', '短评打分': 3}
{'短评内容': '宣化世纪王朝酒店!很好，感谢乙龙预定。', '短评打分': 3}
{'短评内容': '房间比较宽敞，采暖非常好，就是干燥了。房间的硬件设备该有的都有，但是明显质量比较差，前台明确说是4星的，我觉得也就是4星的外壳，品质服务还差距很大。房间除了装修用材的质次外，还有个比较严重的问题就是卫生差，地毯上有很多碎纸片和头发，明显没有吸尘。另外床垫也不是很舒服，有点低档。但是一分钱一分货，300多的价格还是值得的，在北京也就住个经济连锁。', '短评打分': 5}
{'短评内容': ' 服今非常好再次表示感谢I', '短评打分': 3}
{'短评内容': '整体不错，房间较为干净，床比较舒服，价格比较实惠，值得。', '短评打分': 5}
{'短评内容': '+不错', '短评打分': 5}
{'短评内容': '+酒店不错比较新也干净。', '短评打分': 5}
{'短评内容': '难得的好酒店，值得强力推荐，也希望酒店继续保持。', '短评打分': 5}
{'短评内容': '＋贵了！', '短评打分': 5}
{'短评内容': '宣化世纪王朝酒店很好。感谢乙龙订房。', '短评打分': 5}
{'短评内容': '宣化世纪王朝洒店很好。', '短评打分': 5}
{'短评内容': '小城市的商务酒店，还不错，卫生间的卫生需加强一下，感觉不太好。价格再低一些就更好了。', '短评打分': 5}
{'短评内容': '酒店的入住率极低。房间很一般，根本和酒店网站上的照片不符。没有旅游局发布的星级挂牌！', '短评打分': 3}
{'短评内容': '很舒适', '短评打分': 5}
{'短评内容': '酒店空调规定夜里十二点以后停放，改为自然风，热的我们一夜没谁（室内温度有28度）。要电扇经理说没有电扇！亿龙说这家是五星级，可是大堂经理说他们连中旅发的四星级招牌都没有，也就是说连四星级都不是。最好笑的是他们所有的床都没有床架，只是两张硬床垫落在一起！这也能称自己是家四星级酒店？酒店楼道里只开一两扇灯，黑暗暗的。省电也没有这么省的吧？毫无疑问是我住过最差的酒店。', '短评打分': 1}
{'短评内容': '据说是当地数一数二的，可有待提高的地方太多。早餐太一般...', '短评打分': 5}
{'短评内容': '宣化也没什么好点的酒店，没什么选择性，这家算是宣化地区最好的酒店了，只能选它了！一般吧，主要是早餐太差了，其他还好！', '短评打分': 5}
{'短评内容': '挺好的，就是早餐太简单了。', '短评打分': 3}
{'短评内容': '如果早餐再丰富些就更好了。', '短评打分': 5}
{'短评内容': '酒店服务不错，也比较干净卫生，只是早餐略显单调，电视节目少了点', '短评打分': 5}
{'短评内容': '在宣化最好的选择', '短评打分': 5}
{'短评内容': '是家新酒店，在新区，对面很多兴建中的小区，距离高速公路近，非常适合假期去内蒙草原，提前一晚出发入住，就是床太硬，不是很舒适，建议在床垫上加铺一层床褥，会比较好。下次还会选择这里。', '短评打分': 5}
{'短评内容': '酒店整体感觉还是不错的，各方面都挺不错，性价比也蛮好的，值得推荐。', '短评打分': 5}
{'短评内容': '大堂退房的速度有些慢，其它的都很好，下回还会住这里', '短评打分': 5}
{'短评内容': '硬件设施还可以.没有什么不足的地方，服务也很周到，总得来说是不错的.', '短评打分': 5}
{'短评内容': '酒店入住的还可以，服务卫生方面还是蛮不错的，设施方面也比较齐全，整体感觉性价比还可以。', '短评打分': 5}
{'短评内容': '一般的4星级，够不上5星', '短评打分': 5}
{'短评内容': '是宣化最好的酒店，每一次到宣化都住在这家酒店，总体感觉还不错。', '短评打分': 5}
{'短评内容': '在宣化来说是最好的了', '短评打分': 5}
{'短评内容': '不错。很好找。也比较舒适', '短评打分': 5}
{'短评内容': '还算可以，但服务真的太不怎么样了', '短评打分': 1}
{'短评内容': '我们在酒店前台结账的时候特别慢我们三个人用了一个小时.而且同事没有使用他房间里面的东西他们非说用了还要交钱.', '短评打分': 3}
{'短评内容': '酒店各方面都不错,在当地来说这酒店算是很好的了,性价比比较高.', '短评打分': 3}
{'短评内容': '还行', '短评打分': 5}
{'短评内容': '位置不错,房间里面环境也挺好的,而且价格也很实惠.', '短评打分': 5}
{'短评内容': '定位于五星级的酒店，环境和设施在当地来说过得去。服务还需N年努力。', '短评打分': 5}
