{'短评内容': '很好', '短评打分': 5}
{'短评内容': '酒店位置很好，无论是去火车站还是火车东站都很方便。就是房间设施旧了点。特别是窗户插销都坏了，应该维修一下了，另外电视效果比较差，很多台都无法观看。', '短评打分': 5}
{'短评内容': '还不错，要是房间内有吹风机就好了。其它都可以的', '短评打分': 5}
{'短评内容': '方便快捷，干净卫生，还可以保留至零点不需要担保', '短评打分': 5}
{'短评内容': '来济南就会住这里  这里环境错  交通方便  是比较好的住处', '短评打分': 5}
{'短评内容': '酒店是济南我见过的性价比最高的酒店！宽敞，服务人员服务态度好，干净，就不一一例举了，值得推荐！', '短评打分': 5}
{'短评内容': '位置绝佳,干净整洁,价格适宜,还有餐厅,推荐!', '短评打分': 3}
{'短评内容': '还好，环境不错', '短评打分': 3}
{'短评内容': '卫生干净，房间有点小，隔音效果差有点吵！', '短评打分': 3}
{'短评内容': '订的大床房,还不错,便宜,房间也蛮干净,\n布局是我喜欢的,不会觉得陌生...', '短评打分': 5}
{'短评内容': '还行吧 就是房间里面有的墙面已经发霉 掉漆了 其他的都还好。电视小，还没信号，还得和服务员要网线。', '短评打分': 5}
{'短评内容': '房间挺干净', '短评打分': 3}
{'短评内容': '帮朋友定的房间,房间还不错,性价比不错.就是门口在装修,有些吵 !', '短评打分': 5}
{'短评内容': '酒店还不错，就是不大好找。隔音有点差。隔壁的女的叫的很激情', '短评打分': 5}
{'短评内容': '不错，就是服务态度差点', '短评打分': 3}
{'短评内容': '干净，舒适。满意，下次还来。', '短评打分': 3}
{'短评内容': '不是很好！奢华行政房比普通房还普通！', '短评打分': 3}
{'短评内容': '我以前来过  还是很好的  缺点就是需要交押金  信用卡不能预授权', '短评打分': 5}
{'短评内容': '早餐不敢恭维，前台服务比较差，不专业，酒店工作人员见到客人不知道问声“你好！”但是总的来说，也还过得去吧。最好的优点就是距离机场大巴近，出门左拐向下一走就到了。票价20元一位，整点发车。酒店对面的面馆还行，可以去试试，卫生一般。', '短评打分': 5}
{'短评内容': '  服务较差', '短评打分': 3}
{'短评内容': '酒店在胡同里，我7点进酒店等了两个多小时9点多才给安排上房间。房间还可以，比较整洁，安静。在这家酒店花8元钱可以办张会员卡，能便宜不少~！', '短评打分': 5}
{'短评内容': '空间在济南算是比较大的，基本设施都还好。就是隔音效果不是很好，浴室很纠结，是玻璃隔开的..', '短评打分': 5}
{'短评内容': '不错,位置很好,唯一不足的是电脑和电视太旧。另外要是有纯净水就好了', '短评打分': 3}
{'短评内容': '酒店地点很不错,到主要的几个景区和商业区都可步行,工作人员也很认真热情,卫生条件也可以,还是比较滿意的,下次来还会来的', '短评打分': 3}
{'短评内容': '还不错，位置挺好，环境干净，就是去的时间装修，没有饭。', '短评打分': 5}
{'短评内容': '很好', '短评打分': 3}
{'短评内容': '还好啦，还比较干净......................位置不错，比较方便.............................', '短评打分': 1}
{'短评内容': '酒店还行吧 就是房间里面有的墙面已经发霉 掉漆了 其他的都还好 不推荐去食堂吃早餐 比较差  我和媳妇儿订的数码坊，速度不是很稳定，卫生间是透明的 躺在床上能看见里面的人在洗澡，有点不习惯，装修的风格不错', '短评打分': 5}
{'短评内容': '不会再住了。房间小，电视小，还没信号，还得和服务员要网线。第二晚换了个据说是刚装修的特价的奢华行政房，确实是刚装修的，还有装修味，房间也是比较小，电视是新的液晶的，还不错，但是没信号，据说有线坏了？再抢修？两天没修好。电话也不通，网线没有，要了几次都没送来，最后是送来了，结果网络好像是没通，然后就没人管了。', '短评打分': 1}
{'短评内容': '酒店内部环境不错，住的数码E房，上网速度还可以。遗憾的是酒店装修，噪音比较大，中餐晚餐没有，感觉不方便。', '短评打分': 5}
{'短评内容': '卫生、环境、地理位置都很好，晚上也很安静，但电视节目太少了，几乎只有山东卫视。', '短评打分': 3}
{'短评内容': '酒店位置在泉城广场附近，比较方便，缺点在小道的里面。\n房间还好，就是平时检修不及时，淋浴不是很好', '短评打分': 5}
{'短评内容': '闹中取静，不错。。。就是中午有装修的声音', '短评打分': 5}
{'短评内容': '设施有些陈旧，地理位置有些不好找，酒店还算干净', '短评打分': 5}
{'短评内容': '装修的声音让我没办法休息，所以如果你喜欢睡懒觉，或者白天想休息，趁早不要订这家酒店，不注重细节', '短评打分': 1}
{'短评内容': '酒店位置还可以，找起来也方便，入住的时候外面有装修的，但还不吵\n酒店前台好像经验不够，是两个先生办理的入住手续\n说标间只有一楼二楼有，二楼的空了，只好住一楼的\n一开门就看见蚊子飞舞，一股浓烈的潮味,只好听前台的，一整夜开空调\n然后晚上想用开水壶烧开水，开水壶不好用，换了一个，刚一插进插座，就跳闸了，电视也看不了。不过幸亏灯还都能开。照相机充电也充不了。怀疑是线路老化接触不灵了\n\n总结：能住', '短评打分': 1}
{'短评内容': '酒店设施不错，位置也很好，在市中心，服务员的服务应热情点、主动点', '短评打分': 5}
{'短评内容': '房间卫生很好，枕头不好太软，周边饮食非常方便，距离趵突泉很近。', '短评打分': 5}
{'短评内容': '地点不错，在泉城广场边，停车不方便但也能停几辆。', '短评打分': 5}
{'短评内容': '酒店的位置是闹中取静，步行至泉城广场只需5分钟。前台服务还不错，预订的大床房入住时没有了给我调配了商务大床房，价格不变，让你意外中又有些惊喜。房间内设施与网上的图片基本一致，感觉还较新，只是酒店旁正在进行装修，周围环境较差，希望尽快装修完毕。', '短评打分': 5}
{'短评内容': '酒店一般,价位稍微高了点,早餐也还凑合\n但是服务总体还说得过去 \n', '短评打分': 1}
{'短评内容': '一般，就住了一晚，体会不深，里面订餐服务就不要了', '短评打分': 5}
{'短评内容': '环境不错 干净卫生 房间隔音效果好 设施比较新 电视机有些老化 门口比较难找  总体还是不错的', '短评打分': 5}
{'短评内容': '周围环境比较好，离趵突泉近。就是酒店装修不是很新', '短评打分': 5}
{'短评内容': '地理位置比较好，靠近几大风景区，房间面积稍小。', '短评打分': 5}
{'短评内容': '地点倒是不错，设施还可以吧。\n餐厅不营业也不告知。\n早餐极其差。', '短评打分': 5}
{'短评内容': '酒店在市中心。距离济南西站很远，容易堵车。', '短评打分': 1}
{'短评内容': '酒店位置很好，很安静，接近机场大巴终点，交通便利，就是窗户关不上，住二楼，很是不放心呀，酒店给的解释是窗户靠酒店后院，还好一夜无事', '短评打分': 3}
{'短评内容': '酒店还可以', '短评打分': 3}
{'短评内容': ' 优点:设施和床上用品都比较新，房型合理，位置好，步行十分钟到泉城广场 缺点:隔音不好，大半夜被隔壁叫床声吵醒', '短评打分': 3}
{'短评内容': '感觉这家店蛮干净的，对面三只名犬真的很漂亮。离市中心商业街近，走走两分钟，服务态度很好。但不能做信用卡预授权，付了100元押金', '短评打分': 3}
{'短评内容': '不好找，不过房间还行，就是服务态度太差，效率太慢，服务员火气很大，好像住客都欠他的。', '短评打分': 1}
{'短评内容': '酒店在朝山街，是条不大的小路，不太好找，门头很隐秘，不过内部还凑合，最不好的是前台服务，（一个男的）态度恶劣，以后不会再考虑这家。', '短评打分': 1}
{'短评内容': '看上去不上档次，但房间收拾得很舒服，很干净，很规范，很专业，值得推荐。', '短评打分': 5}
{'短评内容': '位置就在泉城广场旁边，除了巷子有点深外，设施还算可以。走着到趵突泉都可以的。物有所值。', '短评打分': 5}
{'短评内容': '不能刷预授权。\n需要先付房费并交100块押金。\n酒店入口在朝山街边的死胡同里。有些偏。\n设施还算可以，服务态度也尚可。', '短评打分': 1}
{'短评内容': '还不错，房间收拾的挺干净的，大床房的房间稍微小点，服务员态度还好，唯一不方便的是没有吹风机，酒店周围的交通很方便', '短评打分': 5}
{'短评内容': '半个月后再次入住前台还是效率偏低，房间隔音有问题，被隔壁吵闹吵醒好几次，不过位置性价比还是不错的。', '短评打分': 5}
{'短评内容': '性价比较高，位置也很好，可以半夜出门吃烧烤，前台入住退房很慢', '短评打分': 5}
{'短评内容': '位置还可以，去泉城广场和趵突泉都挺方便。酒店虽然藏在小路上，但有不少小吃店，吃个早餐、夜宵什么的也方便。方便不算很大，但不拥挤，该有的都有，热水也很好。总体来说性价比不错。', '短评打分': 5}
{'短评内容': '前台服务很差，办理手续非常拖时间，特别是退房时，再三要求前台的小伙子先呼叫服务员查房，说了几次前台都不理，非要等前面的客人办完手续才通知服务员查房，态度还比我们火气还大。位置还行，隔音不好，我们下午6点来钟入住601时刚好听到603很大声的女的叫床声，可大声了，一出电梯就听得很清楚，搞得哭笑不得，听到我们说话的声音后，叫得更欢了，呵呵', '短评打分': 1}
{'短评内容': '卫生间环境很好。房间布局非常合理，电脑上网快设备齐全。', '短评打分': 3}
{'短评内容': '为了坐机场大巴选择这家酒店，门厅不大，侧对朝山街，可是地理位置确实方便，网上逛步行街，早上6点赶机场大巴都很从容，酒店装修很新，整洁舒适。正好我们的窗户正对面的餐馆天台上有三只可爱的大狗，金毛，哈士奇，萨摩耶，可爱死了，感觉免费去了动物园～好怀念那三只狗狗期待的眼神，喜欢这家可爱的酒店。', '短评打分': 5}
{'短评内容': '不错的商务酒店，但要注意通风，房间有异味，窗户没纱窗', '短评打分': 5}
{'短评内容': '位置好，设施新，不足处是房间有异味，而且窗户没有纱窗，想开窗通风又怕蚊虫', '短评打分': 5}
{'短评内容': '离机场大巴站很近,很方便.早餐很一般,不推荐,周边吃的很方便的.', '短评打分': 5}
{'短评内容': '不错的酒店，干净，地理位置也很方便，但是赶上装修，有点小郁闷', '短评打分': 5}
{'短评内容': '离泉城广场很近，交通比较方便，房间的网速很快。', '短评打分': 5}
{'短评内容': '环境不错，下次还会去住！周围环境不错，出行方便！', '短评打分': 5}
{'短评内容': '还不错，挺满意的，卫生及环境都挺好，希望下次来还住这里', '短评打分': 5}
{'短评内容': '酒店还可以！邻近泉城广场，出入比较方便。晚上散步还在广场上听了一会戏，挺有意思。\n唯一不足，早饭比较晚，要7：30以后，也没有晚餐。所幸周围吃饭的地方比较多。', '短评打分': 5}
{'短评内容': '位置不错，离泉城广场很近，但是服务还有待于提高，房间的隔音质量一般，另外，广告上所说的“大型停车场”也太微型了，而且有很多建筑垃圾，最好能清理一下。', '短评打分': 5}
{'短评内容': '位置好， 极为方便。 条件还可以， 就是房间小点、电视小点 ', '短评打分': 5}
{'短评内容': '酒店位置还可以，在市中区，但是需要拐弯才能看见。\n床上用品还是比较可以的，屋中的设施还不错，不足的是窗户很小，也许是房间靠边的缘故，我住的是516，再有就是下水道的声音比较大，还好，楼上没怎么用。门的隔音效果不太好，不过，我住的是边上，没在电梯旁，在电梯旁，估计来来往往的人会比较吵。\n这个酒店比较有意思的地方就是：前台都是男的', '短评打分': 5}
{'短评内容': '酒店位置隐蔽，很不明显，房间有异味并狭小，结账的工作人员速度慢，业务不熟练', '短评打分': 1}
{'短评内容': '距离泉城广场步行10分钟。东侧步行10分钟有饭馆一条街。闹中取静。', '短评打分': 5}
{'短评内容': '价格有点偏高，但酒店的设施还可以。服务质量一般。', '短评打分': 5}
{'短评内容': '位置很好，闹中取静，房间有股小味道；另外，希望早餐改进。', '短评打分': 5}
{'短评内容': '酒店位置好 其他还行 性价比有点儿低了 希望不要提价那么狠', '短评打分': 5}
{'短评内容': '很满意。', '短评打分': 3}
{'短评内容': '不错！上好人家商务酒店（济南泉城广场店）地理位置好，服务好，性价比高！', '短评打分': 5}
{'短评内容': ' 酒店附近环境挺好的 买东西方便 去景区也挺近 工作人员服务态度很好 不过房间没有吹风机 得去前台申请 有点儿不方便 ', '短评打分': 3}
{'短评内容': '酒店位置还可以，房间条件也还行，唯独前台服务不健全。', '短评打分': 3}
{'短评内容': '闹中取静，距离泉城广场步行10分钟，方便，安静。', '短评打分': 5}
{'短评内容': '安静 网速还好 周围商业环境很好 离泉城广场很近', '短评打分': 3}
{'短评内容': '早餐超差，服务态度恶劣', '短评打分': 3}
{'短评内容': '帮客户定的，在济南市中心，离泉城广场很近，比较方便的。', '短评打分': 5}
{'短评内容': '不错，简单整洁', '短评打分': 3}
{'短评内容': '挺好，就是公司搬家了，以后都不能再去那里订房间了，呵呵', '短评打分': 5}
{'短评内容': '酒店很好', '短评打分': 3}
{'短评内容': '还好', '短评打分': 3}
{'短评内容': '离广场很近，趵突泉也不远，特别是离机场大巴发车点比较近。酒店房间还可以。', '短评打分': 5}
{'短评内容': '酒店不错', '短评打分': 3}
{'短评内容': '地理位置不错，离泉城广场和趵突泉都不远。朝山街上有24小时永和豆浆，还有一些小馆子。都很方便。卫生条件还行，就是卫生间马桶有时候上水时间比较长，不知道怎么搞的。服务也不错。', '短评打分': 5}
{'短评内容': '酒店位置还可以，房间设施也还行，这个价格，能有这样的酒店还算是性价比比较高 的。', '短评打分': 5}
{'短评内容': ' 很干净 很卫生  下次还来这里 满意', '短评打分': 3}
{'短评内容': '虽然地理位置不错，但是以这个价格入住这个酒店，性价比还是低了点儿。\n\n吃饭不太方便，没有合适的餐馆。', '短评打分': 1}
{'短评内容': '离泉城广场很近，有个院子，可以停车，很方便。', '短评打分': 5}
{'短评内容': '还行 不错 可以 离广场比较近 方便出行', '短评打分': 5}
{'短评内容': '不错，房间很温馨也很干净，周围吃喝玩一应俱全。性价比还可以。', '短评打分': 5}
{'短评内容': '位置方便，服务有待改进，热水时冷时热，早餐没吃过，不知道咋样', '短评打分': 5}
{'短评内容': '环境不错 干净  而且就在市中心  十分的方便  有很多好吃的在附近 还有泉城广场。夜里睡觉也很安静  ', '短评打分': 5}
{'短评内容': '里面很干净，关键位置超级好，周围交通方便，景点很多，吃也很方便，，，，，，，，，，，，，，，，，', '短评打分': 5}
{'短评内容': '酒店位置不错，还算干净，房间隔音一般，推荐', '短评打分': 5}
{'短评内容': '地理位置还可以，周围坏境也挺好的，下次来济南还会选择这里', '短评打分': 5}
{'短评内容': '挺不错的。下了机场大巴就可以直接过来啦。五分钟的路。', '短评打分': 5}
{'短评内容': '客观的说上好人家的服务还是蛮到位的，只不过这一家好像房间偏小，位置也有点偏僻。总体感觉不错，会像朋友推荐！', '短评打分': 5}
{'短评内容': '服务很热情，硬件设施很不错的。就是被子有些薄。', '短评打分': 5}
{'短评内容': '房间倒是干净，就是早餐10元标准，好可怜啊，三盘咸菜，还就剩一点点，随便一个地摊都比她强。洗澡淋浴一会热一会冷。', '短评打分': 5}
{'短评内容': '酒店员工的服务态度非常好，设施齐全、干净卫生，下次还住。', '短评打分': 5}
{'短评内容': '以前觉得不错，可这次去简直大变样。太缺乏人性化管理了。因为行程缩短，需要提前一天退房，12点20分我到前台退房被告知晚了20分钟需要加收半天房费，这叫什么事儿啊。每次来都住那里，是不是他们总经理打麻将输钱了？穷疯了简直', '短评打分': 1}
{'短评内容': '酒店位置好，房间干净、卫生，服务好，但我定的是双人标间，但去了以后确没有了，只能住大床房，希望酒店对订单及时处理。', '短评打分': 5}
{'短评内容': '一直都住这家酒店，性价比还不错，位置也好，就是服务态度很一般', '短评打分': 5}
{'短评内容': '不能预授权刷卡。结账时说好刷卡但是一句忘记，就不能刷卡了。', '短评打分': 1}
{'短评内容': '环境不错，交通很方便，干净而且很卫生，下次还住在这', '短评打分': 3}
{'短评内容': '房间有暖气片但没开，用空调温度上不去挺冷。', '短评打分': 3}
{'短评内容': '在中心地带 很方便 对面有好吃的韩国餐厅', '短评打分': 5}
{'短评内容': '挺不错的。干净，位置好，交通便利，干什么都很方便。', '短评打分': 5}
{'短评内容': '挺好，每次部门来人都是订这家酒店，比较经济实惠', '短评打分': 5}
{'短评内容': '性价比真的还不错，特别是门口开了个面馆也不错，就是不好找啊', '短评打分': 5}
{'短评内容': '离泉城广场不远，溜达着5-6分钟就到了，挺方便的', '短评打分': 5}
{'短评内容': '一切都不错，还会朋友推荐的，如果有免费的早饭就更好了。会向朋友推荐的。', '短评打分': 5}
{'短评内容': '靠近泉城广场，也挺安静的，房间也比较温馨，我们单位一直住那里，就是难找了一点', '短评打分': 5}
{'短评内容': '位置较好，步行至泉城广场5分钟，周边餐饮丰富', '短评打分': 5}
{'短评内容': '总体感觉干净舒适~~~性价比还蛮好~~~', '短评打分': 5}
{'短评内容': '性价比很高，离逛街的地方很近，酒店也很干净、舒适。   推荐推荐', '短评打分': 5}
{'短评内容': '很好滴酒店，房内干净，服务周到！\n地理位置好！', '短评打分': 5}
{'短评内容': '＋总体还不错，就是', '短评打分': 3}
{'短评内容': '酒店位置不错，服务很好，交通便利，处于济南老城区的中心，购物、餐饮都很方便。酒店也很清静。推荐朋友去住。', '短评打分': 5}
{'短评内容': '电视好小，没暖气，空调时转时不转，问前台说都这样，马桶也没个垫很凉啊,须12点前退房', '短评打分': 1}
{'短评内容': '还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错还不错', '短评打分': 5}
{'短评内容': '还不错，因有事帮我延迟到14点退房。\n地理位置佳，出行很方便。', '短评打分': 5}
{'短评内容': '环境很不错，位置也很好，服务态度也很棒，我手表走的时候忘拿了结果服务员找到了赶紧通知我了', '短评打分': 5}
{'短评内容': '挺干净的，比洪家楼的分店装修还要好一点。贵一点也能想得过啦。。', '短评打分': 5}
{'短评内容': '很好，经济、舒适、交通便利，环境上佳。离趵突泉不远，而且还可以购物，吃饭也很方便。', '短评打分': 5}
{'短评内容': '这家酒店非常不错。房间舒适，环境很好。离市中心也很近，服务也不错。交通便利，而且经济。', '短评打分': 5}
{'短评内容': '挺不错的！很干净！但是浴室是透明的，不方便！\r\n', '短评打分': 3}
{'短评内容': '外观倒不是很显眼但是里面很干净各个方面都挺好，服务也挺好的，地理位置挺好的但是酒店位置不是很明显，价格还是蛮合理的。', '短评打分': 5}
{'短评内容': '位置不错.房间也很干净', '短评打分': 3}
{'短评内容': '酒店位置不错，很好找，周围吃东西也很方便。房间很干净，下次去济南还会考虑住这儿的\n', '短评打分': 5}
{'短评内容': '酒店风格挺欧式，房间装修也挺别致。住的很舒适。', '短评打分': 5}
{'短评内容': '酒店位置很好，距离泉城广场银座商城泉城路都很近,环境不错,已经住过很多次了,推荐', '短评打分': 5}
{'短评内容': '很不错的酒店，就是不知道这次为什么比上次贵了这么多', '短评打分': 5}
{'短评内容': '很干净，也很安静，不是很显眼，但是很舒服', '短评打分': 5}
{'短评内容': '很不错的一家酒店，位置也很好，离泉城广场非常近。', '短评打分': 5}
{'短评内容': '床很舒服、卫生间比较干净，由于住房紧张，住的这间大床间的窗户很小 ，电视机很小，建议将电视机换下，房内有电吹风很人性化，总的来说还不错', '短评打分': 5}
{'短评内容': '酒店位置很好，性价比较高，干净卫生，服务不错，就是隔音差点', '短评打分': 5}
{'短评内容': '酒店不错', '短评打分': 3}
{'短评内容': '环境不错，酒店干净、安静、也很舒服。交通便利，离趵突泉很近', '短评打分': 3}
{'短评内容': '酒店很干净，也很宽敞。酒店交通也比较方便。周边有些小吃部。还有一些小店可以购物。离繁华地段也不远。价格也还合理。', '短评打分': 5}
{'短评内容': '卫生条件不错，就是隔音效果不好，夜里也不知道几点被隔壁一家吵架给能醒了，声音听得很清楚，郁闷呀', '短评打分': 5}
{'短评内容': '酒店位置离泉城广场略微远了点，地势稍微有点偏\n但是环境很好，大床非常舒服\n布置的也很温馨\n价格适中，在济南算是性价比很好的酒店了', '短评打分': 5}
{'短评内容': '地理位置好，定好的房到了没有，换大床不太满意，', '短评打分': 5}
{'短评内容': '环境还算不错，就是房小了点，不过商务酒店就算不错的了', '短评打分': 5}
{'短评内容': '卫生不错~~交通方便，还可以~~附近的小吃店很多~~~~不怕饿着', '短评打分': 3}
{'短评内容': '位置很好，早上周围有很多家快餐店。\r\n价钱稍贵。', '短评打分': 5}
{'短评内容': '帮父母旅游订的酒店，父母打电话说很不错，离济南要玩的几个景区也很近，非常方便。', '短评打分': 5}
{'短评内容': '位置挺好的，不过相比同类的酒店价格有点高', '短评打分': 5}
{'短评内容': '距泉城广场、趵突泉等景点较近，出行购物都方便。\r\n房间的床很大是1.8米宽的，就是太软了。\r\n电视机有点小好像只有20寸。', '短评打分': 5}
{'短评内容': '位置就方便~！！其他都还过得去，各人爱好不同~~~~~洗手间居然透明的比较恶心', '短评打分': 5}
{'短评内容': '前台有点儿小，服务还需提高，不算专业。位置不错，离泉城广场很近。', '短评打分': 5}
{'短评内容': '+', '短评打分': 5}
{'短评内容': '酒店离市中心泉城广场非常近，去哪都非常方便。', '短评打分': 5}
{'短评内容': '服务很好，住着也很舒服，设施啊都很好，不错。', '短评打分': 5}
{'短评内容': '整体情况非常好，特别是位置非常好。离泉城广场、趵突泉、省科技馆、黑虎泉都很近。', '短评打分': 3}
{'短评内容': '整体情况非常好，特别是位置非常好。离泉城广场、趵突泉、省科技馆、黑虎泉都很近。', '短评打分': 5}
{'短评内容': '酒店地处比较中心的位置，属于闹中取静的一个经济型酒店。酒店对面就是一家叫馋面的餐馆，价格不高，多数面在12-15元。最贵的面36还是38不记得了。酒店外面的一条街有很多餐馆，所以就餐还是很方便的。酒店距离泉城广场约7-8分钟路程（步行），距趵突泉约15分钟路程。年满60岁的老人凭身份证还可以免去趵突泉门票（40元）。自驾的朋友可以将车免费停放在酒店的后院。酒店不可以用信用卡做预授权，需要用现金做押', '短评打分': 5}
{'短评内容': '+房间环境很好,不错.', '短评打分': 5}
{'短评内容': '酒店位置很好，就餐、购物很方便， 卫生，就是房间小点', '短评打分': 3}
{'短评内容': '地理位置好，去各个风景点方便，房间卫生下次还住这里。', '短评打分': 3}
{'短评内容': '位置优越环境好入住舒适，去各个风景点方便。', '短评打分': 5}
{'短评内容': '9月26日入住的，因为距离机场大巴发车点比较近，出门大概3分钟多点就到机场大巴发车点了；以前住过夏日酒店，但觉得一般；因为上好人家的酒店不靠近马路，所以夜晚比较安静，酒店位置不错，相比机场大巴发车点，比夏日酒店和大都酒店略远，但夏日和大都都靠近马路；早餐需要另交7元，我住在605房间，大床房；卫生条件挺好，地面铺设了地毯，床上用品也挺漂亮洁净，水龙头的喷水比我家的好用，晚上打开就是热水，挺方便哈哈', '短评打分': 5}
{'短评内容': '还不错，挺干净的，就是房间不是很大，网上说是24m2的，结果就十几个平方米。。。', '短评打分': 5}
{'短评内容': '服务，环境都不错，位置也很好，周围吃饭的地方很多，交通方便', '短评打分': 3}
{'短评内容': '离泉城广场，趵突泉很近，周围挺繁华的，还到这里遇见了高中同学，意外的惊喜啊，呵呵', '短评打分': 3}
{'短评内容': '挺不错的，大家以后来可以来这。周围有ktv，娱乐城，离红门也不远，挺方便的。', '短评打分': 5}
{'短评内容': '位置非常好，前面就是泉城广场。环境挺好，设施不错，电脑也好用，服务也不错，推荐！！！！！！！！！11', '短评打分': 5}
{'短评内容': '+环境还可以，没有熨斗，住客很复杂', '短评打分': 5}
{'短评内容': '酒店很卫生，服务也很好，设施不错，只是隔音效果稍差，希望以后能改进一下，有机会还会去的。', '短评打分': 5}
{'短评内容': '交通便利，设施也不错。唯一不足就是早上退房高峰只有一个服务员，耽误客人时间。', '短评打分': 5}
{'短评内容': '+环境很好，适合商务人士', '短评打分': 5}
{'短评内容': '还不错，屋子宽敞又干净，大床超舒服，晚上很安静。附近吃的很多，晚上九点多出去居然有夜市逛。只是没找到附近的大超市啊！', '短评打分': 5}
{'短评内容': '服务员态度很好，我出门没雨伞，前台的女孩还特意把自己的伞借给我。', '短评打分': 3}
{'短评内容': '总体还是不错的，值得推荐，只提供早餐，交通方便', '短评打分': 3}
{'短评内容': '酒店的环境很好，可以上网，就是隔音效果不好', '短评打分': 3}
{'短评内容': '总体性价比不错，离泉城广场很近，去回民小区也只是起步价。\r\n但早餐不是很好。', '短评打分': 5}
{'短评内容': '+房间环境很好，很舒适，交通和吃饭都方便。美中不足，房间不隔音，洗澡水流很小，前台有待改善，信用卡只能结帐，不能授权预付', '短评打分': 5}
