{'短评内容': '很好', '短评打分': 5}
{'短评内容': '方便呢，就是晚上莫名的停电了，酒店也没给合理解释。', '短评打分': 3}
{'短评内容': '住的很舒服，就是房间有点小。', '短评打分': 5}
{'短评内容': '各方面都不错，尤其离汽车东站非常近，乘车很方便。不过，价位要定在150左右更符合在兰州这个中小型城市的连锁快捷酒店的档次，毕竟兰州的物价水平还是比较低的，我们出公差的无所谓。这样让酒店的入住率常年都会在一个比较高的水平。', '短评打分': 5}
{'短评内容': '交通方便,离火车站比较近,而且挺好找的,酒店的条件也不错,毕竟是全国连锁,还是物有所值的.', '短评打分': 3}
{'短评内容': '卫生、服务、酒店位置均不错，早上还有早餐，没人12元超值，但房间较小，很局促。', '短评打分': 5}
{'短评内容': '房间太小了，位置还可以', '短评打分': 1}
{'短评内容': '    中午12：45退房。13：30重新预定（因故需要多逗留一天）。16：30返回宾馆。上网，网速很快。18：00外出用餐。18：45返回，发现忘记带房卡，前台填发开门卡，服务生见卡开门。研究客房结构，小憩。20：15上网。22：00重启电脑，断网，电话前台，告诉我IP地址，始终未连接上。23：00熄灯休息。\r\n\r\n感受：1、房间虽小，但布局合理。\r\n      2、卧具干净。\r\n      3', '短评打分': 3}
{'短评内容': '属于新店，客房硬件设施很新，感觉非常干净，工作人员服务到位，第一印象极佳。半夜四点入住，客服周到，开门倒头便睡了。', '短评打分': 5}
{'短评内容': '本来如家我是常客了，只不过没有如家的会员卡，有的话折扣更低。平时住如家觉得都还不错，只是这次半夜23点多突然停电，然后 服务员也没有什么及时的应对，半夜一点多的时候好像突然来电，挺闹心，刚睡着，早晨退房也没有得到值班经理的合理解释，由于时间紧，就没理会，付钱走了。 设施都是全国统一，没什么好说的，防滑垫被放在洗脸的浴盆了，很不爽！ 特别是停电（不是整个兰州这个区域整体停电，酒店对面的小区电力供应一', '短评打分': 1}
{'短评内容': '衛生很好，服務態度也不錯', '短评打分': 5}
{'短评内容': '离火车站很近，出门右拐走100米有条街，吃的不少', '短评打分': 5}
