{'descr': '此用户未填写评价内容', 'star': 5}
{'descr': '和三星的标准完全不符合，因为小孩比赛就近入住，但于我的理想情况或者说与酒店的标准相差太大了，我订的是小套间，一、外部的套间基本没有用处，只不过是楼房的转角没有用处，才开发的一个会客型；二、房间内装修很旧，地毯看上去已经有一些年头了，房间内有一股霉味，混合着卫生间的气味，很是难爱；三、卫生间很简单，也很小；四、早餐让人很无语，竟然全部是冷的，没有几样东西，餐厅的桌子上连张桌布都不放，看上去很旧；五、', 'star': 1}
{'descr': '酒店交通便利，卫生条件好，比较安静，但设备陈旧了点', 'star': 3}
{'descr': '已住服务较好', 'star': 3}
{'descr': '住宿环境不错,交通也便利', 'star': 3}
{'descr': '经济实惠', 'star': 3}
{'descr': '交通便捷，房间宽敞，物有所值。酒店位于陶然桥西南角，建议将“陶然桥”作为酒店的地标。', 'star': 5}
{'descr': '酒店交通便利,房间宽敞明亮,物有所值。', 'star': 3}
{'descr': '酒店还不错，离火车南站近，乘城际到天津很方便', 'star': 3}
{'descr': '该酒店还不错，又离南站比较近，如果是到北京旅游的住这样的酒店挺合适的，价格也不贵。', 'star': 5}
{'descr': '卫生，服务都不错，设施挺好。离北京南站比较方便。但是房间有些冷。', 'star': 5}
{'descr': ' 总体来说还算不错，房间有些小～', 'star': 3}
{'descr': '使人非常生气的是早上我还睡着觉，服务员竟然拿她的卡开了我的房门，我还在门外挂了“请勿打扰”的牌子，难道她没看见？还好我上了房门上的链子，否则她都进来了，我靠，这也太**了！', 'star': 1}
{'descr': '还行吧，离南站不行15分钟的样子，卫生情况一般', 'star': 5}
{'descr': '一家老酒店、设备和卫生都很陈旧脏兮兮的，我住的房间马桶一直漏水，房间不大，性价比一般，也就凑合着住吧！', 'star': 5}
{'descr': '金泰绿洲酒店紧邻南二环，出门办事交通比较方便，房间朝阳，很卫生干净，住着舒适。酒店大堂也很气派。比我想象中好多啦。', 'star': 5}
{'descr': ',房间灯暗，卫生条件还好', 'star': 3}
{'descr': '房间不错，地点很好，在二环边上，交通方便。', 'star': 5}
{'descr': '我已入住', 'star': 3}
{'descr': '，装修比较旧，住宿人员复杂，服务还可以', 'star': 3}
{'descr': '北京金泰绿洲大酒店经常住这里，在这个位置上，性价比还算不错。 \n', 'star': 5}
{'descr': '很不错哦，就是网络有些慢，总体感觉不错，尤其是交通更为便利', 'star': 5}
{'descr': '房间有些小，设施有些旧，不过对于这个价钱也值了~性价比还不错', 'star': 5}
{'descr': '经常住这里，在这个位置上，性价比还算不错。', 'star': 5}
{'descr': '服务态度很好！我是第二次去！上次酒店商店卖的烟经过鉴定，是真的！事情已经解决！下次来北京还住这！', 'star': 5}
{'descr': '环境不错，交通也很方便，房间设施还可以！但是酒店的小卖部卖的烟是假的~希望酒店重视一下！', 'star': 5}
{'descr': '还算满意,服务员很热情.隔音效果不是很好.', 'star': 5}
{'descr': '还不错，就是与宣传的不符合。是金泰绿洲对面的经济连锁酒店，不是金泰绿洲！', 'star': 5}
{'descr': '\u3000特惠房只有十平米，也太小了，没办法只好又补钱换大房……', 'star': 3}
{'descr': '房间还不错，挺好的…', 'star': 3}
{'descr': '价格便宜。。。。60年代风格、、、、111111111111', 'star': 1}
{'descr': '就价格和位置来说是算可以，离南站是挺近的。\n不过不要抱有太高的幻想。\n对得起这个价格就好了。\n', 'star': 5}
{'descr': '在B楼住了10多天，不知道为什么就突然不能预订了，要涨价么？', 'star': 5}
{'descr': '房间比较干净，卫生间有些小。位置有些偏，公交还算方便。', 'star': 5}
{'descr': '交通方便，房间点餐服务也很便利。 还会继续入住。              ', 'star': 5}
{'descr': '挺好的。挺好的。挺好的。挺好的。挺好的。挺好的。挺好的。挺好的。挺好的。挺好的。挺好的。', 'star': 5}
{'descr': '满意', 'star': 3}
{'descr': '已经习惯住这里了，附近到地铁站、公交站都很方便，办事情是特别方便了！', 'star': 5}
{'descr': '很干净很整洁，而且服务也相当周到，很满意', 'star': 5}
{'descr': '要住就住a楼 b楼隔音差', 'star': 3}
{'descr': '交通比较便利，性价比还不错。下次应该还会入住。', 'star': 5}
{'descr': '房间有点小还脏！卫生间连纸都没放，再也不会住了！', 'star': 3}
{'descr': '交通尚算便利，性价比尚可。 下次应该还会来住的', 'star': 5}
{'descr': '性价比高！', 'star': 3}
{'descr': '环境还行，性价比还可以。在二环内能有这样的住所不错了。', 'star': 5}
{'descr': '服务还可以，性价比一般。周围交通还算便利。只是物平价廉而已。', 'star': 1}
{'descr': '性价比不错，交通还算便利，在北京二环能找到这样的住处已经很不容易了。', 'star': 5}
{'descr': '北京西站出来北广场马路边坐运通102 到陶然亭公园南门下，不行300米就可以看到酒店了。交通比较方便。', 'star': 5}
{'descr': '挺干净的，性价比较高，就是周围吃饭的地方不是很多，但下次还会入住。', 'star': 5}
{'descr': '免费升级标间还不错 挂横幅的铁丝敲着窗户 太吵 离南站1站路 交通还挺方便', 'star': 5}
{'descr': '前台有个男的服务员服务太差，订的本来是大床房，去的时候说没有了，墨迹了半天，怀疑我没有预定，一会又说要看我手机收到的信息，一会又说我没有订，还做其他的事情也不搭理人的，墨迹了半天，后来才给我换了个138的标间。房子很老了，陈旧，卫生间根本就不敢洗澡。', 'star': 1}
{'descr': '环境一般 卫生条件有待改善', 'star': 3}
{'descr': '说是金泰绿洲大酒店 结果住的是金泰之家 有种被忽悠的感觉 床很硬 ', 'star': 3}
{'descr': '原来住过 感觉不错 这回还住的这 服务挺好的 就是离地铁有点远。。。', 'star': 5}
{'descr': '垃圾，挂靠金泰绿洲大酒店，其实就一个小旅馆，脏乱差，垃圾垃圾', 'star': 1}
{'descr': '很好，性价比很高的酒店、交通、就餐都很实惠，离天坛医院也很近。', 'star': 5}
{'descr': '不好', 'star': 3}
{'descr': '周边交通便利，餐厅的菜做得很不错，房间很干净，服务人员很热情，值得推荐。', 'star': 5}
{'descr': '并不是金泰绿洲大酒店，而是对面的金泰之家，根本不是一个级别。虽说在南二环，但已经很偏了。酒店硬件条件一般，网速更一般。', 'star': 1}
{'descr': '交通还算方便，性价比也比较高，房间点餐也比较迅速。', 'star': 5}
{'descr': '在北京这样的价位和条件已经算不错了，卫生状况还得改进', 'star': 5}
{'descr': '这个价位在北京算不错的了，就是我住三天，每天早上服务员都会敲我门吵醒我', 'star': 5}
{'descr': '临近火车南站，位置方便，房间也还干净，性价比较高。', 'star': 5}
{'descr': '我住的是110的，具体来说还可以，那个马桶看的不是很合意，像生朽的感觉。', 'star': 3}
{'descr': '其实环境一般，周围也不是很安静，但就是很便宜', 'star': 5}
{'descr': '不讲究其他条件，只要求便宜和交通方便的话值得考虑', 'star': 5}
{'descr': '酒店附近交通很方便,房间条件还行,就是卫生间有点潮味儿,可能是因为时间久了吧', 'star': 3}
{'descr': '环境很好，卫生很干净，交通还算方便，服务人员也很耐心', 'star': 5}
{'descr': '卫生间里面的喷头不好，总也往顶上冒水，关上卫生间的门，都把外面喷的全是水，希望尽快修好。', 'star': 3}
{'descr': '感觉一般，价格还是很便宜的，就是卫生间很不喜欢，象招待所一样，下次应该不会选这个地方！', 'star': 1}
{'descr': '还不错，就是有点小，特价房的性价比还可以', 'star': 5}
{'descr': '还不错，性价比很高！5.6楼是心装修过的，环境很好~~经理和服务员都很热情', 'star': 3}
{'descr': '还不错，性价比很高！5.6楼是心装修过的，环境很好~~经理和服务员都很热情', 'star': 3}
{'descr': '金泰绿洲大酒店（北京）酒店的位置不错，靠南站和木樨园商业街很近，外面的星级A楼很不错，不过里面的设施要更换了，总起来还行，毕竟再首都住这样价位的酒店已经不错了，最好的是酒店就设有火车票及飞机票的代售点。很方便。', 'star': 3}
{'descr': '酒店的位置不错，靠南站和木樨园商业街很近，外面的星级A楼很不错，不过里面的设施要更换了，总起来还行，毕竟再首都住这样价位的酒店已经不错了，最好的是酒店就设有火车票及飞机票的代售点。很方便。', 'star': 5}
{'descr': '位置还是挺好找的！住的是B楼，怎么说呢反正呗，总体也能对得起这个价钱了。如果有机会，我还是会选此哦', 'star': 5}
{'descr': '年代久远的硬装，貌似店里也没有及时修理破损部分。不过交通很方便，离汽车，火车站都很近', 'star': 5}
{'descr': '性价比还不错了，就是卫生间简陋了些。', 'star': 5}
{'descr': '＋前台接待态度还不错，房间不大还算干净，但是打扫不够勤，住了三天毛巾都没换过，最好自备拖鞋。', 'star': 5}
{'descr': '地理位置很方便，在北京南站附近，服务员态度很好，关键是性价比比较高~~', 'star': 5}
{'descr': '紧邻马路交通便利，服务员服务舒适，态度热诚，住的房间整洁，周围环境优美', 'star': 3}
{'descr': '还不错 挺干净的', 'star': 5}
{'descr': '装修的年代比较久远，最后入住的房间和网站上推荐的不一样', 'star': 1}
{'descr': ' 一般化', 'star': 5}
{'descr': '服务不错 挺好的', 'star': 5}
{'descr': '酒店离火车南站有十几分钟的路程，酒店设施比较旧，出行堵车不方便。', 'star': 3}
{'descr': '住着很舒服 非常好', 'star': 5}
{'descr': '离出差的工作地点比较近，所以每次来首选这里，一切还算挺好的', 'star': 5}
{'descr': '总的来说性价比还可以，但对酒店要求比较高的旅客还是别考虑了。', 'star': 5}
{'descr': '价格便宜，交通便利，条件一般，经济实惠，可以推荐', 'star': 3}
{'descr': '唉。到了之后真差劲，说空调不能开。。真郁闷了空调不能开还叫酒店吗？。要不是时间紧真不想住这家。。', 'star': 1}
{'descr': '感觉还可以,就是隔音不太好,卫生还好,价钱很实惠,周围的公交线路很多,很方便,如果再去北京还住这家酒店.', 'star': 5}
{'descr': '离南站还是很近的，就是条件有些差，不怎么卫生', 'star': 1}
{'descr': '很好，很干净，交通也很方便。就是服务态度不好。', 'star': 3}
{'descr': '很值,性价比很高,一个人两个人住都可以.比想象中好.', 'star': 5}
{'descr': '+离火车南站比较近,很好找,房间干净,比较小。', 'star': 5}
{'descr': '还可以吧    卫生间比较小    周围环境不好', 'star': 3}
{'descr': '位置比较好找，周围交通还算便利，酒店质量一般般，隔音效果奇差，半夜邻居回来能把我们吵醒。', 'star': 5}
{'descr': '交通很方便，也很干净，就是服务态度不好。', 'star': 5}
{'descr': '这家店我住过几次了。总体来说还可以。性价比高说我选择它的主要原因。而且地理位置比较安静，离地铁站也不算远。附件的小吃店也挺便宜。在北京算很不错了！', 'star': 5}
{'descr': '住了几次，位置很好，坐车方便，个人感觉挺不错！', 'star': 5}
{'descr': '酒店低价位房间小，设施很旧，热水有时不热，入住要有一定心理准备', 'star': 5}
{'descr': '位置离北京西站近    也就意味着周围人群素质很低   打车到地铁十元都不满表    但是没有块每人拉你   附近没有吃的   如果加上早晚打车钱   不如去市里住了', 'star': 3}
{'descr': '位置离北京西站近    也就意味着周围人群素质很低   打车到地铁十元都不满表    但是没有二十块没人拉你   附近没有吃的   如果加上早晚打车钱   不如去市里住了', 'star': 1}
{'descr': '离北京南站很近，去天安门、故宫、前门大街、大栅栏、王府井、西单、颐和园等都很方便，服务员的态度很好，卫生也做得不错，不过隔音效果再好点就更好了，总的来说，很不错了', 'star': 5}
{'descr': '房间设施非常简陋，卫生间很小，门是坏的，只是睡觉对住宿条件不讲究的可以考虑入住，周围交通还是蛮方便的。', 'star': 1}
{'descr': '＋房间里面太老气了，像二十年前的房子', 'star': 5}
{'descr': '挺好的，离南站挺近的，10-20分钟吧能走到。服务也挺好的，卫生也还行，就是房间小点，呵呵。。', 'star': 5}
{'descr': '非常好的地方 交通便捷 下次希望有机会再次入住', 'star': 3}
{'descr': '可能因为人手不够，所以服务滞后了点，另外卫生间比较小，洗澡比较局促', 'star': 5}
{'descr': '+酒店服务环境都还不错', 'star': 5}
{'descr': '+交通特别方便，服务员态度也很好，性价比很高，让人感觉不错，下次来北京还会考虑这里！', 'star': 5}
{'descr': '这个酒店很宽敞.床很大!比较便宜.但细节上注意不够.设施损坏的不少.希望改进', 'star': 5}
{'descr': '感觉不错 房间很大 床也很舒服 就是窗帘是坏的 都拉不上 总体还是不错的', 'star': 5}
{'descr': '酒店位置还不错，很方便，设施比较一般，总的来说性价比不错。', 'star': 3}
{'descr': '位置还不错，价格也可以。其它比较一般，性价比还可以。', 'star': 5}
{'descr': '地点很偏僻,离地铁站还要走很远,居然还说近,纯粹骗人!', 'star': 3}
{'descr': '很差,挂羊头卖狗肉,定的是&quot;金泰绿洲大酒店&quot;结果让住对面的&quot;金泰之家&quot;,里面差死了!', 'star': 1}
{'descr': '总的来说还是可以的，性价比不错，对不是很挑剔而且又想省钱的旅客来说是个不错的选择！', 'star': 3}
{'descr': '总的来说还是可以的，性价比不错，对不是很挑剔而且又想省钱的旅客来说是个不错的选择！', 'star': 3}
{'descr': '安全舒适、物超所值。\r\n安全舒适、物超所值。', 'star': 5}
{'descr': ' 卫生条件还可以 地理位置也行 离北京南站近 还不错', 'star': 5}
{'descr': '总的来说性价比还是比较高的。就是家具旧了一点。还可以吧！', 'star': 5}
{'descr': '性价比很高\r\n值得去住\r\n离北京南站也很近', 'star': 3}
{'descr': '性价比很高\r\n睡的也很舒服\r\n唯一不爽的就是门口没有直接去北京西站的公交车，只好步行到北京南站转地铁', 'star': 5}
{'descr': '+房间不好', 'star': 3}
{'descr': '＋', 'star': 5}
{'descr': '     房间很破，几乎没有装修，再也不图便宜了，隔音也不好，一无是处', 'star': 5}
{'descr': '哎，本来以为是图片上的那么豪华，结果竟不是。所谓B楼是指后面的金泰之家。环境什么一般，刚进去味道比较不好。不过总的来说在北京有这样的地方还是蛮便宜的。坐公交去前门王府井都方便的。', 'star': 3}
{'descr': '哎，本来以为是图片上的那么豪华，结果竟不是。所谓B楼是指后面的金泰之家。环境什么一般，刚进去味道比较不好。不过总的来说在北京有这样的地方还是蛮便宜的。坐公交去前门王府井都方便的。', 'star': 3}
{'descr': '+交通还是很方便的:位置就在路边,门口就是公交集中站,地铁也近。房间虽然小但比较干净,对只想解决住处的游客是个性价比很不错的选择。', 'star': 5}
{'descr': '地理位置还可以.在车站边上,买吃的有点贵.\r\n订房的时候网站上写着现金返还20,没有返.\r\n不过总的来说,还可以.', 'star': 5}
{'descr': '就俩字  极差  房间阴暗老旧霉味极重  设施太破  就像70年代的招待所  优点就是极其便宜', 'star': 1}
{'descr': '总体来说，性价比很高，尤其是特价大床房，感觉很适合需要休息又囊中羞涩的工薪阶层', 'star': 5}
{'descr': '很不错，帮亲戚定的酒店，反映很好，很满意。', 'star': 5}
{'descr': '+卫生间不怎么干净', 'star': 5}
{'descr': '酒店很吵', 'star': 5}
{'descr': '在北京真的算很便宜了。\r\n其实我倒是喜欢这样的房子，老式的感觉，房子其实不算小。大床，有独立卫生间，房子是很高的那种。\r\n貌似不能无线上网。', 'star': 5}
{'descr': '非常满意，希望该店把网速再加强就更好，下次还来住。', 'star': 3}
{'descr': '安全舒适、物超所值。\r\n安全舒适、物超所值。', 'star': 5}
{'descr': '非常满意就是网络稍微慢，下次再来就住该酒店', 'star': 5}
{'descr': '金泰绿洲？那是它旁边！！这就一骗子酒店给你说是金泰绿洲，结果是旁边的金泰之家！前台的男的说话娘娘腔,态度不怎样，动作还慢。走廊倒是挺干净的，但是进去之后你就发现上当了！房间很小很旧，窗帘很难拉，卫生间很小，门板的下边沿还是露的，卫生就不说了，椅子套用了N年了吧？重没洗过？总之，走去南站还需要半小时。不说了总之，除了离南站还算近，别的，去了就是上当！', 'star': 1}
{'descr': '又不是金泰绿洲，是金泰之家连锁，卫生间味道很大', 'star': 1}
{'descr': '走廊很干净，房间一般，卫生间很差，位置还不错，价格也合理，网络很差，服务很差！', 'star': 5}
{'descr': '  酒店大堂.走廊都装修的可以 房间内太差 洗手间不能再小了 基本上就是一个旧旧的招待所', 'star': 5}
{'descr': '整体还行，就是卫生间小点，电视小点。交通很方便，特别是去南站。', 'star': 5}
{'descr': '位置还可以，距离北京南站、地铁相对比较近，床单还比较干净，缺点：设备太陈旧，房间味道实在是太难闻，我一进房间熏得我没办法先洒了半瓶风油精。', 'star': 5}
{'descr': '位置比想象的远，南站出来坐一站公交还得走。如果只是背个背包还好，拿着大件儿行李的就麻烦了。打车到南站起步价。', 'star': 1}
{'descr': '+还不错！…', 'star': 5}
{'descr': '最主要的是便宜，交通也方便。如果对舒适度要求不高，是个不错的选择', 'star': 5}
{'descr': '我己入住金泰缘洲酒店,点评:条件一般,市话太不方便.服务态度尚好总体满意', 'star': 5}
{'descr': '位置理想', 'star': 5}
{'descr': '其他的都还不错，就是卫生间实在让人不敢恭维。总体而言，比较满意。', 'star': 5}
{'descr': '很好', 'star': 5}
{'descr': '位置很好，距离公交车站步行只要五分钟左右，距离地铁站步行也只要大约十五分钟，去任何想去的著名景点，基本都可以直接坐公交和地铁，无需转车。卫生条件也不错，175一间夜的房间时新装修的，布置的还蛮漂亮的。总体感觉性价比还是蛮高的。建议到北京旅游的朋友们可以选择入住哦!', 'star': 5}
{'descr': '算是性价比还不错的一间酒店', 'star': 1}
{'descr': '设施比较陈旧，服务态度真的很一般，出行还较方便，总体来说性价比还算不错的！！', 'star': 5}
{'descr': '感觉物有所值，还是很不错的。', 'star': 5}
{'descr': '还行。', 'star': 5}
{'descr': '性价比还可以。如果在北京南站附近办事，这里还比较方便，步行15分钟就可去北京南站和南站下面的地铁站四号线。不过房间里面的设施相对来讲有些陈旧，可以看出他们开了很长时间了。', 'star': 5}
{'descr': '金泰之家的标间很小，卫生间特别小，而且还没有浴巾。网速慢的要死。隔音也不是很好。', 'star': 1}
{'descr': '房较标准，卫生也不错，位置是不错的，是一个商务入住的理想之处。', 'star': 5}
{'descr': '如果定的是200元以下的房间。。条件很差。。位于北京南2环不是很方便。', 'star': 1}
{'descr': '七月的北京算是旅游旺季吧，130标间的价格还算可以的，主要是在南站附近，本人出入北京都是在南站，所以性价比还好。不过首都人民的服务态度是我本次出行碰到的最差的了，订了下午2点的时间到，前面愣是没有空房，没办法就放在保安室里，直到晚上回来之后才办理入住手续。\r\n最大的问题是根本没有浴室，只是在卫生间装了一个淋浴喷头而已。', 'star': 5}
{'descr': '虽然是叫金泰绿洲大酒店，实际上住的是后面的金泰之家，房间需要重新装修了，卫生间很旧，给人一种不干净的感觉，被子上面有灰，不过离南站真是很近，走路过去大概就7到8分钟，算是唯一的优点', 'star': 1}
{'descr': '地理位置适中，价格适中，态度很好。', 'star': 5}
{'descr': '离北京南站近，离永定门长途汽车站更近，三分钟。但是硬件设施很岔，卫生一般，宽带上了一天，期于三天干脆就不好用，告诉修也没修。但是价格和地点都还可以。总的来说就是一般', 'star': 5}
{'descr': '很便宜，地方也很好，  交通很方便，  至于别的， 这个价钱很值了&#183;&#183;&#183;', 'star': 5}
{'descr': '性价比较好~', 'star': 5}
{'descr': '地理位置还好。但是环境蛮一般。服务员态度又很傲慢。我对卫生的要求可能高点。其实性价比也还可以.', 'star': 1}
{'descr': '挺干净的，还不错！', 'star': 5}
{'descr': '我们入住的是金泰绿洲大酒店B楼。\n整体感觉很好，到火车站很方便。\n缺点是：网络基本是摆设，能上，但总掉线，看个新闻都不行。\n周边不是很繁华，距离信访局近，有很多露宿街头的穷人，住在路边或者桥洞里，感觉世态炎凉。\n', 'star': 5}
{'descr': '位置很好找，B楼2楼设施比较陈旧，6楼新装修还不错！', 'star': 3}
{'descr': '预定错误，只能说对得起这个价钱，但是酒店真不怎么样', 'star': 1}
{'descr': '距離火車南站近,而汽車站也在旁邊,位置尚屬寧靜,便宜住宿!', 'star': 5}
{'descr': '坐车十分方便,热水很好...但网速太慢了', 'star': 3}
{'descr': '离南站比较近,适合要在南站坐车的旅客居住,在北京这个价格的酒店已经算是性价比十分高的了', 'star': 5}
{'descr': '交通方便,服务热情,总体感觉还不错.', 'star': 3}
{'descr': '酒店的B楼条件一般，设施比较陈旧，位置很好，走路到南站10几分钟就到了，性价比还不错！', 'star': 5}
{'descr': '总体感觉不错，南二环，交通很方便，而且附近很安静，美中不足就是附近商业网点太少', 'star': 5}
{'descr': '不是很好', 'star': 1}
{'descr': '位置好,交通方便.服务热情,整体感觉不错.', 'star': 5}
{'descr': '优势是距离北京南站真的挺近的，打的10元；走路20分钟。\r\n不过房子很旧，环境普通。\r\n有位高个儿男服务员很凶，160元的房子要交300块押金；当时身上只有一百多的现金，好说歹说才以160元押金的条件得以放下行李。\r\n有叫醒服务，空调正常，没有尝试网络。', 'star': 1}
{'descr': '还在装修有点乱，网速特慢，其他还行。', 'star': 3}
{'descr': '可以', 'star': 5}
{'descr': '房间条件一般，这个价格凑合着住吧', 'star': 5}
{'descr': '总的来说 对得起这个价格', 'star': 5}
{'descr': '还在装修中，环境一般', 'star': 5}
{'descr': '性价比很高 服务很好 就是在装修有点乱', 'star': 3}
{'descr': '就是在装修有点乱 其他很好 尤其是性价比很高哦', 'star': 5}
{'descr': '是金泰绿洲对面的金泰之家 不是特别好 不过也还不错 东西还算齐全 从价钱上面讲 也算是值得了', 'star': 1}
{'descr': '这家酒店也很一般，一百多块钱也就这样了，没有什么特色，整体感觉还可以了。', 'star': 5}
{'descr': '第3次住,很不错,就是宽带速度很糟糕!', 'star': 3}
{'descr': '第2次入住了,总体很不错,唯一的缺点就是网速就是基本等于0~', 'star': 5}
{'descr': '再也不去了', 'star': 3}
{'descr': '这个酒店，希望大家不要去。完全是他下面的一家经济酒店。并且酒店餐厅（宾馆后面）服务他妈的变态。我叫服务员点了4个菜及米饭和2瓶啤酒，可后来说没有米饭，就给我馒头吃（4个），我是南方人从来不吃这个，关键是我点了米饭。老板还跑过来说我没和他说。结帐时按照米饭2元/人计算。社会居然有这样的鸟人。我想杀他全家', 'star': 3}
{'descr': '去时酒店在装修，比较乱，网速基本等于没有，除了距离北京南站较近的地理优势，还有酒店餐厅比较实惠以外，其他的不想多说。', 'star': 1}
{'descr': '装修 很吵 有点旧', 'star': 1}
{'descr': '太垃圾，不是金泰。是金泰下面的一家小酒店', 'star': 1}
{'descr': '还正在装修中，挺干净的，就是房间设施一次比一次单一。', 'star': 5}
{'descr': '免费升级了房间，还是很不错的，唯一美中不足的是房间有点旧了~~希望能再装修的好一点哈', 'star': 5}
{'descr': '性价比较高，服务比较好，如果有早餐就更方便了', 'star': 5}
{'descr': '比较脏，房间太小，没装修，感觉很老的样子。\n电视遥控器是坏的，隔音不好。', 'star': 3}
{'descr': '入住还是挺好的,就是吃饭的问题,酒店的食堂生活一般\r\n\r\n', 'star': 3}
{'descr': '入住还是挺好的,就是吃饭的问题,酒店的食堂生活一般', 'star': 5}
{'descr': '很小，很脏\n电视遥控器是坏的，不予更换\n卫生间的热水不能调节\n墙体有剥落\n沙发很脏，没法看\n挂羊头卖狗肉，说是金泰绿洲 实际上是金泰之家，不知道在搞什么鬼。', 'star': 1}
{'descr': '酒店正在装修，环境一般，服务员倒是很热情，房间比较小。', 'star': 5}
{'descr': '各方面都非常不错，特别是性价比，就是位置离坐车或吃饭的地方有点远。', 'star': 5}
{'descr': '各项都很差，不推荐。', 'star': 1}
{'descr': '环境还行，毕竟离天坛医院近一些！', 'star': 5}
{'descr': '離南站近,性價比高,安靜舒適,吃飯比較不方便,不過我住B樓的對面有餐館!應該也是不錯!', 'star': 5}
{'descr': '服务态度好，卫生环境不错，价格能接受，值得推荐。', 'star': 3}
{'descr': '舒服,干净,就是赶上装修了,但总体感觉不错\r\n', 'star': 3}
{'descr': '酒店距离北京南站和长途汽车站很近，如果不是在装修过程中环境还是很好的，性价比好，值得入住。', 'star': 5}
{'descr': '舒服,干净,就是赶上装修了,但总体感觉不错:)', 'star': 5}
{'descr': '感觉位置较偏，但离浦东机场近，还有接机服务。', 'star': 1}
{'descr': '酒店很好  干净 舒适！', 'star': 5}
