{'短评内容': '很好', '短评打分': 5}
{'短评内容': '房间挺干净的，服务态度也不错。如果不是会员要在酒店吃早餐的话要另外加15块钱。这个早餐一般般。总体来说还不错吧。', '短评打分': 5}
{'短评内容': '舒适', '短评打分': 3}
{'短评内容': '环境不错！', '短评打分': 3}
{'短评内容': '    房间不错，很大，很阳光', '短评打分': 3}
{'短评内容': '  很宽敞，不错', '短评打分': 3}
{'短评内容': '嗯，不错，宽大、干净、安静、快捷退房，值得住！', '短评打分': 5}
{'短评内容': ' 定标间，很大，不错。交通还可以。价位偏高。', '短评打分': 3}
{'短评内容': '满意，就是网速不敢恭维。', '短评打分': 3}
{'短评内容': '家庭房还真是够大，价位也很合适。床很大，两个一米八的大床，总体还不错', '短评打分': 3}
{'短评内容': '南京汉庭北京东路店，客房房间不错，就是停车场小点！！', '短评打分': 5}
{'短评内容': '服务有待提高。没地方停车也要给个方向，不能让客人半夜在南京城乱转。早餐质量实在不行。', '短评打分': 1}
{'短评内容': '酒店房间条件还可以，但服务比两年前打了折扣。负责停车的员工态度很差，不让停在酒店门口，又不提供任何停车信息，让我们半夜在南京转了近半个小时。酒店的早餐质量也实在不敢恭维。', '短评打分': 1}
{'短评内容': '位置不错，交通也很方便，去哪都不远，环境也不错\n就是房间小点，没有衣柜挂衣服，但是性价比还是不错了', '短评打分': 5}
{'短评内容': '房间太小，还算可以…', '短评打分': 3}
{'短评内容': '方便，快捷，经济型酒店的一贯作风，汉庭一贯的品质。', '短评打分': 5}
{'短评内容': '客房小了点，服务不错，比较安静，也比较干净，不习惯那个电梯，非要刷卡才能做。', '短评打分': 3}
{'短评内容': '明明我们通过e-long订了这家酒店的，他们给e-long反馈说我们没有入住。', '短评打分': 1}
{'短评内容': '环境不错，服务挺好，离钟山比较近，还能租自行车', '短评打分': 5}
{'短评内容': '还不错的地方,以后有机会还会入住的~~~~~~~~~~~~~', '短评打分': 5}
{'短评内容': '快捷酒店基本都一个样，汉庭算是比较好点的，不过也要看你的运气了', '短评打分': 5}
{'短评内容': '房间很大', '短评打分': 3}
{'短评内容': '  还行', '短评打分': 3}
{'短评内容': '十酒店交通便捷卫生干净', '短评打分': 3}
{'短评内容': '交通方便，就在玄武湖天平门出来，去中山陵也很方便，在北京东路上车站坐车就好，大厅有免费上网和打印服务，还有自行车可以租用，就是电梯设计不是很科学，经常下楼要等很久', '短评打分': 5}
{'短评内容': '干净!交通方便,靠近中山陵.晚饭后可以去散步,早晨可以去锻炼不错!', '短评打分': 5}
{'短评内容': '电梯要刷卡，非常不方便\n里面洗手间都是透明玻璃的，不习惯', '短评打分': 1}
{'短评内容': '还不错，满干净的，大家可以去看看哈~~~~~~', '短评打分': 5}
{'短评内容': '酒店位置很好，不管是去市中心还是去中山陵景区都非常方便！', '短评打分': 5}
{'短评内容': '服务不错，硬件中规中矩，北边有个连锁小吃店，吃早餐不错', '短评打分': 5}
{'短评内容': '很好', '短评打分': 3}
{'短评内容': '酒店房间不错，很大，卫生也不错，美中不足的是卫生间的淋浴喷头是固定的，不能拿下来。停车的话一晚收取5元的停车费。', '短评打分': 5}
{'短评内容': '比较一般', '短评打分': 3}
{'短评内容': '位置不错，周边环境挺好，出去玩都比较方便。还有很多停车位，不过要收钱的', '短评打分': 5}
{'短评内容': '房间比较小，其他还好', '短评打分': 5}
{'短评内容': '一如既往的好，这家汉庭，地理位置不错，无论是去火车站或者是去机场和市区都很方便，靠近中山陵和白马公园。是个商务、旅游的好酒店。', '短评打分': 5}
{'短评内容': '酒店停车是个问题，回来后找不到车位', '短评打分': 5}
{'短评内容': '定了家庭房?打电话说是两张1.8床 实际是一张1.8  一张1.3', '短评打分': 5}
{'短评内容': '酒店位置好，环境闹中取静。离中山陵风景区很近，空气也好。', '短评打分': 5}
{'短评内容': '位置很好，就在路口，房间比较安静也很干净，离店办理也很快', '短评打分': 3}
{'短评内容': ' 还不错', '短评打分': 5}
{'短评内容': '就是打车不是很方便，尤其在高峰期的时候，应为在快速通道旁边', '短评打分': 5}
{'短评内容': '定错了这家酒店，原来这个酒店是离老展馆比较近。而离新展馆南京博览中心比较远。', '短评打分': 5}
{'短评内容': '汉庭酒店确实很方便，我每次来南京出差都住这家酒店，交通便利，价格不高，房间非常干净卫生。', '短评打分': 5}
{'短评内容': '酒店环境非常好，交通也便利，服务更好。希望大家关顾！', '短评打分': 3}
{'短评内容': '房间不是很好，无窗的却新风，闷，电梯很慢，卫生还行，总的来说性价比不高', '短评打分': 5}
{'短评内容': '各方面都很不错就是床有点太硬，具体应该是弹簧有点硬', '短评打分': 5}
{'短评内容': '房间大小一般，总体比较舒适', '短评打分': 5}
{'短评内容': '已入住，很好。', '短评打分': 5}
{'短评内容': '真的是两张1.8米的大床，太好了，特别适合家庭出游，房间也很大。就是淋浴的水小了点，不过夏天还好。空调也不错，三菱的空调就是很安静。从火车站打车的时候直接跟师傅说到龙蟠中路和北京东路交叉口的汉庭就好了，出租车师傅都知道的。从火车站打车16块，从酒店到新街口也不到20块，位置很不错。晚上也很安静，睡得很好。下次去南京肯定还是选择住这里！', '短评打分': 5}
{'短评内容': '很不错家庭房，比较宽敞', '短评打分': 5}
{'短评内容': '酒店还行，就是房型不是太好！但房间的性价比还是不错的！', '短评打分': 5}
{'短评内容': '除了没窗户外一切都很好', '短评打分': 5}
{'短评内容': '非常好,没发现什么缺点', '短评打分': 3}
{'短评内容': '很合适，酒店的位置很好，干净，舒适', '短评打分': 5}
{'短评内容': '酒店离公交车站满近的，交通便利。房间比较宽敞，就是离街道太近，睡觉有点吵。', '短评打分': 5}
{'短评内容': 'good', '短评打分': 3}
{'短评内容': 'good', '短评打分': 5}
{'短评内容': '很干净，房间大，位置还不错。', '短评打分': 3}
{'短评内容': '挺大的房间，方便舒适。', '短评打分': 5}
{'短评内容': '房间挺大，位置还行，离火车站也挺方便。', '短评打分': 5}
{'短评内容': '双床的每个床都像大床，特别适合家庭出游。', '短评打分': 5}
{'短评内容': '距离展览中心很近，而离博览中心很远，注意区分', '短评打分': 5}
{'短评内容': '位置方便，交通便利，比较舒适安静，只是没有免费停车', '短评打分': 5}
{'短评内容': '离火车站和市中心都不远，房间比较大，所以不错：）', '短评打分': 5}
{'短评内容': '这个豪华双床房（363房）够大，背向马路，安静。有停车位。节日房价偏高。\r\n卫生 4分|服务 4分|设施 4分|位置 4分|舒适度 4分|性价比 3分|\r\n\r\n', '短评打分': 3}
{'短评内容': '351房间略小且吵\r\n\r\n卫生 4分|服务 4分|设施 3分|位置 3分|舒适度 3分|性价比 3分|\r\n\r\n', '短评打分': 1}
{'短评内容': '比较中规中矩的经济型酒店，房间略小', '短评打分': 5}
{'短评内容': '一般般吧，还可以住住', '短评打分': 5}
{'短评内容': '主的是家庭房，房间很大很好，两张特大床很舒服，卫生也不错。', '短评打分': 5}
{'短评内容': '整体感觉还不错~ 位置很好，旁边有家小店的排骨很好吃，推荐', '短评打分': 5}
{'短评内容': '干净，服务很好', '短评打分': 5}
{'短评内容': '这个价格一般，电视小，热水不热', '短评打分': 1}
{'短评内容': '价钱便宜', '短评打分': 5}
{'短评内容': '性价比不错', '短评打分': 3}
{'短评内容': '坐机场大巴，下来后顺行方向再打车没多远就到了，周边比较安静，比夫子庙那边乱哄哄的强，对面的大酒店汗蒸足疗也不错，价格贵点，门口看到很多军区的车。', '短评打分': 5}
{'短评内容': '搞特价抢到一间 离火车站近', '短评打分': 5}
{'短评内容': '元旦去南京的，所以只订到了比较偏的汉庭，因为对南京比较熟悉而且开车去的，所以地点显得不是很重要，其他的环境、卫生、服务 都挺满意的。', '短评打分': 5}
{'短评内容': '我不懂为什么每次订了百元房都给我353那间房，第一次是去得早，然后也没要求换房间。这次是去得晚，不想住353，想着晚点去那间房肯定让别人住了。结果去晚了还是353！那间房间真的超不好的，不管是房型还是卫生，枕头边有小虫子，地上还有老鼠屎，估计是长期没人愿意住那间吧！不过好在前台的服务员态度很好，肯给我们换房间，只是只剩标间了。不管怎样，服务真的不错！就是那间房不好，希望改进一下！', '短评打分': 5}
{'短评内容': '我订的房间很大，两个双人床相当于两个大床，特别适合家庭出游住，一个房间可以住4个人。不过条件稍嫌简陋些，不像星级宾馆。另外住汉庭积分到的比较晚。', '短评打分': 5}
{'短评内容': '上次跟老公住汉庭的时候也是百元房，特别干净特别好；可是这次住的房间一点都不好，好像是353号房，早晨特别吵，房间地板角落里面居然有老鼠屎，床头居然有虫子爬，把我吓死了。希望能把那个房间的卫生搞好一点。总的来说，下次还是会去的，欣赏的是汉庭的服务。', '短评打分': 5}
{'短评内容': '服务感觉不错，但我住的房间临街的房间，有点吵，位置到方便', '短评打分': 3}
{'短评内容': '这家酒店的环境非常好,而且房间的卫生和设施方面也都不错,住着很舒适,但就是前台人员办理的有点慢.', '短评打分': 3}
{'短评内容': '这家酒店离我开会的地方特别近，环境挺好的，价格也不错，值得推荐\n', '短评打分': 3}
{'短评内容': '还是汉庭一如既往的干净整洁,服务态度也挺好~~住的百元房,很实惠!推荐!', '短评打分': 5}
{'短评内容': '服务态度非常好~~~我住的是特价间~很值\r\n如果停车不收费就更好了!', '短评打分': 5}
{'短评内容': '没有早餐提供，停车还要自己付钱，真是郁闷！还有门锁坏了修理，没经过客人同意，擅自换锁，导致房卡打不开，在回总台去刷卡，早餐价格15元，没什么东西可以吃，停车费还要自己掏钱！！！', '短评打分': 1}
{'短评内容': '前台服务员好像没睡醒的样子，别的都还好。安静、干净、位置也很好', '短评打分': 5}
{'短评内容': '床很大很舒服，不错', '短评打分': 5}
{'短评内容': '酒店非常干净，性价比很高，还会考虑再次入住该酒店。', '短评打分': 5}
{'短评内容': '酒店挺不错的，房间特别干净，服务也不错，而且位置也特别方便，值得推荐 ', '短评打分': 5}
{'短评内容': '酒店的服务卫生都还不错，位置出行交通方便，价格非常优惠，正好赶上周末特价房，配置硬件比较一般，汉庭酒店整体就是那个配置，觉得每个城市都一样没有什么特别的。', '短评打分': 5}
{'短评内容': '酒店各方面服务感觉都还不错,交通也便利,而且价格也蛮优惠的', '短评打分': 5}
{'短评内容': '周日100元房实在很实惠。。会常去', '短评打分': 5}
{'短评内容': '整体感觉性价比还是挺不错的.值得推荐', '短评打分': 5}
{'短评内容': '总体感觉不错,性价比不错', '短评打分': 5}
{'短评内容': '感觉酒店还不错，干净整洁，服务也很周到，价格也比较实惠，就是交通不是很便利', '短评打分': 5}
{'短评内容': '酒店的环境硬件设施都非常的达标,很干净的酒店,位置也很方便.', '短评打分': 5}
{'短评内容': '酒店的环境硬件很达标,服务卫生也都挺好的.', '短评打分': 5}
{'短评内容': '夜晚路上车子的喧闹声音比较大', '短评打分': 5}
{'短评内容': '这次住的新春百元房超值，才100一晚。', '短评打分': 5}
{'短评内容': '房间非常大，但隔音不是很好，楼道上的所有声音均能听见。床也有两米乘两米。设施设备看上去很新。但车比较难打。', '短评打分': 5}
{'短评内容': '就是临街的房间隔街不好、太吵了，后面的车位也少了\r\n酒店位置很好，出行方便。总得来说性价比高', '短评打分': 5}
{'短评内容': '停车位太紧张了。另外晚上的热水不是太热了。淋浴房好象有点渗水（在坐厕边上），淋浴的下龙头使用时上面的淋浴龙头无法完全关闭。', '短评打分': 5}
{'短评内容': '酒店各方面都值得称赞，唯有靠路边的房间还是有些吵。虽用了双层窗户，可惜先天不足，产品一般，不太隔音。但总的来说，值得选择。', '短评打分': 5}
{'短评内容': '酒店整体感觉还可,只是特价的位置不好,但价格很实惠,服务也不错', '短评打分': 5}
{'短评内容': '&lt;font color=&quot;Blue&quot;&gt;从火车站去酒店，不熟悉的人有找起来有点困难。房间挺大，不过很简单。卫生挺干净的。周围公交很多，景点都有直达车，交通很便捷。&lt;/font&gt;', '短评打分': 3}
{'短评内容': '浴室铺木板的确很舒服，其他方面和价格相符。', '短评打分': 5}
{'短评内容': '位置还可以，就是交通吵的难受！', '短评打分': 3}
{'短评内容': '位置方便,价格也适合.也可以刷国际卡,如果在附近办事,下次还选这个酒店.', '短评打分': 5}
{'短评内容': '我去的时候店里正在装修，大清早电钻声就把我吵醒，不过工作人员态度很好', '短评打分': 3}
{'短评内容': '&lt;font face=&quot;宋体&quot;&gt;Sample Text&lt;/font&gt;我和同时在6月中旬入住4天，房间非常干净，服务人员态度也很好。房间免费上网也方便。&lt;br /&gt;\n打车去国际会展中心10元。&lt;br /&gt;\n去开展会的好选择。', '短评打分': 3}
{'短评内容': '首先，地方不错，从高速下来很好找，但房间内过于简陋，卫生还行，服务一般，214的价格竟不包早餐，早餐还要自己出钱，还有我的房间是432在房间内竟然有时手机会没信号？？搞笑，还有后面一座楼在施工，很吵，我只住一晚就走了，只能说还行了，', '短评打分': 3}
{'短评内容': '我第一次住这家酒店而且还特别要求安静一点大一点的房间，可给我分到一个特别角落里的房间，虽然是安静了但没有突出酒店的特色，因为不是透明的卫生间这点就不喜欢，我之所以选择这家就是看到他图片上的房间，其他都还行，希望下次去能安排个好一点的房间。', '短评打分': 3}
{'短评内容': '酒店不错，物美价廉。汉庭的风格我也喜欢。大床软硬合适，床单也很干净。服务人员态度和气、热情。&lt;br /&gt;\n这家汉庭酒店位置也不错，交通比较方便，靠近太平门公交车站，附近就是九华山隧道出口。停车也还方便，但是车位还是少了些，同一座楼里的饭店客人的车时常先停满了车位，住店的客人的车就停不进去了。', '短评打分': 3}
