{'短评内容': '很好', '短评打分': 5}
{'短评内容': '在开发区这边算是比较好的酒店了吧，挂四星，但实际上距四星还有段差距。\n房间有不少是不规则的形状，与整个大楼的设计有关吧，算不上缺点，但房间的硬件设施比较差，经常出现门卡刷不开门的情况。\n隔音极差，住在15层以上，晚上很清晰地听到楼下马路上行驶的汽车声（不是鸣笛），入住的时候楼下某层似乎在做装修，电锯的声音一直持续。\n1楼早餐地方很大，菜品也算丰富，但质量相当一般。', '短评打分': 1}
{'短评内容': '远离市区。办理入住和结账手续太慢。酒店房间还算大，不过设施有点旧', '短评打分': 1}
{'短评内容': 'ms是开发区里面唯一一个较为上档次的地方了，没什么特色，也没太多抱怨，就这样了', '短评打分': 5}
{'短评内容': '服务还好，内部设备比较老，感觉价格与酒店的设备水平不匹配', '短评打分': 1}
{'短评内容': '高新区里面，就这个酒店还象样了；环境不错，体育会馆超级好', '短评打分': 5}
{'短评内容': '总共入住了3间，酒店位置有点偏了，不过离去工作的地方还算近。总体感觉的不错。酒店也比较新。', '短评打分': 5}
{'短评内容': '高新区目前最好的酒店了。。。价格比较贵，但是位置还好，在瑞达路上', '短评打分': 5}
{'短评内容': '不错 下回还会住在这里。设施很完备服务很好。', '短评打分': 5}
{'短评内容': '酒店还不错，有消防面具，但没有手电筒（消防必备）。', '短评打分': 3}
{'短评内容': '这家酒店是郑州西高新唯一的一家四星酒店，生意很好。早餐不错。可以免费运动', '短评打分': 5}
{'短评内容': '不错！很适合前往高新区办事人员入住，位置居中，很好！', '短评打分': 5}
{'短评内容': '位置不错，房间也很好，非常舒适，很是适合', '短评打分': 5}
{'短评内容': '交通很方便，离新区很近。房间设施很好也很干净！', '短评打分': 5}
{'短评内容': '交通方便，很好找，周围生活设施比较齐全。主要是房间好，价格很适中。。 \n\n', '短评打分': 5}
{'短评内容': '有足够的停车位，住宿能使用游泳馆，在开发区属于很不错的酒店了', '短评打分': 5}
{'短评内容': '在高新区这么偏僻的地方唯一一家好点的酒店，一楼的菜还不错', '短评打分': 5}
{'短评内容': '这次住上这个酒店了，上次因为客房满了而没住上感觉有点遗憾，毕竟出差办事在高新区，所以感觉很不错。', '短评打分': 5}
{'短评内容': '作为高新区唯一的一家星级酒店，基本上不错，交通、餐饮、购物、娱乐都在周边就可以有很多选择，还有泳池和健身房，很不错！', '短评打分': 5}
{'短评内容': '高新区不错的酒店，要是价格能够稍微再往下调点就更好了，比如说每天提供一定数量的特价房等，每次入住都基本很难预定到，真的生意太好了', '短评打分': 5}
{'短评内容': '去高新区办事,住这里不错,郑州很难打车,在这里不会出现,经常有空车.游泳免费,相当有吸引力.水很干净,桑拿,浴池都挺干净.比酒店的房间好很多.去住记着带泳裤.', '短评打分': 5}
{'短评内容': '酒店硬件设施特别是体育设施不错，如果喜欢体育运动的可以选择这家酒店，周边比较安静，娱乐消费都比较集中在酒店旁边。缺点是距离市中心区较远，打的不是很方便。', '短评打分': 5}
{'短评内容': '帮同事定的，回来后同事说地点很偏僻，与实际描述不符，周围设施也不好。酒店内部还凑活。下次要看别的酒店了。', '短评打分': 1}
{'短评内容': '综合评价：\r\n优点，酒店装饰比较上档次；房间陈设很干净，布局还可以，服务人员很热情尽职；\r\n缺点：位置在郑州的西开发区，目前交通不方便，从火车站有几辆公交车能到达，打出租车不方便。等一号地铁投运后，交通状况会改善。', '短评打分': 5}
{'短评内容': '酒店几乎天天都满房，不错，建议到郑州高新区一定要选择这个酒店，地理位置也逢主干道，交通和餐饮购物都很方便', '短评打分': 5}
{'短评内容': '还行，上次因为开什么中日韩运动会没住上，这次住上了，感觉很好！', '短评打分': 3}
{'短评内容': '还行，每次来只是住一个晚上，总体感觉不错！早餐兼顾一下南方的客人就好了！', '短评打分': 5}
{'短评内容': '不错的酒店，价有所值；不过就是地方的会议太多都在酒店接待举行，想要入住还得多提前几天才可以。', '短评打分': 5}
{'短评内容': '酒店位置还可以 就是卫生有一点差 屋内的地毯住了3天一直没有清洁干净 希望能改进 下次还会入住', '短评打分': 5}
{'短评内容': '到了郑州高新区，住来住去还是光华比较合适！我的客人入住了都说好！太感谢了！', '短评打分': 5}
{'短评内容': '服务周到，环境舒适，是郑州高新区唯一的一家星级酒店，非常好!', '短评打分': 3}
{'短评内容': '不错，非常适合来我公司参观指导用的接待酒店', '短评打分': 5}
{'短评内容': '酒店环境舒适，非常好', '短评打分': 5}
{'短评内容': '服务很好', '短评打分': 3}
{'短评内容': '性价比很好', '短评打分': 3}
{'短评内容': '住的是行政房间，面积很大，有客厅、衣帽间，洗浴间，感觉不错', '短评打分': 3}
{'短评内容': '空间很大，布局也不错。但是，电视有些陈旧，尺寸小，而且信号不好', '短评打分': 5}
{'短评内容': '性价比还可以', '短评打分': 5}
{'短评内容': '很一般的四星酒店,不过能够兑换外币很惊奇.如果到郑州高新区办事,住这比较方便.', '短评打分': 5}
{'短评内容': '相当不错', '短评打分': 3}
{'短评内容': '酒店总体不错，就是房间内的小冰箱不能用。', '短评打分': 5}
{'短评内容': '酒店离市中心很远 ，打车还要半个多小时，不过酒店本身环境还可以，服务特别好，价格要是在便宜点就更合适了', '短评打分': 5}
{'短评内容': '除了设施条件不太齐全之外,其它方面都还算挺不错的.', '短评打分': 5}
{'短评内容': '都挺不错的，就是价格有些偏高；酒店整体的装修也很不错；很值得推荐', '短评打分': 5}
