{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '如果想转机，定最特价房还是可以的，如果是去玩，还是别去了，送机的大巴还有很多人站着，很郁闷，跟几个领导出差订的房，还说是个3星级，由接送机服务，但条件很是一般。\n刚到酒店站在前台，领导就开始联系回程时候住的酒店了，不是很满意', '短评打分': 1}
{'短评内容': '酒店环境不错,服务也很好', '短评打分': 3}
{'短评内容': '第一次入住，服务员态度很好，接机及时，早餐不错，安静，符合挂3准4星的标准，推荐入住！', '短评打分': 5}
{'短评内容': '酒店客服非常不错，值得推荐，离机场很近，打车几分钟就可以到达。', '短评打分': 5}
{'短评内容': '位置优越，交通便利。接送机服务很好，省去找出租车的时间', '短评打分': 5}
{'短评内容': '还行吧 离机场近', '短评打分': 3}
{'短评内容': '酒店的外观不错，但房间与外观大相径庭，而且吃东西特别不方便，送机的车也绕得很远，以后不再住这家酒店了。', '短评打分': 1}
{'短评内容': 'room is fairly new, but too far away from the airport. the dinner is great', '短评打分': 5}
{'短评内容': ' 环境还行，还送早餐，服务不错，还有免费接送。', '短评打分': 3}
{'短评内容': '酒店环境不错.房间很干净.配套设施也可以.美中不足是交通不方便.', '短评打分': 3}
{'短评内容': '房间不错', '短评打分': 3}
{'短评内容': '酒店的广告非常显眼，但酒店住房一般，尤其是服务员态度要改进，管理水平有待提高，最好住客不要赶早班飞机。', '短评打分': 5}
{'短评内容': '酒店距离首都机场三号航站楼直线距离教近，但汽车路程绕道走较远，感觉较偏，早晨送机车辆安排较乱，酒店住房一般。', '短评打分': 1}
{'短评内容': '住的很舒服，环境不错，服务员服务的很好。。                                                        ', '短评打分': 5}
{'短评内容': '酒店住房一般，位置又较偏，距离首都机场三号航站楼直线距离不远，但汽车绕路较远，尤其是早晨送机服务比较乱，服务员不协调。', '短评打分': 1}
{'短评内容': '有班车接送机服务，距离机场3号楼较近。赶早班飞机出行非常便利。', '短评打分': 5}
{'短评内容': '很一般,就是离机场近。', '短评打分': 3}
{'短评内容': '还好吧，觉得价格稍微贵了一点点，设施服务之类的还可以', '短评打分': 5}
{'短评内容': '住宿条件不错，早餐相当好吃，就是离机场比较远，要倒几次车', '短评打分': 5}
{'短评内容': '酒店干净整洁，装修很好。', '短评打分': 3}
{'短评内容': '一般吧 还可以，就住了一晚，开会的，还可以吧 ，还行呢', '短评打分': 5}
{'短评内容': '﹑酒店一般，管理混乱。', '短评打分': 3}
{'短评内容': '酒店服务一般其它还行', '短评打分': 3}
{'短评内容': '很好', '短评打分': 3}
{'短评内容': '酒店不错，但蚊子太多了。', '短评打分': 5}
{'短评内容': '性价比蛮好，房间很干净，设施完善，服务一般，下次如果在机场附近找酒店还会入住。', '短评打分': 5}
{'短评内容': '服务不错，环境舒适，自助餐质量很高。', '短评打分': 5}
{'短评内容': '服务非常到位，微笑式服务，遇到问题也耐心为顾客解答，酒店很需要这样的员工。', '短评打分': 5}
{'短评内容': '酒店很气派，房间标准很高，设施齐全，个人很满意。', '短评打分': 5}
{'短评内容': '酒店位置太偏，临近铁路，出租车司机都不认识。房间条件还行，但并不是网上推荐的四星，而是挂牌三星。', '短评打分': 1}
{'短评内容': '酒店的位置挺偏的当时我是要去机场，但是这家酒店离机场还是有些距离的，而且设施也不怎么样。价格也不便宜，服务态度也挺差的，反正我是下次是不会去这家酒店了。', '短评打分': 1}
{'短评内容': '酒店很偏当时也是要去机场的，但是这家酒店离机场还不是特别的近，房间的卫生打扫也很一般，而且酒店的位置也不是很显眼，附近象吃饭打车也不是太方便，服务态度的话也只能说是比较一般，价格相对那个位置来说的话我感觉还是有些偏贵了。没什么优势。', '短评打分': 1}
{'短评内容': '地点不好找，幸好在航站楼有大巴，第一次打车去转了几十块钱司机都没找到。', '短评打分': 1}
{'短评内容': '这是我在中国住过的最糟的一个酒店。 我和我老公经常去中国旅行出差。在晚上11点到了酒店以后，在网上显示的是10-15分的路程走了约半个小时，他们收取400人民币每间的大床房，但是房内却没有任何的矿泉水。通常酒店都有赠送的矿泉水或者小冰箱内都有水。后来我花了10无钱买了两瓶水。在买水期间要求前台的人再给我刷一个房卡，因为一个房卡取下房间就会没电了。前台态度坚硬坚决不同意。后来回到房间以后，去了卫生间', '短评打分': 1}
