{'短评内容': '很好', '短评打分': 5}
{'短评内容': '这次这家酒店会议接待，住客很多，同样是关门砰砰响，一早就被吵醒，不过房间之间和楼层之间隔音很好，没有太影响休息。酒店服务很好。再次呼吁一下，在酒店门锁现状下，请入住者小心关门，其实只要有心关门不会出砰砰的声音的。', '短评打分': 5}
{'短评内容': '＋酒店很不错，卫生干净，房间很好！早餐比较简单，缺点是位置太偏，不大方便。', '短评打分': 3}
{'短评内容': '酒店性价比很高，就是比较偏僻，离市区比较不方便，酒店应该像香港酒店一样开通穿梭巴士，方便宾客出行', '短评打分': 5}
{'短评内容': '酒店的硬件设施设备很好，只是电视没有几个台可看，位置在开发区，总体还是不错的。', '短评打分': 5}
{'短评内容': '性价比很高，就是离市区较远，附近没有餐饮等配套商业设施，比较偏僻，没有纸抽，大床房床较小', '短评打分': 5}
{'短评内容': '房间很舒适，但交通不太方便', '短评打分': 3}
{'短评内容': '服务一流，环境一流，感觉良好；服务一流，环境一流，感觉良好；服务一流，环境一流，感觉良好；', '短评打分': 5}
{'短评内容': '总体不错,但感觉离5星还有点距离,周边比较荒凉,没有吃饭的地方.早餐还不错.', '短评打分': 5}
{'短评内容': '服务态度很好，我很推荐，好吧虽然地方不在市区，挺偏的，但是交通完全不是问题，酒店贴心的提供了奥迪的士的服务，不贵，基本和出租差不多，师傅的服务也很好，没有不满意的地方，很安静，没有怪味，就是吃饭的地方也不错，洗漱用品也比一般酒店好', '短评打分': 5}
{'短评内容': '不错的环境 不过床型要提前说 圆床很有感觉', '短评打分': 5}
{'短评内容': '硬件高档豪华，服务细致周到。性价比高', '短评打分': 3}
{'短评内容': '位置很适合开车者，就在309边上，很方便。酒店很大气漂亮，性价比较高，但因为楼比较新，装修味道残存，对气味敏感者不适合住。房间设施不错，尤其浴室用品高档，浴巾厚实好用，洗浴品是高品质的。不足之处是浴室窗帘在卧室，外面可以打开窗帘看到浴室情况，不好。另外床垫太软，睡在上面不舒服。', '短评打分': 5}
{'短评内容': '房间干净，赠送的水果也很好吃，对于去考试的人很合适～\r\n', '短评打分': 3}
{'短评内容': '离市区比较远，不过是我住过的潍坊最好的酒店了，设备设施都很不错，性价比很高。值得\n离市区比较远，不过是我住过的潍坊最好的酒店了，设备设施都很不错，性价比很高。值得', '短评打分': 5}
{'短评内容': '酒店蛮新的，服务也可，枕头不错 就是枕套材料不好，有绣花太硬了哦，最重要的就是交通不大方便哦 \n', '短评打分': 5}
{'短评内容': '酒店蛮新的，服务也可，枕头不错 就是枕套材料不好，有绣花太硬了哦，最重要的就是交通不大方便哦', '短评打分': 5}
{'短评内容': '好好好，就是好\n好好好，就是好\n好好好，就是好\n好好好，就是好', '短评打分': 5}
{'短评内容': '卫生很好，周围环境不错。窗子要是能通风就更好了。', '短评打分': 5}
{'短评内容': '酒店可以但餐厅卫生不好，服务不到位，电视节目少的可怕', '短评打分': 3}
{'短评内容': '很好的一家酒店，很好的一家酒店，很好的一家酒店', '短评打分': 5}
{'短评内容': '设施新,服务好,价位适中,是性价比非常高的星级酒店。唯一的缺点是离市区稍远,但我下次还会选择这里的!', '短评打分': 3}
{'短评内容': '环境优静，房间宽敞，卫生`服务都很好，早餐也不错.超植.建议放点好茶叶.', '短评打分': 5}
