{'短评内容': '很好', '短评打分': 5}
{'短评内容': '还可以吧，我的返现呢？怎么还没给我，酒店地理位置好，特惠房住着还行吧，', '短评打分': 5}
{'短评内容': '价格便宜，房间很旧。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 1}
{'短评内容': '酒店服务员服务态度还不错.这个价钱还是可以的，房间干净，就隔音效果差了点.', '短评打分': 5}
{'短评内容': '就是便宜 条件真心差 99的房间很小 不透气 设施很旧 ', '短评打分': 1}
{'短评内容': '价格比较低 交通也比较方便 特惠房不怎么样 单间还可以 ', '短评打分': 5}
{'短评内容': '房间还不错，', '短评打分': 3}
{'短评内容': '进入房间有一股味，开了空调就好了点，但没留意空调滴水严重差点把手提电脑弄坏（幸运），好处是实惠。', '短评打分': 3}
{'短评内容': '服务员态度很差，好像你欠了她钱似得，气鼓鼓的，一问三不知。', '短评打分': 1}
{'短评内容': '酒店比较久，有些东西不好用了，一楼隔音不好，交通还算方便，但很便宜。', '短评打分': 5}
{'短评内容': '价格便宜，但房间很旧              。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 1}
{'短评内容': '预定了两晚，一晚128.一晚是98，由于帮人订的，退房的时候没有去，最后居然收了我256，怎么回事？', '短评打分': 1}
{'短评内容': '地段不错，离武林门2站路，价格比较实惠。', '短评打分': 5}
{'短评内容': '价格便宜，但房间  很旧。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。                                                               ', '短评打分': 1}
{'短评内容': '虽然一楼的确隔音不太好。下雨天还会听到外面的雨声。但是价格的确蛮实惠的~~~·房间里也蛮干净的~~~', '短评打分': 5}
{'短评内容': '地理位置不错，空间大，就是有点旧，对面就是西湖船菜，吃东西方便。', '短评打分': 5}
{'短评内容': '特惠房在一楼隔音不太好，下了一夜雨，声音好大，其它挺好，房间挺大', '短评打分': 3}
{'短评内容': '还可以。就是偏了一点点。要是在西湖旁边就好了13809487138', '短评打分': 5}
{'短评内容': '特价房的价格低，但是比较阴暗潮湿，空间较小。', '短评打分': 1}
{'短评内容': '同价位同地段基本上都是不提供洗漱用品的＂环保酒店＂，有些甚至没有独立卫生间。这个特价房各种东西都是齐备的，窗口对过道也可以接受，又不是常住。自费能省就省，不乱花钱。稍有不足的就是热水出得比较慢。', '短评打分': 5}
{'短评内容': '房间以为太大，东西太久，被子床单脏还有异味，再便宜也不能这样啊。', '短评打分': 1}
{'短评内容': '定的特惠房里面有异味，东西不干净，而且空调噪音大得很', '短评打分': 1}
{'短评内容': '觉得还行吧，就是早上起来有点吵。', '短评打分': 3}
{'短评内容': '这酒店太垃圾了,单人间吵的要死,还很脏,卫生间也小的半死,淋浴和抽水马桶是连在一起的,空间都不足3个平米,房间里的桌子,电视等设备,都是又破又烂的,太坑爹了.', '短评打分': 1}
{'短评内容': '还不错，只是卫生间门锁是坏的，浴室和卫生间只有个浴帘，隔音不好', '短评打分': 5}
{'短评内容': '酒店住宿条件尚可！', '短评打分': 3}
{'短评内容': '环境幽静，房间设施也很好，下次再来，价钱实惠', '短评打分': 5}
{'短评内容': '还不错，交通挺方便的，就是房间小点，不过必竟是杭州吗，而且又是市中心，一百多的房价有这样的房间也不错了', '短评打分': 3}
{'短评内容': '卫生条件差,大床房床宽只有1.5米而不是多数宾馆大床房的1.8米.内饰简陋和以前住过的小旅馆有的一拼~不相信的欢迎随时体验。', '短评打分': 3}
{'短评内容': ' 约克还不错，同事过来一般都住这，实惠...', '短评打分': 3}
{'短评内容': '如果是住特价房，我觉得还是不要去了，里面我第一次进去感觉有种被忽悠的感觉啊', '短评打分': 1}
{'短评内容': '服务还不错，就是房间有点小，卫生间还蛮干净，热水不够给力', '短评打分': 5}
{'短评内容': '价格便宜，离北站近，房间东西有点旧，门口就是公交', '短评打分': 5}
{'短评内容': '性价比不错，但管理似乎不像快百年老店的成熟，前台姑娘太小吧？', '短评打分': 5}
{'短评内容': ' 失望啊，实在是住过最糟糕的快捷酒店了，卫生不好，热水温度不够，态度差，设施老旧', '短评打分': 3}
{'短评内容': '主要是价格便宜，住着里北站较近。设施陈旧，住特价房空调噪音大。', '短评打分': 5}
{'短评内容': '便宜，但房间不好。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 1}
{'短评内容': '一般吧，如果追求舒适的话就换其他经济型的酒店吧', '短评打分': 5}
{'短评内容': '便宜，但是房间不好。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。                                     ', '短评打分': 1}
{'短评内容': '房间很一般，但是便宜 .。。。。。。。。。。。。。。。。。                           ', '短评打分': 1}
{'短评内容': '房间很一般，就是价格便宜。。。。。。。。。。。。。。。。。。。', '短评打分': 1}
{'短评内容': '价格便宜，还不错，公交车很方便，是在杭州的主要干道上面', '短评打分': 5}
{'短评内容': '空调开了一个晚上都不觉得暖！热水放好久才出来！', '短评打分': 3}
{'短评内容': '脏！乱！差！没什么值得推荐的 此生只一次 上当', '短评打分': 1}
{'短评内容': '俩字儿，**，如果你想便宜可以勉强住一下，如果想舒服点就再选个酒店吧', '短评打分': 1}
{'短评内容': '一楼的特价房除了隔音效果不是很好，总体还挺不错', '短评打分': 5}
{'短评内容': '没有热水 隔音效果不好！服务态度太冷兵！', '短评打分': 1}
{'短评内容': '很差，一楼，外面很吵，房间非常一般，床上用品很脏，淋浴的龙头水花四溅', '短评打分': 1}
{'短评内容': '对不起，也许我的评价对该酒店不利，但是我还是要讲几句（这家酒店与杭州这座美丽的城市极不协调）；\n1.所谓约克酒店，从一个满地污水的居民弄堂进去，迎面是一个脏兮兮的玻璃门面；\n2.黑暗的大堂,冰冷的前台服务员让人非常不愉快；\n3.房间墙壁留有“些人”画的铅笔涂鸦；\n4.床单竟然不换，毛发清晰可见，被子有浓厚的体味......\n5.和衣躺下，看电视将就一晚，匆匆而去。', '短评打分': 1}
{'短评内容': '酒店位置不错，也有停车位。房间条件一般，但是对于这个价格来说，绝对值得推荐了！高性价比！', '短评打分': 5}
{'短评内容': '坏境很差，灯光很暗，房间很小，东西都很旧，空调还不热，都冷死了', '短评打分': 1}
{'短评内容': '这家酒店位于打索桥公交站旁边，交通还算便利。但是，因为是特惠房，98块钱，一分钱一分货吧。房间地板还算干净，但是床头灯无灯罩，积满灰尘。空调的出风口无挡板，跟开拖拉机似的。电视机还不错，能够收到一些比较清晰的台。卫生间的洗脸台水管没有接好，我自己接了好几次，就是把它塞好而已。虽此房间为至今为止住过最烂的房间，但念及杭州房价甚贵，交通便利，只住一晚勉强可以接受。每每想到春运时期98块钱的学生火车硬座', '短评打分': 1}
{'短评内容': '经济实惠，交通方便，环境舒适，去出差目的地很近，下次还会住!', '短评打分': 5}
{'短评内容': '难道是因为便宜的关系吗？98元，一楼，窗户朝里（过道），空调不好，一阵一阵的噪音，很大声很大声。于是我晚上只能关掉空调睡觉，导致感冒了，倒霉！房间很小，水要放很久才热。下水道的臭味有点重，我只能喷好多好多花露水去味。毛巾很硬。我以为连锁酒店应该不会跟小旅馆似的，但是我还是错了，前台工作人员态度冷淡，感觉整个酒店的管理好像不咋样啊。。。', '短评打分': 1}
{'短评内容': '虽然装修较老式，但是蛮干净舒服的。位处交通便捷，晚上附近有宵夜摊，我喜欢。价格很实惠。', '短评打分': 5}
{'短评内容': '之前就住过体育场路那家分店，酒店是快捷酒店，价格实惠，性价比高。位置也都不错！', '短评打分': 5}
{'短评内容': '挺干净的\u3000环境不错\u3000空调附近有个壁灯就更好啦', '短评打分': 3}
{'短评内容': '    ？味道难闻！价钱一般', '短评打分': 3}
{'短评内容': '酒店比较差劲，设施陈旧，地方狭小，不值得推荐！', '短评打分': 1}
{'短评内容': '房间还行，就是有点旧。周边交通还好。吃饭也挺方便', '短评打分': 5}
{'短评内容': '还行吧！价格还算公道！大厅做的挺不错的！就是旧了点！', '短评打分': 5}
{'短评内容': '地理位置差！出租车司机和杭州市民都不知道这间酒店，非常难找！附近的店铺早早就关门了，也没什么东西吃！而且还不属于肯德基宅急送的派送位置！饿了一夜！房间环境较差，连洗手盆都是坏的！是我住过最雷人的酒店！！！', '短评打分': 1}
{'短评内容': '价格挺便宜的，位置也不错，就是设施陈旧了点。', '短评打分': 5}
{'短评内容': '是帮朋友订的这家酒店 他说环境还可以 不错的 ', '短评打分': 5}
{'短评内容': '设施陈旧啊，但是几个有便宜，算是抵消了。如果是旅游的话那不推荐了，出差睡个觉那交通方便的。', '短评打分': 5}
{'短评内容': '住的98的房间，相对杭州的宾馆来说对得起价格。设施陈旧了点，环境昏暗了一些', '短评打分': 5}
{'短评内容': '一如既往的出差住这边，离北站进，交通方便，价格便宜啊', '短评打分': 5}
{'短评内容': '交通方便，房间环境也不错，特价房都在一楼，可以手工多开票。晚上都会有小姐的电话，其他倒还好', '短评打分': 5}
{'短评内容': '来杭州，我都住这，环境不错。价格便宜，手工开票方便。', '短评打分': 5}
{'短评内容': '蛮便宜的 呵呵 对得起这个价格的，位置也还不错', '短评打分': 5}
{'短评内容': '一般般吧。。。.。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 1}
{'短评内容': '服务态度一般，房间装修老旧。性价比好。', '短评打分': 3}
{'短评内容': '酒店还可以，交通比较方便，离打算入住的高级酒店很近，作为过渡型酒店还是不错的', '短评打分': 5}
{'短评内容': '不错不错  价格便宜  房间不错  服务还行', '短评打分': 5}
{'短评内容': '还不错，两张床100元', '短评打分': 3}
{'短评内容': '东西比较齐全，但是设施较差，反正我们两间房的厕所门都是坏的，厕所灯有一盏也是坏的，开一盏灯感觉很暗。空调的话很不灵光，因为到酒店很晚了，洗澡水也不烫了。', '短评打分': 5}
{'短评内容': '酒店房间很小，所以你东西放下就很难走了，而且没有电梯实在不方便啊', '短评打分': 5}
{'短评内容': '比想象中的好多了~~~就是隔音效果稍微有点差', '短评打分': 5}
{'短评内容': '条件不是很好，也不是很干净，地段还不错，价格也优惠', '短评打分': 1}
{'短评内容': '梁静茹演唱会结束之后去的酒店，之前预留的时间是24点，到酒店的时候已经是23点半了，很惴惴不安，怕已经没有留房间了，结果很贴心的是，酒店还是给我们留了房间，特惠房很小，但是也够住了，两个女生，蛮舒服的，一觉到天亮，只是房间的隔音好差，清早隔壁刷牙的声音也能听到，也许是特惠房吧，总之，暂住一晚感觉还是不错的。', '短评打分': 5}
{'短评内容': '房间隔音极差，觉得不太安全，与连锁店标准不相称好像是个小旅馆。', '短评打分': 1}
{'短评内容': '在市区这个价格还是不错的，房间也挺干净的', '短评打分': 5}
{'短评内容': '价格便宜，住这边，除了设施旧了一点，不是太挑剔的话，值得一住', '短评打分': 5}
{'短评内容': '房间大，就是设施又点老，卫生还算可以', '短评打分': 3}
{'短评内容': '设施一般，双人间居然只有一双拖鞋！！电视台也不多，总的来说就那样吧。就是值那价钱', '短评打分': 3}
{'短评内容': '交通方便，性价比还可以，通风条件不是很好。有待改善\n！', '短评打分': 5}
{'短评内容': '房间实在太小了，而且光线很差，都灯光都没有', '短评打分': 1}
{'短评内容': '性价比高', '短评打分': 3}
{'短评内容': '总体来说还算不错,网速挺快,基本还算卫生,设施齐全', '短评打分': 5}
{'短评内容': '隔音太差了啊，晚上都没睡好啊。设施都好旧的啊\n\n', '短评打分': 1}
{'短评内容': '，早上的施工声音让人无法入睡。。', '短评打分': 3}
{'短评内容': '小了点，隔音太差了，不过这个价位也就这样了', '短评打分': 1}
{'短评内容': '还不错住，就是有点小。有点噪音。装修有点旧，但这个价格也还行了', '短评打分': 5}
{'短评内容': '这个价格也就是这样了，不到一百块的价格怎么可能有三星级的待遇，不过我看门口是挂三星的，哎', '短评打分': 1}
{'短评内容': '环境很不好,就是胜在便宜,并且,卫生也是一般,墙壁很薄,隔壁说话都能听得很清楚,并且枕铺之类的东西很脏,很怀疑有没有消毒过.', '短评打分': 1}
{'短评内容': '挺便宜的，环境也还可以，  距离活动地点也蛮近的。', '短评打分': 5}
{'短评内容': '在杭州这个价格比较少，不说其他，为了好点的环境那还是不建议这边', '短评打分': 5}
{'短评内容': '环境很差,而且有味道,并且床铺有点脏,感觉没有消毒的,并且还会有人塞那个小名片,很恐怖,感觉很不好,', '短评打分': 1}
{'短评内容': '只能说就这个价格吧。。实在不敢恭维。凑合下还行。。。100都快也就这样啦', '短评打分': 1}
{'短评内容': ' 住一楼,隔音很差', '短评打分': 3}
{'短评内容': '隔音效果差，，晚上被吵醒了几次。虽然是特价房，但是实在不敢恭维', '短评打分': 1}
{'短评内容': '订的是特价房，房间有点小，不过比较干净，有一点就是隔音效果不好', '短评打分': 5}
{'短评内容': '主要是价格便宜，入住的人少，所以比较安静。周围公交也好坐。其他的硬件设施方面还是有点旧。', '短评打分': 5}
{'短评内容': '不太干净，不太干净，不太干净，不太干净，', '短评打分': 1}
{'短评内容': '价格合适,环境还行,退房下午一点钟。', '短评打分': 3}
{'短评内容': '特价房的确一般，不如旅馆，跟其他房客感触差不多，不过离信义坊海鲜大排档比较近，在那吃吃海鲜还不错，价格也实惠', '短评打分': 1}
{'短评内容': '硬件和卫生情况不敢恭维，价格上了连锁价，条件却差很远，性价比低，不值房费的钱~', '短评打分': 1}
{'短评内容': '交通方便，房间面积也够，只是因住在一楼，隔音不太好。', '短评打分': 3}
{'短评内容': '不错，订酒店很方便，价格很合理。希望在每个城内多找些，以后把服务和价格做到最低', '短评打分': 5}
{'短评内容': '我已入已住约克酒店,整体来说还好,就是洗手间的锁是坏的问了原来是特意搞得,觉得纳闷和不方便(-_-)', '短评打分': 3}
{'短评内容': '很一般，没有特别的地方，而且只是临时找的酒店。', '短评打分': 1}
{'短评内容': '一般', '短评打分': 3}
{'短评内容': '挺便宜的，但隔音效果太差，总之物尽所值了吧。', '短评打分': 5}
{'短评内容': '有點像小旅館.....一點都不像酒店..毛巾髒又破', '短评打分': 1}
{'短评内容': '太吵，太潮。。但是价格很便宜\n服务态度还好\n但是听到服务生说。\u3000\n那个房间不用打扫了。。\u3000看不出来的\n有点', '短评打分': 1}
{'短评内容': '条件一般，离市中心较远，不好找，坐了车又打车才找到', '短评打分': 1}
{'短评内容': '交通便利 \n也很安静 \n很不错\n总体还是很好', '短评打分': 5}
{'短评内容': '第三天，依然选择这里。。', '短评打分': 3}
{'短评内容': '很潮湿。卷纸也看上去不卫生。而且挺吵的，隔音效果不怎么好。外面吃饭还是很方便的', '短评打分': 1}
{'短评内容': '又住啦一天，98团购的，实惠，就是房隔音不好', '短评打分': 3}
{'短评内容': '酒店还可以，比较干净，特惠房一般有的都有，', '短评打分': 3}
{'短评内容': '还不错，蛮便宜啊~~定的特惠房，在一楼，有点潮湿不好', '短评打分': 5}
{'短评内容': '地段还比较凑合，性价比还是比较高的\n希望以后也可以住', '短评打分': 5}
{'短评内容': '\r\n在约克酒店连锁（杭州文一路店）住的还行吧！', '短评打分': 3}
{'短评内容': '酒店价格还算实惠，就是设备陈旧，房间有点潮湿，不过还对得起这个价格。', '短评打分': 3}
{'短评内容': '给人家的感觉，交通方便，卫生干净，服务员态度很好，设施对得起这个价位的酒店，下次如果还来肯定还会住', '短评打分': 5}
{'短评内容': '宾馆房间设备成旧，价格高，就是地理位置还行。', '短评打分': 1}
{'短评内容': '房间太小，别的还行，不过感觉有点贵，然后就是前台是不是应该换一换？？？毕竟漂亮的美眉很多！！！', '短评打分': 5}
{'短评内容': '房间是在一楼，进去有味道，没想象中的好', '短评打分': 3}
{'短评内容': '卫生间较差，房间是大床房面积小，早上凉水转热较慢，无早餐，那怕自费也行。不过前台结帐比较快。', '短评打分': 1}
{'短评内容': 'goodgoodgoodgoodgoodgoodgoodgoodgoodgoodgoodgoodgoodgoodgoodgood', '短评打分': 5}
{'短评内容': ' 能在旅游旺季订到便宜的旅馆就很好了~特价房在一楼，没有靠外的窗，采光不够好~房间有潮湿的味道', '短评打分': 3}
{'短评内容': '酒店前台服务非常好，房间安排得也很满意，晚上睡觉很安静，值得推荐。', '短评打分': 5}
{'短评内容': ' 枕套有异味', '短评打分': 3}
{'短评内容': '很好', '短评打分': 3}
{'短评内容': '还行,就是隔音不怎么给力,里面只能说设施齐备,网速不错,价格还算便宜', '短评打分': 5}
{'短评内容': '不错', '短评打分': 3}
{'短评内容': '不错安排在三楼，就是窗户朝里着，地方不大但是舒适，还行吧，下次去了还会光顾\n\n', '短评打分': 5}
{'短评内容': '不错安排在三楼，就是窗户朝里着，地方不大但是舒适，还行吧，下次去了还会光顾', '短评打分': 5}
{'短评内容': '屋子环境太差了！公交还行！', '短评打分': 3}
{'短评内容': '一般', '短评打分': 3}
{'短评内容': '还好，就是酒店太贵了，给我的房间和我预订的不一样', '短评打分': 3}
{'短评内容': '房间有点小。不过还行。就是光线不足。没有大的日光灯', '短评打分': 3}
{'短评内容': '条件一般。价格还行。下次来不一定会住了。', '短评打分': 1}
{'短评内容': '有的服务员服务态度就好…有的就不好！卫生可以…', '短评打分': 3}
{'短评内容': '卫生不是很好，气味大！毛巾也没有包装！电话还是坏的，晚上住的那个房间还停电了会，真郁闷！电视只有一个台，最最关键的就是隔音不好，晚上好吵啊！服务也一般', '短评打分': 1}
{'短评内容': '一般。\n注意，千万不要住他们所谓的特价房，太不怎么地了，能把人晕死。\n人家去住的是特价房，不是特臭房，服死了.....\n不相信的，住住就知道了。（文一路店）', '短评打分': 1}
{'短评内容': '便宜是推荐的唯一理由，设备比较差但还算比较齐，服务态度一般，管理比较乱，但可以免费停车。员工对网上订房不太感兴趣，因为要给网络公司提点。单独谈续房反而比网上订房便宜', '短评打分': 5}
{'短评内容': '    房间还干净    卫生间水较小   房间隔音效果不是很好    我们住五一路这家的    交通还方便    ', '短评打分': 3}
{'短评内容': '真差啊！以后再也不来了！', '短评打分': 3}
{'短评内容': '不错', '短评打分': 3}
{'短评内容': '没有想象的好，而且一层的房间都是没有窗户的，感觉很闷。离西湖也比较远，还要坐30分钟的车呢……不过酒店的服务态度还可以，就将就住下了，价格确实挺实惠的倒是', '短评打分': 1}
{'短评内容': '交通十分方便，离武林门商业中心不远，环境也不错，物美价廉，美中不足之处就是床单看上去比较旧，不是太干净，建议提高专业服务水平', '短评打分': 5}
{'短评内容': '价格便宜，地段黄金。赞。不足的地方：房间在一楼有点潮气。交通比较方便，出行坐公交车都比较方便。距离湖滨也很近，不到20块钱', '短评打分': 5}
{'短评内容': '此酒店不错，服务相当不错，对面就有吃饭的。交通也方便。就是屋里设施稍稍显的陈旧。相对于周边的酒店来说，价格还是比较公道的，且酒店的配套设施也很齐全。但得提一个建议，就是有一个屋儿的麻将室晚上声音太大了，会影响到客房的休息。', '短评打分': 5}
{'短评内容': '位置有点偏，房间装修比较旧，不过还比较大，对得起这个价格，周边环境还可以，临近有大超市，吃饭也比较方便，对于需要在杭州城北附近活动的人适合，需要熟悉杭州', '短评打分': 1}
{'短评内容': '酒店位置在文一路上适合在那边学校考试的人，房间还是比较安静的，因为是第二次住的，还给打折了，不错,酒店位置挺好找的，附近公交车很多，有到城站的公交，第一次不知道，多走 了很多弯路', '短评打分': 5}
{'短评内容': '还行、设施满齐全、服务态度也蛮好的、价格也不贵', '短评打分': 5}
{'短评内容': ' 很实惠的房间 住着还舒适 半夜入住的，服务态度蛮好，退房也蛮人性化的～', '短评打分': 3}
{'短评内容': '环境一般，不过这个价也就这个水平。', '短评打分': 3}
{'短评内容': '地段还算不错！可是没有充裕的停车位，要停车还得赶早！没有早餐服务！', '短评打分': 5}
{'短评内容': '设备齐全，干净整齐，就是隔音不好，整体还不错的地方，虽然从外面看不怎么样。。。', '短评打分': 5}
{'短评内容': '地段便利，房间太小，价格便宜，隔音一般，设施一般\n', '短评打分': 5}
{'短评内容': '房间很小，隔音好，地段好，方便，价格便宜', '短评打分': 5}
{'短评内容': '性价比不错，我晚点到了，不过提前打了个电话，经理就给我免费升级了房间。不过毛巾很旧的样子，设施比较陈旧，跟7天比有一点差距，看在价格优势的份上，顶一下。', '短评打分': 5}
{'短评内容': '房价较为便宜，整体服务态度良好，性价比高', '短评打分': 5}
{'短评内容': '     。。。。。。。。。。。。。不错的。。。。。。。。。', '短评打分': 5}
{'短评内容': '这个价位的酒店真的很好，空调，数字电视，设备齐全，干净整洁，隔音完全由主观睡眠控制，个人觉得实惠又周到，服务也很好，赞一个', '短评打分': 5}
{'短评内容': '夏天暂时不要去，因为空调不制冷，就这个价格所以才有这个服务。', '短评打分': 5}
{'短评内容': '住了几次了，交通很方便，出门就是公交站！', '短评打分': 5}
{'短评内容': '该酒店服务很好，环境也不错，就是隔音效果不好', '短评打分': 5}
{'短评内容': '挺好的，很干净，住着蛮舒服的，该有的都有，价格很实惠，在外不错的选择！', '短评打分': 5}
{'短评内容': '一般 性价比不高 地段还可以 杭州的交通实在是不行 堵车堵得严重 迟到了 还是给保留房间', '短评打分': 5}
{'短评内容': '房间很小，对不起这个价格，现在的连锁酒店怎么都整的跟大学宿舍一样了', '短评打分': 1}
{'短评内容': '也就那样。。。。价格和环境不太符合，但前台服务员服务还可以', '短评打分': 1}
{'短评内容': '酒店不错，很干净。值得推荐。就是房间有点小，还好是我一个人住的。', '短评打分': 5}
{'短评内容': '设施陈旧，房间霉味还重，最可气的是这么炎热的酷暑，早上6点直接把空调给停了。不过交通方便，坐188路直达火车站，旁边也有超市。本来就是图便宜吗？住一晚上还是可以的。', '短评打分': 5}
{'短评内容': '说实话，没什么特别的。如果实在没有钱，这里还是可以考虑的！', '短评打分': 1}
{'短评内容': '价格挺便宜的，特惠房也不像别人评价的那么糟糕，潮湿和隔音差是确实的，一分价钱一分货，但是外出几天住住还是可以的，就是感觉服务态度不好，好像很不耐烦。', '短评打分': 5}
{'短评内容': '这个酒店是我入驻过的最差劲的酒店,丢东西、乱涨价,下次再也不入驻这种酒店了。', '短评打分': 3}
{'短评内容': '还不错，交通方便。附近有大超市，购物方便。就是房间有些小。呵呵', '短评打分': 5}
{'短评内容': '还不错，就是一楼的房间隔音效果不是很好，走廊说话时房间里面都能听见，不知道房间说话时外面能不能听到……', '短评打分': 5}
{'短评内容': '觉着果然是便宜好货不多啊，嘿嘿，窗子关不太严，是一层，比较潮湿', '短评打分': 1}
{'短评内容': '特价房里面天花板都发霉的，而且靠走廊，隔音很差', '短评打分': 1}
{'短评内容': '酒店地理位置还是可以的，在打索桥公交站下车就是，旁边是桔子酒店，人家的气势就比它大，本来看了一下门面，觉得房子很旧的，订了特价房，是内窗，在一楼，那个房间那个恐怖啊，感觉和监狱似的。。。而且设施很旧，上网一查，原来本来是别的酒店改装的···那个汗颜···去前台，本来想换好点的房子，那个房价是178···感觉好不值，旁边如家，汉庭都有···前台那个服务员倒是很热情的，给我们换了一件外窗的，比原来的房', '短评打分': 1}
{'短评内容': '交通方便，出门就是车站，酒店设施较陈旧，总的来说性价比高。', '短评打分': 5}
{'短评内容': ' 服务还可以，就是里面的硬件比较陈旧，价格很便宜。', '短评打分': 5}
{'短评内容': '还行……主要是便宜……', '短评打分': 3}
{'短评内容': '还可以，还会来。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '交通方便，还会来住。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '价格便宜，性价比不错，不过浴室的毛巾浴巾比较破旧，希望能改进。', '短评打分': 5}
{'短评内容': '好评一个', '短评打分': 3}
{'短评内容': '服务员非常好，由于半夜发现空调不制冷，立即为我们调换了房间，房间面积有点小', '短评打分': 3}
{'短评内容': '条件很一般，就事价格很便宜！条件很一般，就事价格很便宜！', '短评打分': 5}
{'短评内容': ' 物美价廉，非常实惠，下次还来，地理位置还是不错的，比较好找宾馆的位置。', '短评打分': 5}
{'短评内容': '特价房屋子很大，价格很便宜，不过浴室的毛巾浴巾比较破旧，希望能改进。', '短评打分': 5}
{'短评内容': '特价房屋子很大，价格很便宜，虽然比较潮湿，但性价比还不错，还能刷卡。', '短评打分': 5}
{'短评内容': '酒店大厅很舒服，房间卫生还不错，这个价格在杭州很便宜了@！以后出差还住……', '短评打分': 5}
{'短评内容': '好评。', '短评打分': 3}
{'短评内容': '位置不错，旁边设施也不错。但是，店面有刷卡机，居然还不让刷卡，不能理解！服务差！', '短评打分': 3}
{'短评内容': '房间隔音效果不是很好，不过相比其他的几十块的房间来说算可以的了。', '短评打分': 3}
{'短评内容': '\u3000很一般很一般,虽说是特惠房,但那个霉味啊~', '短评打分': 3}
{'短评内容': '  价格还可以，位置也还不错，总体来说，物美价廉。', '短评打分': 5}
{'短评内容': '特价房性价比很高，因为便宜！\n但最大的缺点是潮气较大！可能是没有室外窗的原因', '短评打分': 5}
{'短评内容': '优点：特价房屋子很大，价格很便宜！位置挺好。\n缺点：潮气太大，空调吹出来的风有味。\n', '短评打分': 5}
{'短评内容': '一楼的房间虽然便宜，但是比较潮湿，性价比不是很高，有点脏，，，，', '短评打分': 1}
{'短评内容': '房间有些潮湿，有些霉味！空气不是太流通，就是价格便宜些…', '短评打分': 3}
{'短评内容': '卫生服务都还挺好的~电视有很多大片电影还有电视剧，不错不错~~~这个价钱还蛮值的', '短评打分': 5}
{'短评内容': '房间装修一般，地段不错，价格实惠，就是停车不方便。门面很小，找了好久才找到。', '短评打分': 5}
{'短评内容': '房间太潮了，味很重', '短评打分': 3}
{'短评内容': '性价比高,位置也很合适.虽然房间小点，卫生间也不太好，但是这个价格也算可以了，下次还住。', '短评打分': 5}
{'短评内容': '位置不错,离我要去的地方很近,房子还可以,价格便宜.', '短评打分': 5}
{'短评内容': '条件一般。', '短评打分': 3}
