{'descr': '酒店设施比较老，卫生间很多东西都生锈，前台态度也不好，下次不会再住这个了', 'star': 2}
{'descr': '正门不是太好找，房间住宿环境一般，服务不是很好，酒店周围环境有些乱', 'star': 1}
{'descr': '位置不错，性价比还算好，卫生设备稍差，外面饭店挺多但噪音较大。', 'star': 5}
{'descr': '可以', 'star': 3}
{'descr': '+酒店环境一般，插卡取电非常不灵，不知道哪下能行，着急时用不上电', 'star': 5}
{'descr': '清华东门附近，交通方便,房间设备不咋样，插座失灵，房间较小，隔音差，楼下的韩国火锅还可以。', 'star': 1}
{'descr': '原以为酒店在一个院子里可以安静点，结果院子里面小饭店的鼓风机成夜噪音，很不舒服。', 'star': 3}
{'descr': '离清华东门较近,房间隔音效果不好,晚上楼道走路的声音很大,大床房房间不大.', 'star': 5}
{'descr': '+好', 'star': 5}
{'descr': '比想象中的要好，地理位置也很好.浴巾什么的很干净，能无线上网，很方便，周围的餐厅很多。就是房间有一些小。', 'star': 5}
{'descr': '位置不错，院内许多韩国小吃店，吃饭，喝酒比较方便。酒店设施一般。', 'star': 5}
{'descr': '还行', 'star': 5}
{'descr': '该酒店离清华很近，但服务、设施都一般,周边比较荒凉，下次不会再入住了。', 'star': 3}
{'descr': '临近林大。。。吃的地方不少。。。。总体来说哦还不错', 'star': 5}
{'descr': '地点在其清华东门附近，交通方便，服务员亲和的微笑，给人很好的感觉', 'star': 5}
{'descr': '整体感觉较差', 'star': 5}
{'descr': '都还行，就是价格贵都还行，就是价格贵都还行，就是价格贵', 'star': 5}
{'descr': '舒适，不错。干净整洁，服务有序。服务员很客气呵呵', 'star': 5}
{'descr': '地理位置很好，但是设施不行，没有电梯，而且舒适度较低', 'star': 5}
{'descr': '+宾馆离清华较近,但宾馆的服务和设施都不行,再也不会入住了。', 'star': 5}
{'descr': '房间还不错。离清华东门不远。', 'star': 5}
{'descr': '其它都好，就是价格贵。大床都在楼下，没有楼上的。', 'star': 3}
{'descr': '好是好就是价高了好是好就是价高了好是好就是价高了', 'star': 5}
{'descr': '没有电吹风,没有矿泉水,叫不到的士.', 'star': 1}
{'descr': '位置很好，交通方便，处于清华东路与双清路的交界口处。如果到这一带办事，是一个不错的选择。宾馆设施旧一点，没有电梯。门口有许多小饭店。自身的餐厅也还可以。', 'star': 5}
{'descr': '房间旧，卫生间味道很重。网络虽然是有无线网，但是很慢。\n服务还不错。位置离清华比较近，大概走15-20分钟吧', 'star': 1}
{'descr': '设施有待改进', 'star': 5}
{'descr': '可以说不错', 'star': 5}
{'descr': '地理位置非常好', 'star': 5}
{'descr': '酒店价格还行，但是提供的网络太差了，最后还是只能在前台买卡上网，同时吃饭不太方便，除了下面的韩国餐厅没有适合一个人吃饭的地方', 'star': 5}
{'descr': '设施比较差，但是所在位置还不错', 'star': 1}
{'descr': '房间硬件设施不是太好，环境较吵，出行挺方便', 'star': 1}
{'descr': '比较老的酒店，装修设施还不如便捷酒店。', 'star': 1}
{'descr': '我自己没住，听朋友说的哈。', 'star': 5}
{'descr': '不错，在周边算是性价比比较高的宾馆了。', 'star': 3}
{'descr': '还好。', 'star': 5}
{'descr': '真不知道这样的酒店怎么这么贵啊 住的房间的窗竟然开在走廊上 外面什么声音都能听见 要个转换插头都没有 超级无语', 'star': 1}
{'descr': '位置不错 条件差了点 不过卫生不错\r\n', 'star': 5}
{'descr': '地方很方便，尤其是去清华大学，开学期间需要提前预定。房间大小有点小，不过整体来说还算是整洁，附近吃饭的地方很多，综合起来，还算是方便，值得推荐。', 'star': 5}
{'descr': '总体感觉一般', 'star': 5}
{'descr': '高校区,办事很方便.', 'star': 5}
{'descr': '离目标地点比较远，没有前台介绍的近，不过酒店有自己的小院子，蛮舒服的，套房空间也比较大，还不错~', 'star': 5}
{'descr': '位置不错', 'star': 5}
{'descr': '设施陈旧', 'star': 1}
{'descr': '整体感觉还可以，卫生服务都还可以，交通方便。', 'star': 3}
{'descr': '地理位置非常好,出行都很方便,但房间的条件不是太好,房间见不到阳光,感觉不太舒适.', 'star': 3}
{'descr': '相对清华大学来说位置不错，但暖气不热，空调单是制冷，卫生条件一般，设施老化，卫生间太小。综合评价一般', 'star': 1}
{'descr': '不错。', 'star': 5}
{'descr': '服务态度要加强，楼道环境要改善。', 'star': 5}
{'descr': '卫生蛮干净的,住起来也很舒服,价格很优惠,服务也很热情周到,地理位置交通方便,下次还会入住.', 'star': 3}
{'descr': '入住以后感觉很好，如果酒店在有免费的早餐赠送那就太好了，也值得推荐一下！', 'star': 3}
{'descr': '房间很小~装修非常陈旧~卫生条件也很差~感觉脏脏的~床也很小~总之非常不推荐~就位置还不错~在五道口~', 'star': 1}
{'descr': '稍微旧了些，总体还凑合，这个地区不容易找到这样性价比的酒店。网络比较有意思是拨号的宽带上网，20元能用十几个小时，速度还可以。', 'star': 5}
{'descr': '只有招待所的级别 居然还那么贵\r\n卫生间浴室的门都是水垢 也没有人擦\r\n房间地毯也脏死了\r\n还没有电梯\r\n总之不愿意去下次了', 'star': 1}
{'descr': '还凑合过吧&#183;&#183;&#183;&#183;', 'star': 5}
{'descr': '建议在原有标准房的基础上增设家庭房，将一张床换成1米3的，方便三口之家入住。', 'star': 5}
{'descr': '酒店的服务卫生以及设施都很好的，酒店的位置不错的，交通很方便的，性价比不错的酒店', 'star': 5}
{'descr': '服务还行，它的设施跟价位是相符合的，所在的位置交通不方便，车少，是在胡同里的，店面小，标置不太明显，当时去，不太好找', 'star': 5}
{'descr': '酒店总体还不错，环境也挺好的，位置也不错，但感觉和广州的酒店比起来不是很好，同等价位的酒店在广州能订到比这个好的酒店', 'star': 5}
{'descr': '进入房间之后感觉很潮,而且装修和设施方面都很陈旧,位置还可以,在清华大学附近,但感觉不如如家酒店住着舒适', 'star': 1}
{'descr': '酒店的价格针对酒店的服务设施卫生都还是不错的,性价比还可以的', 'star': 5}
{'descr': '酒店这个价格还是贵点，而且从酒店到地铁站要走很远，不过他的环境和硬件配置还是不错的。', 'star': 5}
{'descr': '酒店距离清华非常近,去市里不是很方便,但是去清华就非常方便了,环境设施都很不错,很干净很温馨的酒店.', 'star': 5}
{'descr': '酒店的环境设施都挺一般的,位置出行很方便,价格有些偏高.', 'star': 5}
{'descr': '没有电梯，这点是令人头痛的，提着大小箱爬楼的感觉不是很好。\r\n房间明显有烟味的，希望可以改进。', 'star': 5}
{'descr': '有点失望~', 'star': 1}
{'descr': '当时住的房间比较小，别的方面都还满意', 'star': 5}
