{'短评内容': '很好', '短评打分': 5}
{'短评内容': '餐厅服务比以前有所改进，希望能继续努力，菜的味道也还行。', '短评打分': 5}
{'短评内容': '房间的马桶有点老化，冲完水抽水时老有问题，不爽', '短评打分': 5}
{'短评内容': '餐厅的服务员管理有待改进，晚餐是21：00结束，20：55时客人们还没走，服务员们就都在大厅里扎堆聊天，显出管理的漏洞来，细节有待改进', '短评打分': 5}
{'短评内容': '卫生间的下水有点不太通畅，洗澡时水会漫过脚面，其它方面还行', '短评打分': 5}
{'短评内容': '长治花园假日酒店  推荐，还不错。早餐也都很好。', '短评打分': 5}
{'短评内容': '长治花园假日酒店 推荐，设施不错。下次还会住。', '短评打分': 5}
{'短评内容': '长治花园假日酒店 每次来都住这里，送的餐卷不错。', '短评打分': 5}
{'短评内容': '交通便捷，对面正好是城隍庙，很热闹，酒店的服务也不错，早餐就一般。值得推荐。', '短评打分': 5}
{'短评内容': '长治花园假日酒店 是长治比较不错的酒店里。更方面都还不错。', '短评打分': 5}
{'短评内容': '地理环境不错，房间也挺干净，早餐也凑合。不错，有机会还会来住。', '短评打分': 5}
{'短评内容': '长治花园假日酒店 是长治比较不错，地点很好的酒店，里面的早餐也不错，推荐。', '短评打分': 5}
{'短评内容': '酒店服务质量很好，交通方便，位于市中心，附近的城隍庙值得一去，很好。', '短评打分': 5}
{'短评内容': '酒店附近非常繁华，交通方便，房间干净，性价比高', '短评打分': 5}
{'短评内容': '长治花园假日酒店 除了价格贵其他的没什么缺点，地点不错，打车好打。餐厅的饭还是不错的。', '短评打分': 5}
{'短评内容': '房间超大', '短评打分': 5}
{'短评内容': '长治花园假日酒店在长治算是比较不错的酒店了，如果第一次来出差的话 来这里还是很不错的了。', '短评打分': 5}
{'短评内容': '宾馆不错 住过好几次了 就是房价有点高 要是低点的话 那就非常好了', '短评打分': 3}
{'短评内容': '宾馆不错 位置也是相当地不错了。就是价钱我觉得有点贵 我每次过来都住这边  还很不错的。', '短评打分': 5}
{'短评内容': '环境不错，就是房间内电视有点儿老旧了', '短评打分': 5}
{'短评内容': '位置不错，在市中心，但是房间设施比较陈旧，而且隔音很差。', '短评打分': 5}
{'短评内容': '值得推荐', '短评打分': 3}
{'短评内容': '不错的酒店，卫生很好，装修也不错', '短评打分': 3}
{'短评内容': '该酒店是不是国营的，前台服务员一问三不知。', '短评打分': 1}
{'短评内容': '各方面服务还行，就是价格有点高.唯一另我比较满意的就是酒店位置.但是离开酒店后我又在旁边找了一家，价格挺适中的住下了.', '短评打分': 1}
{'短评内容': '各方面服务还行，就是价格有点高.唯一另我比较满意的就是酒店位置.但是离开酒店后我又在旁边找了一家，价格挺适中的住下了.', '短评打分': 1}
{'短评内容': '位置相当好,服务是越来越差,周边旅游夜市及晨练的噪音是越来越大', '短评打分': 1}
{'短评内容': '在长治这个地方算是一间比较好的饭店了~~~', '短评打分': 5}
{'短评内容': '在当地算不错的酒店，下次去一定再入住', '短评打分': 5}
{'短评内容': 'ok', '短评打分': 5}
{'短评内容': '比较干净，长治城市比较好了！', '短评打分': 1}
{'短评内容': '挺好的，不错。', '短评打分': 5}
{'短评内容': '性价比合适，住一晚，我没感觉不满意的地方，设施、服务都不错', '短评打分': 3}
{'短评内容': '设室还不错 ，就是网络设备太差，经常断线。但工作人员态度不错。酒店内卖的烟等商品价格太贵。\r\n\r\n', '短评打分': 3}
{'短评内容': '网络设备太差，天天掉线，但工作人员态度不错，随叫随到。', '短评打分': 1}
