{'短评内容': '很好', '短评打分': 5}
{'短评内容': '房间各方面挺干净的，酒店有点别墅风格， 在小榄这种地方，算不错了。  交通也方便，只是前台位置有点偏', '短评打分': 5}
{'短评内容': '环境安静优雅  饮食一般  交通还算方便', '短评打分': 3}
{'短评内容': '不错的酒店哦，早饭很一般。但还是很喜欢，下次还会再来的', '短评打分': 5}
{'短评内容': '酒店硬件还行，但是服务不说不好，就是反应有点慢，早餐不是自助，恒温泳池不开，其他尚好', '短评打分': 5}
{'短评内容': '酒店很不错的，安静宽敞，离轻轨近', '短评打分': 3}
{'短评内容': '酒店房间还不错，但是早餐真的很一般，不建议在酒店吃早餐。', '短评打分': 5}
{'短评内容': '酒店不错!只是早餐太太简单!也许很少人住那酒店吧!', '短评打分': 3}
{'短评内容': '酒店环境很好很安静 就是早餐种类少 酒店内没有娱乐场所 不足以吸引顾客入住', '短评打分': 3}
{'短评内容': '卫生/硬件都挺好，前台服务人员也特别热情。来小榄一直住这个酒店\n - 吃饭特别不方便\n - 早餐虽然有提高，但是种类还是不多。', '短评打分': 5}
{'短评内容': '中餐厅菜肴味道不错，流沙包味道很好。酒店装潢很漂亮，', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 3}
{'短评内容': '酒店的茶点很好，很适合家人聚餐。房间卫生间不错，总体一般。在这个镇上能有这样的酒店总体可以了', '短评打分': 5}
{'短评内容': ' 房间宽敞干净，设施好，值得推荐', '短评打分': 3}
{'短评内容': '飯店很漂亮', '短评打分': 3}
{'短评内容': '一般，早餐很一般，但是酒店很安静阿，不错', '短评打分': 1}
{'短评内容': ' 条件很好', '短评打分': 5}
{'短评内容': '中山美加酒店，位置不太好找，是个房产的销售中心建造的酒店，酒店环境优雅，房间空间比较大，住起来很舒服，但就是早餐太差了，早餐很少种类，我经常吃的就是火腿加蛋，其他的没了。希望能改善。', '短评打分': 5}
{'短评内容': '房间很大，很宽敞，格局布置的很讲究，很典雅，收拾的非常干净，住宿环境特别好', '短评打分': 5}
{'短评内容': '酒店的配套设施做的不错，里面有泳池，泳池在餐厅旁边，看上去非常的美，而且环境很安静，休息的很好', '短评打分': 5}
{'短评内容': '房间的硬件设施很齐全，一应俱全，服务员态度蛮热情周到的，有什么事都会帮我们耐心处理的', '短评打分': 5}
{'短评内容': '前台服务非常的棒，特别的耐心和热情，住着很开心', '短评打分': 5}
{'短评内容': '硬件设施不错，房间里可以上网，另外酒店的餐厅蛮大的，就餐环境不错，价格也能接受', '短评打分': 5}
{'短评内容': '整体感觉酒店还是很不错的，房间打扫的很干净，住宿的环境很好，蛮干净的，住着舒服', '短评打分': 5}
{'短评内容': '酒店的配置硬件设施都很不错，简洁舒适。', '短评打分': 5}
{'短评内容': '服务很好，周到热情，卫生条件不错很干净，就是出行不太方便，但是提前和前台说，她们都会把出租车叫好的', '短评打分': 5}
{'短评内容': '中山美加的环境还是比较舒适的，配置也比较全。位置有些偏。', '短评打分': 5}
{'短评内容': '设施配置很好，布局比较时尚。美加还不错了。', '短评打分': 5}
{'短评内容': '房间很干净，卫生很好。看上去都非常干净舒适。', '短评打分': 5}
{'短评内容': '服务挺好的，前台员工都非常热情，主动出去玩不熟悉的话她们会很详细的告知。非常感谢酒店提供的服务。', '短评打分': 5}
{'短评内容': '下次出差还会选择它', '短评打分': 5}
{'短评内容': '酒店的内部环境还可以，卫生打扫的很感觉，设施也还可以，服务也比较负责，就是走廊比较旧，显得不干净，吃的早餐太简单了，酒店的位置一般了，打车不是很方便的，价格方面整体感觉还可以了。', '短评打分': 5}
{'短评内容': '服务卫生还可以,价格也能接受.', '短评打分': 5}
