{'短评内容': '很好', '短评打分': 5}
{'短评内容': '服务挺好，就是有些吵，前面是马路，隔壁是KTV', '短评打分': 3}
{'短评内容': '住如家当然不能期待多少服务，但在这家店有前所未有的遭遇。入住后刚进房间，就听到隔壁有很恐怖的声音，像凶杀案......什么服务都可以理解，但是太吓人了也不好吧。\n只好换房间，第二天赶紧跑路。', '短评打分': 1}
{'短评内容': '住莱山区是比较合适的选择了，，，，总体评价还算不错吧', '短评打分': 5}
{'短评内容': '酒店总体不错，卫生方便、服务周到，隔音效果稍差', '短评打分': 5}
{'短评内容': '挺好的干净卫生', '短评打分': 3}
{'短评内容': '很好！干净，服务周到，距海近，交通便利~~', '短评打分': 5}
{'短评内容': '电视太落伍！！房费偏高了点儿……位置还不错。', '短评打分': 5}
{'短评内容': '＋服务规范', '短评打分': 3}
{'短评内容': '不错的哟，对面就是家世客，没事还能去购物！房间很大，很干净。', '短评打分': 3}
{'短评内容': '酒店的环境还好，设配比较新。刚刚入住，第一感觉还好。明天早上去吃早餐  在看看怎么。位置比较合适在烟台市政府附近，附近有佳世客购物中心，东西都很好。在观海路一侧住，也许晚上会有一些声响。', '短评打分': 5}
{'短评内容': '不错.挺干净的.就是电视的年代挺久远了.交通也挺方便.对面就是佳世客.没几步就是烟台大学.离机场也挺近.各方面都不错.相对来说.远离闹市区.也比较安静.', '短评打分': 5}
{'短评内容': '一如其他的如家酒店一样，干净卫生。入住时因为价格问题（入住价格与我预订的价格有出入）有点小麻烦，虽然最终解决了，但是这样的问题似乎应该由酒店与网站沟通，而不是由客人与网站联系再与酒店、网站进行沟通吧？而且虽说入住当时解决了，可是离店结帐时这样的问题却又产生了，最后再与入住当天的酒店销售经理联系。耽误了我不少时间！', '短评打分': 5}
{'短评内容': '如家，还是一如既往的好，干净、整洁、家一样的感觉。', '短评打分': 5}
{'短评内容': '房间很好，服务也还可以。但是二楼就是KTV，晚上太吵', '短评打分': 1}
{'短评内容': '经济 实惠  环境不错  舒适  如家一贯的支持 ', '短评打分': 5}
{'短评内容': '该酒店卫生条件很好、设施很全、住着很安逸。', '短评打分': 5}
