{'短评内容': '很好', '短评打分': 5}
{'短评内容': '智能灯光系统很好用', '短评打分': 3}
{'短评内容': '非常满意', '短评打分': 3}
{'短评内容': '已入住世纪锦江，大厅和房间都于所想差距很大，又旧又小，不值房价', '短评打分': 3}
{'短评内容': '房间很大，交通还算方便', '短评打分': 3}
{'短评内容': '房间很舒适。', '短评打分': 3}
{'短评内容': '＋', '短评打分': 3}
{'短评内容': '对不起他488的价格，老，房间不干净。', '短评打分': 3}
{'短评内容': ' 套房一般', '短评打分': 3}
{'短评内容': '位置好，设施好！不错！', '短评打分': 3}
{'短评内容': '酒店有点陈旧了，不过交通是很便利的 。在附近算是性价比高的', '短评打分': 5}
{'短评内容': '四星酒店性价比较高', '短评打分': 5}
{'短评内容': '装饰陈旧', '短评打分': 5}
{'短评内容': '服务比较好,设施也较好，所在也可以，感觉毛巾比较破旧', '短评打分': 5}
{'短评内容': '总台和大厅的服务员态度很好。附近沿江有很多风味小吃。不错。', '短评打分': 5}
{'短评内容': '这酒店不行', '短评打分': 5}
{'短评内容': '住的只是个牌子，其它的都不要谈了，属于不好的一类。', '短评打分': 1}
{'短评内容': '不错，位置很棒', '短评打分': 5}
{'短评内容': '性价比很高的酒店，交通方便，卫生，服务都不错。', '短评打分': 5}
{'短评内容': '卫生可以，设施有点旧了，服务安排不咋的。', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '只能说还可以，性价比不高\r\n', '短评打分': 5}
{'短评内容': '性价比感觉还是不太合适！但评价整体还是对的起锦江的综合品牌形象', '短评打分': 5}
{'短评内容': '出行方便，适合商务。', '短评打分': 5}
{'短评内容': '房间不错，设施丰富。周边吃饭方便，安静。值得。', '短评打分': 5}
{'短评内容': '地理位置不错，价格实惠，银座客房设施很新，房间很大。', '短评打分': 5}
{'短评内容': '打车不好打，服务员的态度不是那么好，尤其是前台，我从国外回去，直接从机场打车去酒店，身上没有人民币，只有美元，我说押金就用美元，结果前台的人不允许，还让我出去取钱，那么晚，还下着雨呢？', '短评打分': 5}
{'短评内容': '从位置和价格来说这不是一个不好的选择，但是服务相对来说有愧于4星级的标准，同意楼下的说法，打车非常不好打，其实和这里的管理有关，我几次在这里请服务员帮我打车，但是服务员都只是在门口等（要是等的话，我还要他们帮忙吗？我没有那么老爷作风），但是我自己出去打，也就打到了。另外有些大堂的服务员也是一副“也不是傲慢，也不是漠然，说不上来是什么”的态度，反正没有那种宾至如归的劲，也许我有些苛刻了，但是我就是不', '短评打分': 1}
{'短评内容': '我感觉这家酒店根本达不到四星级标准,一进大堂就感觉热,空调跟没开似的.房间里还好,就是设施条件一般了.整体感觉一般了,住起来不舒适.', '短评打分': 1}
{'短评内容': '酒店除了打车不好打,其他都挺不错的,住着比较舒适.', '短评打分': 5}
{'短评内容': '出租车比较难打', '短评打分': 5}
{'短评内容': '这家店里有水床，价格比普通房间贵点儿，但确实睡起来很舒服。不过，被褥等用品感觉不及四星的标准。', '短评打分': 5}
{'短评内容': '住了6次,总体感觉还是不错,价位上再下调一点就更好了。', '短评打分': 5}
{'短评内容': '房间内饰非常好，离锦里很近', '短评打分': 5}
{'短评内容': '酒店非常不错，只是价格相对来说较高，标准间的价格如果能够降到430元或以下，会更加受到追捧。', '短评打分': 5}
{'短评内容': '酒店价格合适，但是酒店的蚊子多，那天睡得不是很舒服。', '短评打分': 5}
{'短评内容': '环境非常好，不过位置不方便，因为上次是自己开车去的，停车不方便，酒店的设施可以挺舒适的', '短评打分': 5}
{'短评内容': '该用户未发表文字评论', '短评打分': 5}
{'短评内容': '&amp;lt;P&amp;gt;房间隔音真是不好，夜半三更有些声音听不得。。&amp;lt;/P&amp;gt;&lt;br /&gt;\n&amp;lt;P&amp;gt;还有空调的声音真是响啊，还好我还挺的住。&amp;lt;/P&amp;gt;', '短评打分': 3}
{'短评内容': '酒店的位置不错，房间也比较新。但房间一点都不隔音。隔壁房间的电话铃响得像在自己房间一样。打电话的声音也听得很清楚。', '短评打分': 5}
{'短评内容': '&amp;lt;P&amp;gt;很新&amp;lt;/P&amp;gt;&lt;br /&gt;\n&amp;lt;P&amp;gt;一切都很好&amp;lt;/P&amp;gt;&lt;br /&gt;\n&amp;lt;P&amp;gt;很方便&amp;lt;/P&amp;gt;&lt;br /&gt;\n&amp;lt;P&amp;gt;&amp;lt;/P&amp;gt;', '短评打分': 5}
