{'短评内容': '很好', '短评打分': 5}
{'短评内容': '多媒体间配有电脑，但特难用。第一次的房间鼠标时好时坏，而且那个电脑离开鼠标就动不了。第二次的房间，鼠标没问题，但电脑特别难启动，超过正常人想象，一般要5-10分钟才能启动，后来我都不敢关机了。', '短评打分': 5}
{'短评内容': '宾馆无餐厅。门口有家京味居，中档。旁边巷子里还有一家烧烤店，没去过。稍远处还有永和与麦当劳。早餐较远，没去吃。', '短评打分': 5}
{'短评内容': '6层小楼，有电梯。在主路上，不太难找。可乘地铁至人民大学站，再换公交车坐一站至双榆树公园。乘机者可坐机场巴士4号线至友谊宾馆下车，再打的前往。', '短评打分': 5}
{'短评内容': '酒店很一般  服务员态度很一般  就是宾馆位置不错   要不然不会选择', '短评打分': 1}
{'短评内容': ' 很舒服  办事很方便', '短评打分': 3}
{'短评内容': '位置很好，出门很方便。就是房间老了点。总体还不错', '短评打分': 5}
{'短评内容': '房间被褥还比较干净，就是卫生间太小，一不小心会碰到', '短评打分': 5}
{'短评内容': '订到的是特价房，虽然光线不好，但是设施齐全，性价比比较高', '短评打分': 5}
{'短评内容': '满意', '短评打分': 3}
{'短评内容': '这个地段性价比不错了，含早餐，挺合适的了', '短评打分': 5}
{'短评内容': '总体来说在中关村地区该宾馆还是非常便宜的，比较干净，还含早餐，而且停车位还是免费的，周边的停车费可大涨了呢！就是房间小了点，不过临时住宿嘛，还不错了，总体来说还是非常满意的，服务态度也不错。', '短评打分': 5}
{'短评内容': '房间干净整洁，设施齐全，很不错哦~表示挺满意的~', '短评打分': 5}
{'短评内容': '酒店品质咋越来越差了，本来一直挺喜欢这里，住过好几次了。认可它的地理位置，但是酒店的设施一直未有改善，房间太小也就算了，但环境太差，房间壁纸剥落，一次性用具质量太差，这次甚至连浴帽都省了，淋浴喷头四处乱喷，坐便圈与底座移位，卫生间的门也关不上！唉，总之这次是太失望了，不会再去了！', '短评打分': 1}
{'短评内容': '设施一般但地点还可以', '短评打分': 3}
{'短评内容': '无窗的房间空气不太好；\n洗澡就是一个莲蓬头，热水比较小，没有一次性拖鞋；\n房间看起来不是很干净', '短评打分': 1}
{'短评内容': '在北京这个物价高涨的城市这样的宾馆算是经济实惠，还不错', '短评打分': 5}
{'短评内容': '条件不错，便宜，卫生，服条件不错，便宜，卫生，服务态度好务态度好', '短评打分': 5}
{'短评内容': '服务态度有待提高。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 1}
{'短评内容': '我是辽宁本溪的，2011年3月18-20日，陪孩子去北京考博在此住宿。因为孩子要复习看书，室内顶灯较暗，在桌子上看书再打电脑背光。桌上方有个境前灯不巧又不亮，于是我联系总台服务员讲明情况后，立即安排来维修，修亮后不久又坏了，再次来维修－看是稳压器坏了没有配件，于是电工维修的万师付去商店给买台灯去了，由于时间太晚了店辅关门未买到。笫二天经理亲自去购买配件并且给维修好了。这个宾馆从经理到服务人员热忱服', '短评打分': 5}
{'短评内容': 'goodgood 价格公道，一楼很热，不错啊', '短评打分': 5}
{'短评内容': '条件不错，价格适中，下次还会入住。希望地上的灰尘，多用吸尘器吸干净点更好。', '短评打分': 5}
{'短评内容': '很不错！是第二次入住了，交通挺方便，离人大也很近，感觉挺满意的，性价比不错。', '短评打分': 5}
{'短评内容': '没有热水     房间环境不好   下次不会再去了', '短评打分': 1}
{'短评内容': '住的挺好的，最重要的是可以上网。洗澡间不大，水漏不下去。', '短评打分': 5}
{'短评内容': '朋友说感觉还不错，比较安静，舒服。还可以吧。。。。。。', '短评打分': 5}
{'短评内容': '一般吧，屋子有点小，不过比较安静，还算值…', '短评打分': 3}
{'短评内容': '作为临时停靠站还是不错的 不会要求太高的朋友可以尝试', '短评打分': 3}
{'短评内容': '就是晚上睡个觉的地方  床舒服就行  还有清真的早点  不错不错', '短评打分': 5}
{'短评内容': '虽然比较陈旧  但是还算凑合吧  不就是睡觉吗 有窗户没窗户一样', '短评打分': 5}
{'短评内容': '还行。。。嘻嘻。。。服务还好。地段还好。嘻嘻。啦啦啦。哈哈哈。', '短评打分': 5}
{'短评内容': '以入住 感谢', '短评打分': 3}
{'短评内容': '房间太小，网速太慢，设施太旧，一次性拖鞋、茶叶、信纸信封。。。。一概没有；送早居然不告诉住客，能骗不给就不给', '短评打分': 1}
{'短评内容': '酒店还行！', '短评打分': 3}
{'短评内容': '地处北京的中心地段，价格便宜，房间干净，是个动中取净的地方。', '短评打分': 5}
{'短评内容': '已入住,谢谢!', '短评打分': 3}
{'短评内容': '地处人大附近，临近北三环 ，交通便利。但是房间比较小，尤其是卫生间的布局更小，热水还是限时供应，但是作为出门办事的歇脚处还是可以的 。', '短评打分': 5}
{'短评内容': ' 我巳入住双榆树宾馆6307 房 谢谢 王', '短评打分': 3}
{'短评内容': '挺好的。', '短评打分': 3}
{'短评内容': '环境和条件不错!', '短评打分': 3}
{'短评内容': '＋环境还不错，地理位置也比较好，交通方便，服务员态度好，就是门不太好，有时候锁不上！', '短评打分': 3}
{'短评内容': '基本设施布局属于老式宾馆，标准间比较小，尤其卫生间，但还算干净安静。总体感觉还可以啦！', '短评打分': 5}
{'短评内容': '纯粹为了方便入住，购物，吃饭，出行都很方便。旁边就是地铁站', '短评打分': 5}
{'短评内容': '：还行。', '短评打分': 3}
{'短评内容': '交通位置优越，出行便利，可惜房屋设施太老了，也很小，房费的优势也没有了。', '短评打分': 1}
{'短评内容': '地理位置不错。性价比高！不错！！！！！！！！！！！！！！！！！ ', '短评打分': 5}
{'短评内容': '周边吃、住、行、购物都很方便,下次来北京还会首选。', '短评打分': 5}
{'短评内容': ' 交通位置便利,性价比高.....................', '短评打分': 5}
{'短评内容': '不错的酒店，环境、卫生都不错，只是早上提供的早餐在附近的一个餐馆，不太好找', '短评打分': 5}
{'短评内容': '位置很好，但是房间设施老化极为严重啊，就是要张床歇歇脚~', '短评打分': 5}
{'短评内容': '服务态度差、房间设施陈旧、内部小卖部的东西价格很贵、虽然说送早餐但要去较远的过街对面去寻找。', '短评打分': 1}
{'短评内容': '环境还可以，服务太差', '短评打分': 3}
{'短评内容': '房间有些脏，镜子上还有用黑色笔写一些字。房间床上能捡到毛发。。。卫生间根本没法洗澡。。。', '短评打分': 1}
{'短评内容': '酒店位于双安商场附近，吃饭购物比较方便。除了地理位置方便之外，酒店没别的优势。', '短评打分': 1}
{'短评内容': '好', '短评打分': 3}
{'短评内容': '以后再也不会去了，没有一次性拖鞋，没有吹风筒，屋子小\n更过分的是屋子的茶杯里居然有脏水\n条件这么差还那么贵\n不推荐', '短评打分': 1}
{'短评内容': '不错，如果一直能搞特价就好了，呵呵。周围很方便', '短评打分': 5}
{'短评内容': '还行吧，挺干净的，设施还不错，就是位置有点儿难找！！', '短评打分': 5}
{'短评内容': '很好', '短评打分': 3}
{'短评内容': '交通比较方便，但设施陈旧，房间有异味，服务员服务态度较差，像国营宾馆的服务员。', '短评打分': 5}
{'短评内容': '交通便利，周边吃喝玩乐的地方较多，环境不错！', '短评打分': 5}
{'短评内容': '交通方便周围饭店影院齐全；房间比较小卫生间更小，卫生情况一般，整个宾馆都显得不太干净。', '短评打分': 5}
{'短评内容': '卫生条件比较差劲，部分房间通风较差，而且最大的缺点是卫生间太小', '短评打分': 1}
{'短评内容': '不错 ', '短评打分': 3}
{'短评内容': '就是有点儿小，位置挺好了，还挺安静的！  服务态度也挺好的！     没给早餐券', '短评打分': 5}
{'短评内容': '宾馆的地段还是比较好的，靠近双安和当代，一出门步行五分钟就有地铁站和公交车站。但是宾馆内部的设施比较陈旧，我们住的是标间，房间很小，洗手间就更小了，淋浴都能溅的整个洗漱间全是水。房间上的床单什么的还是很干净的，但是地板却不大干净。有网口，但网速极不稳定，不停的断又连上，断又连上，如此重复很多次。很郁闷。总的来说，房间还算是对得起这个价格的，（我们住一晚是198.）毕竟在比较繁华这个路段。', '短评打分': 1}
{'短评内容': '很暖和，很卫生，上网网速不是很快，还有就是空间没有网上说的大', '短评打分': 5}
{'短评内容': '位置很好，闹中取静.就是房子太小，厕所更小，要有心理准备', '短评打分': 5}
{'短评内容': '房间总体来说还是不错，住得挺舒服，交通方便，下次来京还考虑这家。', '短评打分': 5}
{'短评内容': '位置好，性价比高！！！！！！！！！！！！！！！！！！', '短评打分': 5}
{'短评内容': '邻近人民大学、地铁4号线，交通便捷，周边饮食服务发达，地理位置很好。望加大设施改造投入。', '短评打分': 5}
{'短评内容': '位置相当好，服务也还行，经济型这样就不错了。', '短评打分': 3}
{'短评内容': '主要是位置比较好，离地铁站还是挺近的。设施凑合了吧，反正是经济型酒店，也没报太大希望。', '短评打分': 5}
{'短评内容': '还不错，挺干净的。就是床有点硬。但是我铺了被子在上面就好了。服务员态度很好', '短评打分': 3}
{'短评内容': '服务较好比较干净卫生间较小', '短评打分': 5}
{'短评内容': '+北京双榆树宾馆干净的。', '短评打分': 5}
{'短评内容': '综合来看，该位置的酒店，其价格、服务和设施还不错，值得推荐。', '短评打分': 5}
{'短评内容': '特价房比较超值。不过无窗的话，住久了会比较闷。房间配备了通风机，只是晚上睡觉开着会有点吵。总体说来很好。', '短评打分': 3}
{'短评内容': '房间有点小，设施有点旧。早餐结束的太早了，且入住时自己忘了要早晨券，前台也没有主动给，更没有提醒用餐时间。但总体说来，酒店位置好，也比较安静。这个价格在这个地区，也算可以。', '短评打分': 5}
{'短评内容': '房间在一层，感觉不太好，其他还行。。。。。。', '短评打分': 5}
{'短评内容': '位置不错。卫生间特别小，调节水温的时候躲得地方都没有，被烫到了好几次。而且厕所的门还是坏的，电话听筒的线还会掉下来。房间的地板也不是很干净。至于前台的服务态度要看人家的心情如何了。', '短评打分': 1}
{'短评内容': '该酒店性价比不高，服务不热情，设施陈旧。', '短评打分': 1}
{'短评内容': '还好，床不是很舒服，没有一次性拖鞋。', '短评打分': 5}
{'短评内容': '这个价格 别奢望太多 想给手机充电 前台连个三项插线板都没有 服务实在一般般 门卡开不了 自己来回跑 前台服务员面容冷酷 没有道歉 只有卫生还算干净', '短评打分': 5}
{'短评内容': '环境一般，服务员态度不是很好，位置还挺好，周围设施齐全', '短评打分': 5}
{'短评内容': '   我是中秋节前入住的，因为交通比较便利，后来退订了另外两家的房间，同时也舍弃了网站送的40元券，在双榆树续订了两晚！中秋节当天晚上回到房间，发现宾馆送了两块月饼，虽然不是很贵的那种名饼，可心里很温暖，在此表示感谢！早餐也不错，如果我再次选择入住该宾馆，应该就是因为早饭了，在入住的第二天早上我们正在吃饭，因为过节（中秋节）所以人手少饭也做得少，做早饭的小伙子听前台服务员说还有客人没有吃，就主动说', '短评打分': 5}
{'短评内容': '位置较好，交通便利。周围小吃店较多，还有国际影城、超市、商场、邮局、银行等比较方便。楼上的房间相比较干净一点，一楼较差。洗手间太小，洗澡解手都不是很方便。屋内设施该更换了，有些旧了。', '短评打分': 5}
{'短评内容': '宾馆房间和卫生间有点小,还是挺卫生!附近交通和餐饮很方便!', '短评打分': 3}
{'短评内容': '地理位置很好，条件一般。\r\n因为周边没有合适的宾馆，总的来说性价比还可以', '短评打分': 1}
{'短评内容': '服务质量和卫生设施比以前差。早餐卫生条件差。 ', '短评打分': 5}
{'短评内容': '房间小和卫生设施极差，还比较吵闹，装修太陈旧', '短评打分': 1}
{'短评内容': '交通,小吃店挺方便的,其它的酒店设施很一般.', '短评打分': 5}
{'短评内容': '地理位置不错，三环边上，距离地铁比较近，整体感觉不错', '短评打分': 5}
{'短评内容': '性价比高，位置不错，找起来不是很难，旁边有超市，饭馆，挺方便', '短评打分': 5}
{'短评内容': '服务质量和卫生设施比以前差。早餐卫生条件差。', '短评打分': 1}
{'短评内容': '宾馆房间和卫生间有点小,还是挺卫生!附近交通和餐饮很方便!', '短评打分': 5}
{'短评内容': '+环境还不错,地理位置较好!', '短评打分': 5}
{'短评内容': '窗外小花园不错，酒店位置也可以，可惜因为太陈旧，卫生条件也难让人满意。', '短评打分': 1}
{'短评内容': '还行吧~条件一般，离人大很近。。。。。。', '短评打分': 3}
{'短评内容': '洗刷间太小', '短评打分': 5}
{'短评内容': '这个价格和他的房间比起来真不值，卫生间好脏，洗澡竟然连档的浴帘也没有，其实根本也没有地方装，笼头水乱喷，而且没有浴帽，洗好澡卫生间也不能用了，会水漫金山。房间打扫也不干净，用过的东西也不给补齐，早饭说是送的自助早餐其实就是离宾馆100米左右一家私人早餐铺吃点粥和包子之类的，多要还不给，生怕我吃多他们亏了一样，所以第二天早上我自动放弃这顿免费的早餐。除了交通地理位置比较方便外，其它没有一点是满意的。', '短评打分': 1}
{'短评内容': '还不错，', '短评打分': 5}
{'短评内容': '卫生间狭小。唯一优点是位置不错，距离中关村很近，公共交通也方便。其它乏善可陈。', '短评打分': 1}
{'短评内容': '宾馆设施还好~~~~~~~~~~~~~~住宿条件还可以~~', '短评打分': 3}
{'短评内容': '+酒店设施实在是太陈旧了 很小 很吵 除了地理位置 完全没任何优势 入住请慎重', '短评打分': 5}
{'短评内容': '除了地段位置很方便，周围都是饭馆外，宾馆的设施很陈旧，硬件不是很好。', '短评打分': 1}
{'短评内容': '房间太小了~~其他还凑合~~床1.2M,多媒体房是电脑房~~也不错啊~~', '短评打分': 5}
{'短评内容': '宾馆的位置很好，在地铁附近，公交车多，交通便利。周围是生活小区，电影院、超市、饭馆比较多，服务态度也不错，有问题立即就解决，但房间卫生与设施都很一般，不过这个位置这样的价格就不要有太多的想法了。', '短评打分': 5}
{'短评内容': '因为住了两天，分两次定的，咱得评价两次，呵呵，酒店属于一般，位置还好，特价时性价比较高，平常稍贵，总之，还可以，一般，不好也不坏', '短评打分': 3}
{'短评内容': '怎么说呢，位置如果找对了，很近，方便，不过开始我找错了，绕了一个大圈，初次来的很不好找，酒店设施一般，有些潮，不过还是可以的，168价位还可以，但是如果218，就觉得有些不值了，早餐简单，有粥，饼，鸡蛋之类的，周围大学倒是很多，离中关村也近', '短评打分': 5}
{'短评内容': '宾馆比较旧一点，设施还算齐全，地理位置也不错，适合要求不要太高的人入住，性价比还是不错的', '短评打分': 5}
{'短评内容': '+房间太旧,布局不合理,地理位置尚可。', '短评打分': 5}
{'短评内容': '属于一般偏好，没有特差的地方，可以上网。对房格有限制200元左右的人可以选择。', '短评打分': 5}
{'短评内容': '性价比不错，位置也比较好，在四通桥边，和4号线人民大学站想念，交通非常方便。', '短评打分': 5}
{'短评内容': '房价服务不错，设施齐全，价格相对于连锁酒店稍贵。', '短评打分': 5}
{'短评内容': '同时定了两个房间， 这个住的时间长一点， 除了卫生打扫不好脏一点之外， 在这个地角这个价格也可以接受了。退房时有点不愉快就是客房的服务员坚持认为我们把他收费的茶叶用了需要付钱， 说实话我在房间里还一直差异这个脏乎乎的塑料盒子是干什么的， 今天才知道是放茶叶的， 还好前台的那个服务员不错， 算是通情达理。', '短评打分': 3}
{'短评内容': '卫生比较差，性价比还好', '短评打分': 5}
{'短评内容': '人家住了一天就搬走了，弄得我特别没面子。', '短评打分': 1}
{'短评内容': '位置很好&#183; 其他一般', '短评打分': 3}
{'短评内容': '地理位置好&#183;环境一般', '短评打分': 5}
{'短评内容': '比较经济实惠，在中关村附近办事的，可以考虑，近', '短评打分': 5}
{'短评内容': '还不错，', '短评打分': 5}
{'短评内容': '这里服务态度是很差的。网页上所谓的包双早是形式上的，很早去都没有吃。我在这里住了四天，打扫卫生得反复叫才有人来，洗澡的喷头也是坏的，不好用，服务员说就是这样的。我不推荐大家住这里，实在太差！', '短评打分': 1}
{'短评内容': '服务好！态度好！', '短评打分': 5}
{'短评内容': '装修有点陈旧，但在这个地段，性价比已经算相当高的了，还是值得推荐滴。', '短评打分': 5}
{'短评内容': '价格有点贵，特价房再能便宜就好了', '短评打分': 5}
{'短评内容': '位置很好，但是内部设施和卫生都一般，房间很小，可能是因为算特价房吧。另外，塑料水壶内部很脏，像发霉的样子，又让前台给换了一个，后一个还可以。', '短评打分': 5}
{'短评内容': '环境一般。洗澡淋濆头是坏的。', '短评打分': 3}
{'短评内容': '一般。', '短评打分': 5}
{'短评内容': '房间还行，不过没有窗户、', '短评打分': 3}
{'短评内容': '最大的优点就是位置好，交通便利', '短评打分': 5}
{'短评内容': '临时找宾馆住的，这家最近，离机场大巴四通桥站又近，所以订了。厕所太小了。在这附近也就这个价了。', '短评打分': 5}
{'短评内容': '环境不错，地方很好，但是卫生间太小了~~~', '短评打分': 5}
{'短评内容': '呵呵，去年住的时候还230元呢，这次168元，赚了，很超值：)', '短评打分': 5}
{'短评内容': '房间太小...', '短评打分': 5}
{'短评内容': '酒店位置很好，交通便利，房间较大比较干净舒适，价格适中。卫生条件不错，服务态度也可以', '短评打分': 5}
{'短评内容': '酒店卫生不够理想，洗手间有异味，早餐餐具不太洁净，五一时价位有些偏高', '短评打分': 1}
{'短评内容': '服务态度还可以，房间不大但够用，洗澡不太方便因为花洒头不可以拿下来，另外一个不足之处就是宾馆没有风筒可以提供', '短评打分': 5}
{'短评内容': '位置很好，房间不错，服务也不错', '短评打分': 5}
{'短评内容': '太差', '短评打分': 3}
{'短评内容': '宾馆设施太旧，卫生太差，服务方面除总台的好一些外，其它的实在没法说，不想多说了，总体感觉差', '短评打分': 1}
{'短评内容': '地段不错，距离地铁很近。价位也适中。只是内部装修有些老旧。但是性价比仍是不错的！值得推荐！', '短评打分': 5}
{'短评内容': '地点和交通非常好！', '短评打分': 3}
{'短评内容': '网络太慢', '短评打分': 5}
{'短评内容': '很干净！', '短评打分': 3}
{'短评内容': '房间有点小，但是地点不错，去附近很方便', '短评打分': 5}
{'短评内容': '卫生及环境及差！', '短评打分': 1}
{'短评内容': '前台有一女服务员恶心  态度极其不好  想投诉她 可没投诉电话  ', '短评打分': 1}
{'短评内容': '位置不错，经济房性价比比较高', '短评打分': 5}
{'短评内容': '住了一周，整体感觉不错', '短评打分': 3}
{'短评内容': '位置很好，真的很方便，宾馆的服务不错', '短评打分': 3}
{'短评内容': '洗漱间布局有些局促', '短评打分': 5}
{'短评内容': '总体说来不错的', '短评打分': 5}
{'短评内容': '在双安商场对面街直走，离地铁人大站很近，公交也很发达，附近的吃饭的地方也很多，宾馆服务很周到，网速也很快，性价比很高', '短评打分': 5}
{'短评内容': '虽然是5层楼但是这个宾馆还有电梯哦 ，环境也不错，旁边挨着华星国际影城，地铁4号线交通挺方便的', '短评打分': 5}
{'短评内容': '除了地理位置不错之外，其他没什么可推荐的，虽然价格还算便宜，但是房间很小，最烦人的是酒店隔音极差，白天入住进去能清晰听见隔壁的两个男的聊天声音以及不知道哪里传来的女的在哼哼哈嘿的声音， 半夜竟然又被嘿咻声音吵醒，不过早上起来有早点还不错', '短评打分': 1}
{'短评内容': '真的很一般……', '短评打分': 1}
{'短评内容': '真的还不错，经济房的性价比挺高的。', '短评打分': 5}
{'短评内容': '地理位置不错，酒店时间很久，设施有些陈旧，但是还算不错！', '短评打分': 5}
{'短评内容': '性价比可以', '短评打分': 3}
{'短评内容': '条件一般，比较旧，但很方便，地理位置好，离地铁近，周围小吃多。', '短评打分': 5}
{'短评内容': '周边设施齐全，交通也很便利。除了房间有些局促，对出门办事还是很方便的。隔音还不错，能保证睡眠。', '短评打分': 5}
{'短评内容': '性价比高，电脑脏了些', '短评打分': 3}
{'短评内容': '地理位置优越，周边很多可以选择的餐馆，离人大很近，要是去那考试什么的可以考虑。特价房卫生间很小，设施也很陈旧。不过房间卫生还可以。总的感觉一般，不过服务什么的还不错', '短评打分': 5}
{'短评内容': '设施陈旧，键盘够脏的，洗澡水不是太热', '短评打分': 5}
