{'短评内容': '很好', '短评打分': 5}
{'短评内容': '住的很好很舒服，位置有点不好找，别的都很好', '短评打分': 5}
{'短评内容': '酒店灯光很柔和，给人很温馨的感觉，经济型酒店里面算是相当不错的了', '短评打分': 5}
{'短评内容': '酒店很安静，新装修的', '短评打分': 3}
{'短评内容': '住了几次了,都还蛮舒服的!就是价位觉得有点高!其他的都还好,地理位置很理想!', '短评打分': 5}
{'短评内容': '马马虎虎吧，房间较小，空调声音较大，位置还可以', '短评打分': 5}
{'短评内容': '去武汉一般都住杨子江，这家酒店门童很热情。这次入住离开后发现有东西掉在房间里了，给酒店打电话过去，服务员问清后说等会给我回电话，当时也没做啥指望了，过了大概10几分钟服务员给我回了电话说找到了，问我啥时候回去取！我说现在已经回老家了，要下个月去武汉公司才能去拿，服务员让我下次去时直接报名字去取！虽然东西不贵，但是感觉好好！这是我第二次掉东西，第一次是在广州白天鹅放在洗手间换的衣服忘记了，打电话过去', '短评打分': 5}
{'短评内容': '酒店的设施很特别.整个房间的卫生也很干净!值得再次入住', '短评打分': 5}
{'短评内容': '交通实在不是很方便，其他还好。。您的点评(20至2000字以内，请勿发表违反国家法律的言论。)', '短评打分': 5}
{'短评内容': '房间很干净，然后布局有种小清新的意思，刚好情人节很温馨，被子和枕头都有节日的特色，还有巧克力，酒店很用心，服务也很周到', '短评打分': 5}
{'短评内容': '酒店位置较市中心，交通也还可以，这样的价格，能住这样的宾馆也还可以，只是设备等比较陈旧了点。', '短评打分': 5}
{'短评内容': '虽然停车不太方便，不过离公交站不远，离KFC也比较近，还是不错的', '短评打分': 5}
{'短评内容': '我们四个人订了四间房间住了3天杨子江天美乐饭店,房间设备齐全,服务人员亲切,早餐丰富,整体物超所值,必推荐。', '短评打分': 3}
{'短评内容': '早餐有点简陋，其他都不错。\n最好的一点是天天晚上都有水果。', '短评打分': 5}
{'短评内容': '闹中取静，房间环境还可以，每天晚上都有水果赠送，不错。\n下次还住！', '短评打分': 5}
{'短评内容': '一直选择它家的酒店，也帮同事订过，没人说不好，而且还含双早...虽然对商务客户来说有点浪费（通常都一个人）不过总体来说服务还是蛮满意的', '短评打分': 5}
{'短评内容': '一直光顾它家，价格不算太贵，物有所值，就是交通不太便利...停车不太方便', '短评打分': 5}
{'短评内容': '地段，房间内外部环境还可以，客房面积太小，与网上宣传差异较大.', '短评打分': 3}
{'短评内容': '位置颇有种闹中取静的感觉，出行挺方便。\n酒店装修很现代，门童很热情的帮忙开门。\n我和老婆定的是大床间，房间还不错。\n每天都有水果和巧克力送。\n值得一提的是，酒店的枕头睡着特舒服。\n洗浴袋的一次性牙刷梳子质量真的挺好的。\n唯一感到郁闷的是我住的那几天，\n每天半夜都会有个怪蜀黍拖着个铁板在酒店旁边经过，\n那叫声音叫一个刺耳，就跟指甲挠黑板一样。\n总体来说性价比不错的一家酒店\n', '短评打分': 5}
{'短评内容': '酒店不错，家人感觉很满意！', '短评打分': 3}
{'短评内容': '相对比较因为酒店刚刚专修，价格上稍微有点贵，其余的只能说是一般吧！', '短评打分': 5}
{'短评内容': '不错的酒店,床非常软！！\n前台没笑容，表情僵硬', '短评打分': 5}
{'短评内容': '住过环境最好的，性价比高，6楼无烟楼层不错。', '短评打分': 5}
{'短评内容': '都还好!真的``挺有家的感觉!住了一晚很舒服!', '短评打分': 5}
{'短评内容': '成功在平安夜入住，环境不错要有的都有离武广也近', '短评打分': 3}
{'短评内容': '酒店管理挺规范的，整体入住感觉还不错，房间不大，周边环境不是很好，酒店内部还可以。', '短评打分': 5}
{'短评内容': '酒店还是不错的，工作人员对客人很礼貌，餐厅服务也很周到。感觉美中不足的是酒店周边的环境不理想，当然这和酒店没关系。值得一提的是，酒店门口迎送客人的那位先生非常热情有礼，还主动帮我们叫出租车，很难忘。如果再去汉口的话，应该还会去吧。', '短评打分': 5}
{'短评内容': '酒店很干净,整洁.这是第二次入住了.今后有机会来还是住该酒店', '短评打分': 5}
{'短评内容': '位置很好，市中心。房间小了一些，特别是淋浴间，极小，隔音效果也一般。', '短评打分': 5}
{'短评内容': '第一次住这家店，感觉很不错，地毯很舒服，就是房间有点小了呢', '短评打分': 5}
{'短评内容': '酒店地理位置很好,更好的是酒店的服务.房间也很有特色而且干净整洁.值得再次入住!', '短评打分': 5}
{'短评内容': '都很好，不过这次的房间在拐角，不是特别满意', '短评打分': 3}
{'短评内容': '第二次入住了，还是不错的的酒店。性价比不错', '短评打分': 5}
{'短评内容': '闹中取静，环境比酒店外强很多，服务员职业素质很高，推荐', '短评打分': 5}
{'短评内容': '还不错，很干净，环境很好服务很周到，就是周边设施差了点', '短评打分': 5}
{'短评内容': '在装修，气味较大。在向服务台询问的时候服务台服务员的态度不敢恭维。', '短评打分': 1}
{'短评内容': '不错的酒店，很时尚，值得推荐，还会入住。', '短评打分': 5}
{'短评内容': '环境不错，，很干净\n很舒适的感觉\n位置很好，靠近市中心', '短评打分': 5}
{'短评内容': '房间有点小，装修挺好，比较温馨，就是我们住的那间卫生间有股怪味。前台的服务不错。离江汉路比较近，出行比较方便。这个价格含早，还是不错的，不过我们没起得来吃早餐，浪费了', '短评打分': 5}
{'短评内容': '房间不大，不过其他方面做的都很到位，总的来说还是很不错的', '短评打分': 5}
{'短评内容': '酒店不是很好找，早餐也很一般。服务态度很好、很和蔼。', '短评打分': 5}
{'短评内容': '不错的酒店，位置较好，设施比较陈旧，还可以接受。如果要用车, 打的有点困难。\n', '短评打分': 5}
{'短评内容': '出行方便，房间干净。性价比很高，值得推荐。', '短评打分': 5}
{'短评内容': '前台结帐较慢', '短评打分': 3}
{'短评内容': '房间虽小，但细节都做得很好！一个个小小的提示都让人倍感温馨，我很喜欢~当然，隔音确实有点差', '短评打分': 5}
{'短评内容': '地方虽然不大，但是装潢还行，房间布置温馨，房间整洁明亮，在这个价位来说整体还不错。但是地理位置没有江汉路附近的那家好，有点偏，比较难找。不过送双份早餐还是蛮到位的，虽然一个人住的话有点浪费。', '短评打分': 5}
{'短评内容': '很舒適，有個洗衣房很方便。早餐都ok。各方面都蠻好就是房間有點小。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '酒店开始陈旧了，为省提交不如以前了，另外隔音效果太差', '短评打分': 1}
{'短评内容': '很不错的酒店，所在地很安静，去江汉路和武展都不算很远（步行可到），早餐不错，床很舒服。', '短评打分': 5}
{'短评内容': '同等价位的房间有好有坏，需要事前声明才可以。上一次住宿的房间看上去很差，如果不是以前住过一次，真的会给出一个差评。在本人的要求下，换到了第一次住过的房间。总体感觉还可以，毕竟自称是四星级酒店。', '短评打分': 5}
{'短评内容': '已经住的第三次了，酒店还是一如既往的干净舒服，特别是大床的床垫非常高级。', '短评打分': 5}
{'短评内容': '在汉口性价比较高，比较干净卫生。就是不好找', '短评打分': 5}
{'短评内容': '店内环境很温馨，早餐和服务都可以，水果品种多.但沐浴间还需改善。', '短评打分': 5}
{'短评内容': '很现代创新的设计，干净。。。交通方便，早餐不错。', '短评打分': 5}
{'短评内容': '很不错，我喜欢。。。房间很干净，早餐也很不错。', '短评打分': 5}
{'短评内容': '酒店环境超级好，很干净卫生，每天还有免费水果送过来。', '短评打分': 5}
{'短评内容': '早餐很新鲜，很不错，服务态度很好，环境好', '短评打分': 5}
{'短评内容': '很不错，服务态度很好，在市中心，购物吃饭方便。', '短评打分': 5}
{'短评内容': '武汉扬子江天美乐饭店（武展店）很好很不错，我和朋友都很喜欢。', '短评打分': 5}
{'短评内容': '酒店老了一些，管理还可以，早餐不错吃的可能是这个季节的原因素菜的品种满多，交通便利，', '短评打分': 5}
{'短评内容': '很不错。。。早餐和酒店环境都不错，员工态度很不错。。。', '短评打分': 5}
{'短评内容': '酒店服务很好，比武汉同星酒店好多', '短评打分': 3}
{'短评内容': '硬件还马马虎虎，软件不怎么样', '短评打分': 3}
{'短评内容': '很难找，导航都找的哆哆嗦嗦的，早餐很差。门口有很多卖面条的。里汉正街不远', '短评打分': 1}
{'短评内容': '总体感觉不错，卫生干净，服务周到。就是位置有点偏。', '短评打分': 5}
{'短评内容': '很好的，嘿会住的。', '短评打分': 3}
{'短评内容': '在一条小巷子里，连司机都不太清楚具体的地址，找了半天！门口所谓的美食街有点脏的样子，不敢尝试，后来吃了泡面。关键房间太小了，也就一个经济连锁吧！觉得，锦江的房间应该比它还大一点吧！', '短评打分': 1}
{'短评内容': '这次和父母回武汉探亲，换了2个酒店住，后来入住这个酒店感觉真是很好，床品很干净、房间装修也很时尚，所以连住了3天就没再换酒店。本来担心随行的老人睡不着自带了一个枕头落在房间里了，走后路上打电话给总台说了后，他们给代寄到付，我们一回到青岛就收到了，非常感谢！', '短评打分': 5}
{'短评内容': '酒店环境不错，还有接送机服务，只可惜送机要收费有点遗憾。', '短评打分': 5}
{'短评内容': '第二次入住了，房间有点小，不过很舒适，感觉很温馨...，空调的声音有点大.', '短评打分': 5}
{'短评内容': '很舒适，很安静......................', '短评打分': 5}
{'短评内容': '设施、卫生、服务都不错。就是位置有点不甚理想。或许现在还未到盛夏的原故，空调到深夜停止制冷了，有点不舒服的感觉。', '短评打分': 5}
{'短评内容': '酒店唯一的缺点就是在旧城区中，不是太好找。\n别的都相当对得起这个价格，工作人员的服务也很到位。', '短评打分': 5}
{'短评内容': '房间里各项设施还好，床也不错。但房间太小，不是一般的小，电视机柜离床只有一步之遥，电视、电脑、显示器、键盘、鼠标全都挤在电视柜上。\n另外，入住时房间就有配置电脑，但是需要另外付费25元才能开通上网（不能上网的电脑配来做什么也不知道！）。。。奇怪的圈钱。要么不配电脑，要么既然配了电脑就应该免费使用。。。。\n\n入住时，前台告知 凡是从网上预订的 均可享受14点退房的优惠。结果，第二天12点回酒店 居然', '短评打分': 1}
{'短评内容': '客房较有情调，服务好，周边环境较差。', '短评打分': 3}
{'短评内容': '虽然和想像中的有差距，但是做为商务酒店却给人很温馨的感觉，酒店的位置很繁华，离据说很有名的正汉街不远，吃饭逛街都方便。', '短评打分': 5}
{'短评内容': '还行，交通方便，早餐有待改进，房间隔音不好。', '短评打分': 5}
{'短评内容': '房间很小', '短评打分': 3}
{'短评内容': '房间面积一般。但隔音效果确实很不好。\n早上叫醒服务很好，自动叫醒之后，总台还会温馨的提醒一下。\n出租车没有想象的难打，早餐也不错，就是有点凉。', '短评打分': 5}
{'短评内容': '感觉还可以，挺干净的', '短评打分': 3}
{'短评内容': '距离武广很近，周边购物也方便，就是 离高铁站及飞机场太远，不方便', '短评打分': 5}
{'短评内容': '位置很不错，楼下很多小吃，挺方便的，存车免费又安全。', '短评打分': 5}
{'短评内容': '非常棒！下一次还去', '短评打分': 3}
{'短评内容': '酒店设计很时尚床也舒服。但早餐太差了。整体来说不错。', '短评打分': 5}
{'短评内容': '很好的位置，离汉正街是相当近，不过藏在一个胡同里，有点难找。房间略小，不过很舒适，很惊讶酒店晚上还送了少量的草莓和苹果，很温馨，下次有机会还会选择的', '短评打分': 5}
{'短评内容': '酒店不错, 服务员很有礼貌, 并很干净, 就是前面的街道环境不行, 不过走出去还可以逛逛小店什么的!', '短评打分': 5}
{'短评内容': '很好的位置，离汉正街是相当近，不过藏在一个胡同里，有点难找。房间略小，不过很舒适，很惊讶酒店晚上还送了少量的草莓和苹果，很温馨，下次有机会还会选择的。PS：价格稍微贵了一点。', '短评打分': 5}
{'短评内容': '服务很好，有帮忙叫出租车，还有主动问还有哪些地方有所改进，但是有点不足的是隔音效果不是很好！', '短评打分': 5}
{'短评内容': '帮别人定的，听说整体还不错。下次有机会还会再住的。', '短评打分': 5}
{'短评内容': '比较不错，309空调温度调节没反应厕所的门也关不紧。送的水果很不错', '短评打分': 5}
{'短评内容': '好', '短评打分': 3}
{'短评内容': '，前台服务态度好，房间还挺干净，下次还选择住这里。', '短评打分': 3}
{'短评内容': '可以', '短评打分': 3}
{'短评内容': '价格实惠，不错，设施和位置都挺好的。以后还可以考虑。', '短评打分': 5}
{'短评内容': '环境很好 布局也很不错。硬件也很给力..不错的酒店.', '短评打分': 5}
{'短评内容': '房间不错,地段也好', '短评打分': 3}
{'短评内容': '干浄，服务态度好，房間裡有生果和礦泉水送，热水很舒服，交通也算便利，就是床有些軟，但還是值得推荐。', '短评打分': 5}
{'短评内容': '该酒店位置好，位于繁华地段，酒店装修比较新，现代简约风格，服务比较好，每晚会送水果。', '短评打分': 5}
{'短评内容': '淋浴很棒~房间挺漂亮，wifi很好用,只是窗户稍小了点', '短评打分': 5}
{'短评内容': '周围环境有点糟糕，但离市中心地带很近，房间内部还不错，枕头、被子还很新，总的来说，还是值得推荐', '短评打分': 5}
{'短评内容': '装修主要以红色调烤漆玻璃为主，比较新颖。周边环境以整体橱柜，装修材料门店为多。', '短评打分': 5}
{'短评内容': '不错', '短评打分': 3}
{'短评内容': '房间环境不错,离汉正街非常近,附近小吃比较多,购物比较方便.', '短评打分': 5}
{'短评内容': '房间很干净，周边小吃也挺多的，交通方便，最主要的是酒店工作人员的服务态度是相当好啊，下次还会入住这个酒店', '短评打分': 5}
{'短评内容': '总体感觉不错，服务态度非常好，环境卫生，但房间的隔音就很遗憾了。', '短评打分': 3}
{'短评内容': '房间很不错，服务也好，我非常喜欢！', '短评打分': 3}
{'短评内容': ' 酒店位置和交通都蛮好的，出门就是美食街，房间很温馨，隔音也很好。', '短评打分': 5}
{'短评内容': '还不错的酒店，就是房间太小了，有点难找那个位置，需要导航哦。', '短评打分': 5}
{'短评内容': '感觉有点贵了，就是个快捷酒店，还算干净', '短评打分': 3}
{'短评内容': '酒店比较干净，服务还可以。酒店在闹市里。购物逛街吃饭都比较方便。', '短评打分': 5}
{'短评内容': '干净！！！！！！！！！！！！！！！！！！！！！！！！！！', '短评打分': 5}
{'短评内容': '还不错，床软，而且干净，就是地方有点偏。', '短评打分': 5}
{'短评内容': '酒店装修风格比较时尚，但装修质量太次了点。地段还算可以，两三百米就到中山大道，就是附近的环境比较脏乱。', '短评打分': 1}
{'短评内容': '性价比好，各方面多比较满意：房间宽大整洁、淋浴水大；免费供应早餐、饮用水及晚间水果；进行方便，值得向大家推荐。', '短评打分': 5}
{'短评内容': '酒店位置处闹市区，离渡口，步行街都不远。酒店服务很好，早饭不错。房间设施很温馨，典雅。每天有2种免费水果，雨伞，电吹风均有。卫生间很可爱，洗澡很爽。住的无烟层，空气很好。性价比不错，值得推荐给大家。', '短评打分': 5}
{'短评内容': '还不错～～环境闹中取静，设备也很好～～服务也不错～～挺满意的～～', '短评打分': 5}
{'短评内容': '服务态度好，设备齐备。房间隔音比较好，液晶电视和躺椅的配置还是很时尚的 ', '短评打分': 5}
{'短评内容': '酒店不错，很干净，交通方便，早餐需要再改进一些就好了。', '短评打分': 5}
{'短评内容': '酒店还可以，比较安静。房间不大但是装修风格很好。应用很多玻璃。包括大厅也很好。工作人员服务到位。每天提供两瓶纯净水和水果不错。可以免费送机场。', '短评打分': 5}
{'短评内容': '很温馨的酒店客房布置，整洁干净，非常不错，就是路难找了点！', '短评打分': 5}
{'短评内容': '服务态度好，设备齐备。房间隔音比较好，液晶电视和躺椅的配置还是很时尚的', '短评打分': 5}
{'短评内容': '确实不错。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '感觉不如原来了，房间有怪味，前台服务也有点慢，就是门口吃饭很方便', '短评打分': 1}
{'短评内容': '总感觉是很满意的。\n地理位置很好，繁华但夜晚并不吵闹\n早餐自助菜品很多，就是时间上短了一些，一般都是供应到10点的。\n601卫生间的门有些松了。', '短评打分': 5}
{'短评内容': '很不错的房间，很温馨干净，下次还会住这家酒店', '短评打分': 5}
{'短评内容': '酒店整个格调是我喜欢的调调\n房间宽敞，卫生间更是个性十足\n下次当然还会入住', '短评打分': 5}
{'短评内容': '房间环境很好，周边比较热闹，电脑网速较慢', '短评打分': 5}
{'短评内容': '不错的装修，但是卫生间的味道很重，通风不行！', '短评打分': 5}
{'短评内容': '环境还不错，房间布置较好，喜欢洗手间的装饰', '短评打分': 5}
{'短评内容': '不错，环境很温馨的。新开店服务都还挺热情，在武汉难得了。', '短评打分': 5}
{'短评内容': '酒店客房干净，温度暖和，早餐不错....', '短评打分': 5}
{'短评内容': '房间不大，但是很温馨，服务员的态度非常好，每天晚上都有送新鲜的水果，赞一个', '短评打分': 5}
{'短评内容': '酒店非常不错，干净，装修跟现代。就是临街有点吵，但对于我这种睡眠非常好的人来说不是问题。', '短评打分': 3}
{'短评内容': '第一次入住，非常好，床单很干净，硬件设施也不错，服务太低也说得过去，下次还会来', '短评打分': 5}
{'短评内容': '酒店比较新也比较现代化，唯一不足是卫生间有点味道！', '短评打分': 3}
{'短评内容': '酒店装饰很好   很温馨 很舒服！  只是厕所空间太小，其余都还好~', '短评打分': 5}
{'短评内容': '很温馨 就是价格有一点点贵 周围的交通还行', '短评打分': 5}
{'短评内容': '还在车上没到!听朋友说还不错', '短评打分': 3}
{'短评内容': '性价比还不错，早餐还有咖啡，但房间设施以前还可以，现在就感觉在退化', '短评打分': 5}
{'短评内容': '同事说比较满意，，，，，，，，，，，，，，，，，，，，，，，，，，，，，', '短评打分': 5}
{'短评内容': '地點蠻方便的。。\n房間還可以。。。\n早餐還可以。。。\n服務員的服務太度很好。。', '短评打分': 5}
{'短评内容': '酒店很好，很温馨，早餐虽然样品不多，但是味道很好，吃的都撑住了，还有晚上的水果，非常温馨，另外还有免费的自助洗衣风干，总的来说非常满意！', '短评打分': 5}
{'短评内容': '出乎意料的好! 硬件設備好~軟件設備也好!\n服務周到~態度好!', '短评打分': 5}
{'短评内容': '除了酒店所在街道比较脏乱以外，单就酒店而言是近期住过的较满意的。送水果，早餐也比较丰盛，离武广很近，方便shopping。不过这次住的是拐角的房间，貌似比正常标间小一点，希望下次入住正常标间。', '短评打分': 5}
{'短评内容': '装修 服务 都没有话说 真的很好啊  只是位置再更近一点就完美了', '短评打分': 5}
{'短评内容': '酒店非常干净舒适.而且床也很棒.每次都来这家.强烈推荐啊.', '短评打分': 5}
{'短评内容': '性价比不错的一家酒店，下次还是会选择这家酒店入住。就是位置不太好找。', '短评打分': 5}
{'短评内容': '性价比不错的一家酒店，下次去武汉还是会选择入住的。', '短评打分': 5}
{'短评内容': '房间略小了点,其他尚可.周边环境太差.由于是冬天下雨雪入住,如果夏天应该不错.晚上可以到街上走走.', '短评打分': 5}
{'短评内容': '交通比较方便，环境很好，客服也不错。价格能再便宜点就更好了。', '短评打分': 5}
{'短评内容': '酒店内部环境设施不错，装修风格很有特点，但外围的环境不太好', '短评打分': 5}
{'短评内容': '酒店很好', '短评打分': 3}
{'短评内容': '首先一点，酒店干净度还行。说是按四星级酒店配置的，但跟四星级酒店确实不在一个档次上。我入住的商务大床房，整个房间面积不到20平米，太局促。电梯和走廊里有一股说不出的味道。最重要的一点是，房间的隔音太差，隔壁开水龙头的声音仿佛是在自己的房间里一样。早晨外面的机动车声音吵得厉害（注意我还是住的背离民意四路一侧）。另外，酒店周边环境不好，破烂的老城区。', '短评打分': 1}
{'短评内容': '挺喜欢这家店的，感觉很温馨，就是房间小了点，如果价格再优惠点，那就很给力了。', '短评打分': 5}
{'短评内容': '这家店给我感觉挺温馨的，布局也不错，就是价位有点高。', '短评打分': 5}
{'短评内容': '服务不错,卫生好,周围很方便.就是被子太厚,不盖冷,盖上就热,如能换个薄点被的就好了.并在衣柜内放个备用被子,有怕冷的客人可加盖,这就都照顾到了.', '短评打分': 5}
{'短评内容': '饭店还可以，设施较新，住住可以，但地段偏点', '短评打分': 5}
{'短评内容': '这个价位的酒店床品舒服度应该是很高的，沙发躺椅也很舒适，就是餐厅晚上结束的早了点', '短评打分': 5}
{'短评内容': '房间满有创意的，早餐也还可以，送的水果不错。', '短评打分': 1}
{'短评内容': '性价比较高的酒店，位置一般，附近环境较差。', '短评打分': 5}
{'短评内容': '位置稍微有点偏，早餐一般，但是酒店内设施还算物有所值。', '短评打分': 5}
{'短评内容': '在武汉的老城区，离轻轨不远，酒店不错，有点像女士酒店，在装修和饰物上花了点心思，周围的环境差了些，但武汉现在是个大工地，哪儿都差不多。早餐希望再丰富些。', '短评打分': 5}
{'短评内容': '非常新的酒店 环境服务都很好', '短评打分': 3}
{'短评内容': '每天都会有水果提供 房间打扫比较好 地理位置一般 走到江汉路要15-20分钟。', '短评打分': 5}
{'短评内容': '还可以。', '短评打分': 3}
{'短评内容': '环境好，交通便利。服务员态度很好。每天有水果及矿泉水赠送', '短评打分': 5}
{'短评内容': '酒店很干净，装修很新，尤其是床很舒服，就是隔音差点，房间比我以前住的天美乐其他店要小！', '短评打分': 5}
{'短评内容': '性价比不错,隔音效果适当改善，晚上临近路边的房间噪声大了点', '短评打分': 5}
{'短评内容': '第2次住这里，还不错。', '短评打分': 5}
{'短评内容': '很不错的酒店，很温馨，有点像住在家里面的感觉，下次我去汉口那边还是会选择这家酒店，房价有点高！周围的酒店很多！', '短评打分': 5}
{'短评内容': 'a little difficult buying goods.', '短评打分': 5}
{'短评内容': '酒店不错，周边环境差一点，总体来说性价比高，早餐也不错。', '短评打分': 5}
{'短评内容': '这是一家性价比很高的酒店！我到武汉基本上住这里！', '短评打分': 5}
{'短评内容': '酒店设施还不错，就是地段难找了点……', '短评打分': 5}
{'短评内容': '地理位置很好 处于汉正街 到各个地点都很方便 房间有点小 略潮 希望改进', '短评打分': 3}
{'短评内容': '酒店总体不错，不过前台服务员比较消极，工作效率低。办理住房登记时间过长。退房时也比较慢。', '短评打分': 5}
{'短评内容': '位置不太行，装修的很时尚很舒服，对得起这个价格。要不是交通不好，我肯定每次都住这个', '短评打分': 5}
{'短评内容': '位置处于汉口最中心的位置 购物公交都很方便 性价比很好', '短评打分': 5}
{'短评内容': '各个方面都不错，只是隔音稍微欠缺，厕所，洗澡间很迷你，总的来说还是可以的~~~', '短评打分': 5}
{'短评内容': '细节比较好，位置一般，出租车少，有大巴，挺好的。', '短评打分': 5}
{'短评内容': '酒店较新，房间虽然不大，但是一切设施齐全，干净卫生，服务很好。酒店周边环境一般，但是地处市中心位置，出行比较方便。', '短评打分': 5}
{'短评内容': '感觉不错，去会展中心很方便，就是附近的饭店少了点。', '短评打分': 5}
{'短评内容': ':房间好像没有预想的大,不过还是比较舒服,就是隔音不是很好', '短评打分': 5}
{'短评内容': '1。床非常的舒服，这点是商旅人最看重的吧，我想。\r\n2。停车场的管理非常不错，车位规划很好。\r\n3。而且非常喜欢房间的色调搭配。\r\n\r\n  总而言之，TOMOLO，作为一种品牌的logo，合格了：）', '短评打分': 5}
{'短评内容': 'hao !!!!!!!!!!!!!!!!!!!!!!!!!!!!!', '短评打分': 3}
