{'短评内容': '很好', '短评打分': 5}
{'短评内容': '房间不错，就是隔音一般', '短评打分': 3}
{'短评内容': '隔音不好·································', '短评打分': 5}
{'短评内容': '干净，但是隔音不好······························', '短评打分': 5}
{'短评内容': '这次住的带窗的，比不带窗的贵了70元，我晚上3点到，基本没有用上窗户，下次住住不带窗的，据前台讲大小是一样的。', '短评打分': 5}
{'短评内容': '很不错的酒店，房间很新很舒适，就是没有早餐不好，还少了商品部。但是外面有好多店，干什么都很方便。', '短评打分': 5}
{'短评内容': '房间的隔音很差,睡眠不好的人会睡不好觉.其它如设施很新,干净,服务也不错.', '短评打分': 3}
{'短评内容': '除了房间内空气不太好，其他还行，酒店房间内没袋子。', '短评打分': 5}
{'短评内容': '酒店不错，服务不好。服务效率很低，前台要等半天。', '短评打分': 1}
{'短评内容': '新酒店,地理位置非常好,周围全是吃的,离各大景点也不远,市中心也才18元的士\n性价比非常高,价格也不贵', '短评打分': 5}
{'短评内容': '环境好。干净，新。周围方便。', '短评打分': 3}
{'短评内容': '已经是第二次入住了，不错，环境OK，周围吃饭OK,以后还是会选择这里，就是坐电梯要刷卡，不是很方便', '短评打分': 5}
{'短评内容': '预订的是大床房，有一个致命的缺点就是没有窗户。房间不大，装修不错。周围买东西比较方面。', '短评打分': 5}
{'短评内容': '挺不错的 新装修的  浴室和卫生间是分开的 ', '短评打分': 5}
{'短评内容': '很好', '短评打分': 3}
{'短评内容': '准四星的标准，酒店也比较新，照明不错，房间没有异味，缺点是热水温度不够，没有提供茶和咖啡', '短评打分': 3}
{'短评内容': '：酒店设施都是新的，感觉不错。只是我住的豪标卫生间地面会渗水，隔壁房间说话也能听清，有点遗憾啊！', '短评打分': 3}
{'短评内容': '厕所的设计不是很合理，洗好澡整个厕所全都是水，直到早上地上还是全是水。墙纸里面泛出的一块块的黑斑不知道是里面发霉了还是什么。床的靠背，本来是白的，现在已经是发灰的颜色了。。。咳，本来定了2个晚上的，后来只能住一个晚上，赶紧跑了。。。下次不敢住了', '短评打分': 1}
{'短评内容': '房间很紧凑   挺干净的   总体还不错  ', '短评打分': 3}
{'短评内容': '酒店床很舒服。周边很多好吃的饭店，老码头、自助烤肉、燕皮混沌、生煎包。酒店设施也很新。电梯需要刷房卡才能上下，所以酒店里没有乱七八糟的人，只有住客。唯一的问题就是房间隔音有点差，玩上隔壁按墙上的开关我还以为是我们房间的开关跳了。', '短评打分': 5}
{'短评内容': '环境不错周围交通，餐饮非常方便。酒店新开，各种物品皆是新的，唯独隔音比较差。值得入住：）', '短评打分': 3}
{'短评内容': '环境还可以 就少了个窗户 。还可以 就少了个窗户。环境还可以 就少了个窗户 。还可以 就少了个窗户。环境还可以 就少了个窗户 。还可以 就少了个窗户', '短评打分': 5}
{'短评内容': '酒店很干净很舒适，价格也不贵，值得推荐，下次还会选择。', '短评打分': 3}
{'短评内容': '酒店不错，性价比还算高，虽然没餐厅，但是出门就有吃的。本来是为了考雅思订的，但是地图有点看错了，看错一条街吧，走走有些距离，15分钟。考试那天打的了，也方便的。', '短评打分': 5}
{'短评内容': '价格还行，可惜没早餐，卫生间有点小，但是床很舒服，被子也很干净，一看就是一客一换的，毛巾什么的都很舒服，硬件措施不错，我还会再来的', '短评打分': 5}
{'短评内容': '!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!', '短评打分': 5}
{'短评内容': '这个价格住这种酒店太合适不过了。地点非常方便。服务也很好。我住的是普通单人间。房间没有想象的大，但是也足够两个人住了。就是隔音不太好。', '短评打分': 5}
{'短评内容': '感觉很干净，设施也都不错，。。。房间给人的感觉也很舒服。。设施较新，房间布置还比较别致。酒店很新，里面设施都很齐全，非常满意\n', '短评打分': 5}
{'短评内容': '酒店很新，里面设施都很齐全，非常满意，下次还会来住', '短评打分': 3}
{'短评内容': '新开的酒店，房间干净整洁，但淋浴房没门，洗澡后卫生间很湿滑，房间隔音稍差，走道上声音听的比较清楚，不过新开的酒店，总体还算舒服', '短评打分': 3}
{'短评内容': '已经住下,非常满意，酒店很干净，住了很多回了，下次还会继续住', '短评打分': 3}
{'短评内容': '酒店装修风格不错，设施差不多准四星，只是房间大小有点出乎意料，商务大床房感觉还没图片中的普通大床房大。', '短评打分': 5}
{'短评内容': '不错的酒店，很新，就是价格偏高，性价比不咋样', '短评打分': 5}
{'短评内容': '感觉很干净，设施也都不错，普通单人间还有一个小沙发，坐在上面用电脑也很舒服。。。房间给人的感觉也很舒服。。。推荐了。', '短评打分': 5}
{'短评内容': '还不错的地方…………………………值得推荐一下吧', '短评打分': 5}
{'短评内容': '不是很推荐，一是隔音不好，床就靠近房间门口，洗漱间是在房间最里面的，所以走廊上的声音都不漏的传到了房间里。二是网上没注明普通单人间是无窗户，虽然墙上有内窗，但其实根本没作用，只能靠空调来保持空气流通。当然也有优点：设施较新，房间布置还比较别致。', '短评打分': 1}
{'短评内容': '为了考雅思住的，挺干净及安静，蛮好的，地段也好', '短评打分': 5}
{'短评内容': '不错，住了好几次了，就是早饭还没有，不方便啊。', '短评打分': 5}
{'短评内容': '很干净，舒适。', '短评打分': 3}
{'短评内容': '位置有点不好找，万塘路262号，酒店设施都还不错，床比较舒服，裸睡盖被子超爽，大家可以去试试啊 ', '短评打分': 5}
{'短评内容': '很好，很满意，各方面都不错的呢~~住着很舒服的，就是提个意见，希望房间的拖鞋能够放在醒目的位置，谢谢', '短评打分': 5}
{'短评内容': '可以', '短评打分': 3}
{'短评内容': '相当值得推荐啊！豪华标间才299，房间干净舒适，比汉庭好多了，哈哈！就是不知道以后会不会涨价', '短评打分': 5}
{'短评内容': '不错，值得一住，酒店没吃饭的地方，但旁边很多。', '短评打分': 5}
{'短评内容': '酒店是新开的.房间还不错,就是还有些装修过的味道', '短评打分': 5}
{'短评内容': '很干净，新开的酒店。但是味道还是有点重的。', '短评打分': 3}
{'短评内容': '硬件设施从这个价位来讲已经十分到位，前台的服务也不错，如果能送两瓶水的话就更显人性化了：）唯一的问题是酒店刚开业，房内还是有很重的装修味，这让我下次入住时不得不斟酌了。', '短评打分': 5}
{'短评内容': '很新的宾馆，房间宽敞装修简洁典雅，比较推荐', '短评打分': 3}
{'短评内容': ' 环境不错值得推荐', '短评打分': 3}
{'短评内容': '酒店位置还可以，硬件方面不错和价格成对比，性价比高，可能刚装修完还有装修味', '短评打分': 5}
