{'短评内容': '很好', '短评打分': 5}
{'短评内容': '在网上看了很久，最后订下了格林豪泰，前台很热情，一出火车站我找不到地方，打电话到酒店，服务员耐心的告诉我该怎么走，离火车站还是挺近的，出火车站右走，过完立交桥就马上到了，很容易找。\n另我很不满意的是，房间真的太小了，小到我不知道怎么形容了，无奈又下去换了标双，246，节假日还真的是贵，不过她们也很耐心的带我看房间，然后换房。\n卫生还不错的，很喜欢有大大的飘窗。', '短评打分': 5}
{'短评内容': '酒店房间小些，但卫生比较好', '短评打分': 3}
{'短评内容': '地理位置相当好，去火车站和长途汽车站都比较方便', '短评打分': 5}
{'短评内容': '垃圾酒店，吵得要死。没有无线网络，酒店设施陈旧。不会再去！', '短评打分': 1}
{'短评内容': '环境不错，交通比较方便，卫生条件也可以，就是建议增加早餐。', '短评打分': 5}
{'短评内容': '我已在昨晚入住很好，谢谢。', '短评打分': 3}
{'短评内容': '离火车站很近\n设备较新，但是卫生间下水超烂，简直就是积水潭。另外就是有个前台实在有点木讷、有点二\n总体65分吧', '短评打分': 1}
{'短评内容': '满意', '短评打分': 3}
{'短评内容': '房间不错，大床房嘛，不过服务意识有待提高。希望继续努力！', '短评打分': 5}
{'短评内容': '房间比较干净，但是有点小了', '短评打分': 3}
{'短评内容': '房间太小，比较干净', '短评打分': 3}
{'短评内容': '比较新的酒店，之前住过几次，可是这次住，却又很多蚂蚁，尽管后来要求酒店除虫了，心里还是很不舒服', '短评打分': 5}
{'短评内容': '很干净，床很舒服，虽然小了点，但还是很精致简洁的。', '短评打分': 3}
{'短评内容': '环境真的不错~~~我举双手推荐！性价比也比较高，床也很舒适，到前台借电吹风，前台美女也特别的勤恳。', '短评打分': 5}
{'短评内容': '住的是大床房A,房间紧凑了点,但是配置还是不错的,挺整洁,床旁边还有个小阳台可以看外面的夜色,有点小情调.虽是靠火车站,但不吵.欠缺的地方就是少个不断电插座,每次出门拔卡里面就断电了,相机冲不了电,有些麻烦,再配个电吹风会更好！', '短评打分': 5}
{'短评内容': '这家店的价格涨的好快，从今年刚开始装修完，刚开始营业，豪华大床房的119每晚，到现在每晚179的价格，才4个月就涨这么多，不知道以后还会涨到什么程度；但是这家店交通放假也都还不错！', '短评打分': 5}
{'短评内容': '父母去住的，说非常不错，离火车站很近，然后内部干净整洁，比旁边的电信大酒店好很多！床铺整洁干净，服务人员热情。', '短评打分': 5}
{'短评内容': '性价比不高,房间的空间比想象的小的太多(我住的是大床房).住的时候洗手盘的水管还漏水,搞的房间都是水.', '短评打分': 1}
{'短评内容': '我住的是大床A房间，虽然小了点，但是感觉还不错~还有晒衣服的地方呢，被阳光晒过的衣服穿着就是舒服，下次去桂林的话还会入住的', '短评打分': 5}
{'短评内容': '房间虽然有点小，但是设施还算挺新的，而且也很干净，但是空调不够冷，而且住在临马路这边，有点吵，不过风景还不错', '短评打分': 5}
{'短评内容': '交通比较方便，房间没想象中大，建议每个房间配个吹风机吹头发。', '短评打分': 3}
{'短评内容': '我住的是1415号房 那个房尿骚味重到熏人啊..  ', '短评打分': 1}
{'短评内容': '酒店整体设施齐全！房间内简洁明了，如果房间再大一些就更好了', '短评打分': 5}
{'短评内容': '新酒店，非常好，就是在路边早上很吵，很好非常好', '短评打分': 5}
{'短评内容': '交通非常便利 房间也干净 有个大大的挑窗 性价比不错', '短评打分': 5}
{'短评内容': '房间环境较好，高层早晨窗外的风景不错，附近有一家米粉味道不错。', '短评打分': 5}
{'短评内容': '住得还比较舒服,特别是有晒衣服的地方,很好,因为还到别处转了转,才回来,点评不迟吧,哈哈', '短评打分': 5}
{'短评内容': '该酒店一面临中山路，另一面临铁路，建议选择临铁路的房间入住。房间卫生很好，服务很周到，下次还来。', '短评打分': 5}
{'短评内容': '这次入住，我很不舒服。主要原因是我早在网上预订好的一个双床标间，到要入住了换成一个大床房，害得我们要和小孩挤床睡，我认为没有信用。', '短评打分': 1}
{'短评内容': '卫生间未安装玻璃屏风，木地板也有些潮湿腐杇了。酒店的硬件设施还有待改进，特别是卫生间的环境要改良。', '短评打分': 5}
{'短评内容': '装修得不错 设施也齐全 服务态度很好 但是房间很小 ', '短评打分': 5}
{'短评内容': '一开始给看的标间还不错，后来给换到1406，那下水管道哗啦啦的就没停过，跟前台说了也没用，说是下水管道出口，标间都这样。住标间的顾客就不是顾客么？可以这样糊弄的？大家要住的话，不要住这一间。', '短评打分': 1}
{'短评内容': '房间还可以，就是紧邻大街有点吵，另外可能是潮吧房间有好多小蚂蚁出现，用了好多花露水行李箱才没被蚂蚁作为居住地', '短评打分': 5}
{'短评内容': '离火车站很进，环境也不错！只是房间有点小！', '短评打分': 5}
{'短评内容': '酒店不错，经济实惠，但是太火爆了。人很多，都订不到房', '短评打分': 5}
{'短评内容': '前台服务态度蛮好的。房间也整洁干净。我们订的是豪华标准间，虽然是双人床，但是我觉得床还是不够大。如果再大点就好了。', '短评打分': 5}
{'短评内容': '第一次住豪泰的连锁酒店，没想到如此便宜的价格质量却一点不打折扣，独立超大卫生间是一般连锁经济型酒店所不能比拟的，而且卫生间的换气扇非常强，晚上洗的衣服第二天早上就已经干了！酒店位置也不错，旁边100米左右就有家无敌米粉店，住了三天我吃了五顿米粉，回到家后还怀念好吃的米粉呢！', '短评打分': 5}
{'短评内容': '酒店及服务都不错，酒店位置也很好，出行十分便利，只是房间稍小了点。建议退房时间可否延时到14：00就更好了。下次去桂林我还会住格林豪泰。为了给其他用户提供更有价值的意见，请您发表20个字以上的点评', '短评打分': 5}
{'短评内容': '酒店整体环境很好，房间干净整洁，对于大床房如果能添加几个小柜子或者茶几用来放东西就更好了', '短评打分': 5}
{'短评内容': '干净，整洁，就是房间太小（价格在哪里！）住的时候本地电话，长途电话免费（不知道是否是长期都这样？）', '短评打分': 5}
{'短评内容': '价格实惠...酒店环境不错...价格实惠...酒店环境不错...', '短评打分': 5}
{'短评内容': '房间及床上用品都挺干净的，就是房间有点小，再大点就好了', '短评打分': 5}
{'短评内容': '还不错', '短评打分': 3}
{'短评内容': '交通便利，就是房间小了点，不过床倒是蛮大的，对了离铁路近，有噪音，总体来说不错。', '短评打分': 5}
{'短评内容': '房间很小，很闷的感觉。。。。。。。。。。。。。。。。', '短评打分': 1}
{'短评内容': '价格还可以，但房间比较狭小。不知是不是广西这边的酒店都很潮湿，总感觉房间有霉味。', '短评打分': 5}
{'短评内容': '比较满意，离火车站也很近，但是附近没有什么比较便宜的餐馆，出去公交车不是很方便。', '短评打分': 5}
{'短评内容': '名字有点洋，但是里面一般！装修很一般，而且热水不热！！', '短评打分': 5}
{'短评内容': '住的蛮舒服', '短评打分': 3}
{'短评内容': '非常好的酒店，性价比超高，房间干净而舒适，位置也很优越', '短评打分': 5}
{'短评内容': '酒店不太好找，门口较小。隔壁有铁路，稍吵，入住房间有块墙皮脱落，床底灰尘遍布，空调和排气扇声音过大，连锁酒店，不好不坏，省心点吧', '短评打分': 3}
{'短评内容': '从桂林火车站出来300米，位置很好，周边超市饭馆都很方便。酒店刚刚装修过，很干净舒适，而且每个房间都有窗户，性价比超高，真是没话说！如果打分，我打满分！网络、市内和国内电话都是免费的，超级贴心', '短评打分': 5}
{'短评内容': '还蛮温馨', '短评打分': 3}
{'短评内容': '这家酒店开业时间不长，整体还不错，总是爆满，只不过这次住的房间，同样的价钱比过去小了一些，明明是大床，可是床还比以前的小了一些。其他还都很好', '短评打分': 5}
{'短评内容': '好', '短评打分': 3}
{'短评内容': '酒店不错！第二次来了', '短评打分': 3}
{'短评内容': '酒店环境不错，很干净 客房服务员很热情，', '短评打分': 5}
{'短评内容': '太差了，什么都差，我订的是豪华标间155，我妈先到店，看房间超级小，就换3人房，谁知道前台竟然收老人家224一晚，明明前台最高房价才189，骗老人家。太过份了，房间地板是坏的，卫生间还很臭，没有浴帘，一洗澡，全部都很湿，没有吹风机，退房的时候我就跟前台理论，最后收189一晚，', '短评打分': 1}
{'短评内容': '还算不错，只是没有早餐，交通还算方便......', '短评打分': 5}
{'短评内容': '房间挺干净的，就是有点小，还算是物有所值，服务态度不错！！', '短评打分': 5}
{'短评内容': '房间太小，太吵，和其他连锁酒店比差了不少，不舒服', '短评打分': 1}
{'短评内容': '新装修，除了房间小点外，其他都很好', '短评打分': 3}
{'短评内容': '服务及时，干净，简洁，希望前台服务员能多些笑脸', '短评打分': 5}
{'短评内容': '房间很干净，是特价房的关系吧，房间有点小，不过我们三个女生住一个大床一点都不挤，', '短评打分': 5}
{'短评内容': ' 房间很不错', '短评打分': 3}
{'短评内容': '200多的价位这样的酒店算是一般般吧，前台太慢了，开房的、退房的一堆人在等，大量的行李堆在前台里面，服务上感觉不咋地，不专业，不值这个价。\n16楼的风景还是不错的。落地窗。看见远处桂林的一座一座的小山，甚是不错！', '短评打分': 5}
{'短评内容': '看到牙杯上有头发，其它还可以。', '短评打分': 3}
{'短评内容': '格林的酒店标准都一样，很好的，以后尽量住这样的酒店', '短评打分': 5}
{'短评内容': '位置离火车站很近，就是晚上睡觉有点吵~~~~~~~~~~~~~~~~', '短评打分': 5}
{'短评内容': '离车站近，环境喧闹，房间较小，服务中细节不够周到！服务态度也不是非常好！建议该酒店有待进一步提高服务水平！', '短评打分': 3}
{'短评内容': '满意', '短评打分': 3}
{'短评内容': '地理位置不错。但，服务态度差，楼道里堆满油漆桶（估计刚重洗刷墙，楼道里油漆味较重，离铁路太近很吵。', '短评打分': 1}
{'短评内容': '还蛮干净的，就是空间有点小，总体的感觉还是不错的。。。', '短评打分': 5}
{'短评内容': '房间很好，很干净。', '短评打分': 3}
{'短评内容': '酒店管理比较规范，要坐火车很方便，房间是新装修的，虽然房间小，但是布置很温馨，\n下次还准备住这里。', '短评打分': 5}
{'短评内容': '服务和酒店设施还好，就是距离火车站太近，晚上相当的吵啊，还有隔音不好，楼上洗澡，楼下能听到很大的水声', '短评打分': 1}
{'短评内容': '总体还不错，服务啊房间什么的都蛮好的。地理位置也还可以，靠近火车站，就是有些房间走廊居然靠着窗户，感觉不方便', '短评打分': 5}
{'短评内容': '服务态度好、干净整洁、隔音稍微差了些 能听见火车鸣笛的声音', '短评打分': 5}
{'短评内容': '酒店不错', '短评打分': 3}
{'短评内容': '很不错，虽然房间小了点，我们住13楼，窗外风景很好，因为临街，所以晚上有车经过时有点点吵，不过对面就是一个公交车站，旁边就是火车站，真的很方便呢~', '短评打分': 5}
{'短评内容': '挺不错的，免费升了豪华大床房，稍微有点吵，退房后在漓江发现钱包忘在宾馆内，人家也拾金不眛保留着，表扬!', '短评打分': 3}
{'短评内容': '还不错  干净  比较大。。。。。恩恩   我是十一去的  有点小贵', '短评打分': 5}
{'短评内容': '卫生可以房间有点小', '短评打分': 3}
{'短评内容': '订的豪华大床房，房间没有介绍的时候说35到40平方那么大！但床很舒服，也很卫生', '短评打分': 3}
{'短评内容': '房间很少，我住的是靠边的房间，房间不知道哪个窗户透风，小风嗖嗖的。一晚上睡下来，脖子疼。跟前台说要换房间，前台说这几天都接待团客，没房间了！\n客房服务也不怎么样，我问前台，我把笔记本什么的放在桌上出去转转行不行，结果前台的服务态度特别不好，像我侮辱了他们似的~~~我问一下不对么？\n反正住的挺憋气的。不推荐。', '短评打分': 1}
{'短评内容': '很好！服务不错，环境也可以。希望能再接再励！', '短评打分': 5}
{'短评内容': '這個所謂酒店比招待所同級吧!房小得不能置信,要是能放照片的話才夠寫實,地板趬起的,唉155,我看55差不多!  現在真的很怕這些所謂快速酒店,真的很可怕,我剛在融水住了一個一百八十元的是套房又乾淨!各位網友,切記要小心這些一切的快速酒店', '短评打分': 1}
{'短评内容': '不错，有一种单间小了点！', '短评打分': 3}
{'短评内容': ' 酒店很干净，环境也很好，是个不错的选择!', '短评打分': 3}
{'短评内容': '房间真的是太小了...厕所也是很小很小.....不过房间真是很干净.', '短评打分': 5}
{'短评内容': '建議自駕遊的朋友,要慎重考慮,該酒店不僅不提供停車位,連停門口一天都還要收10元停車費', '短评打分': 1}
{'短评内容': '房间有点小。新装修的感觉很不错。就是为什么洗手池会在厕所外面？', '短评打分': 5}
{'短评内容': '好像是新店，里面东西很新。床也很舒服！相对桂林其他的同档次地方性价比较高。', '短评打分': 5}
{'短评内容': '没有早餐！有点遗憾，其他还好！可以推荐！', '短评打分': 5}
{'短评内容': '酒店位置不错，去火车站和汽车站都很近，我住的房间离铁轨应该不到一百米，偶有火车轰鸣声。房间还算干净，被子稍有霉味。前台服务不错。', '短评打分': 5}
{'短评内容': '优点：装修和设施都比较新，干净整洁，舒适度高\r\n缺点：离火车站很近，又靠在中山南路上，窗子隔音很差，晚上有点吵。定了两个豪华大床房，结果两个房间一大一小，小房间的电视还是老式的厚电视，怀疑是普通大床房。\r\n总体评价：经济型酒店中性价比高，交通方便', '短评打分': 5}
{'短评内容': '房间空间不大，比较干净，周边交通较为便利\n燕子~', '短评打分': 5}
{'短评内容': '服务员不行   付现金后问她返还信用卡金额的问题 一脸不耐烦  直接说 我不知道  你自己打电话去问。。。郁闷    其他的设施都还不错', '短评打分': 5}
{'短评内容': '房间还算干净,就是比较小.', '短评打分': 5}
{'短评内容': '房间条件挺不错的。就是离火车站较近，晚上能听到火车的汽笛声', '短评打分': 5}
{'短评内容': ' 虽然入住有一点点不愉快,但是服务员态度很好.总体好评.', '短评打分': 5}
{'短评内容': '一出火车站向右走，过个天桥就是，很近。离步行街也就起步价8块钱。住的是豪华标准房，安排的是15楼，酒店的最高层，也是附近地理位置比较高的楼层,还有单独的小阳台，可以望到周围很美的风景，阳台有茶几与椅子，让人感觉很舒服。房间很宽敞，洗手间也很大，床属于1.5米的大床，很舒服很柔软。唯一有缺憾的就是靠路边，比较吵。服务员比较热心周到', '短评打分': 5}
{'短评内容': '卫生还可以,24小时有热水,对于一百多元钱一宿的酒店,不可能要求太高,差不多过得去就行了。', '短评打分': 5}
{'短评内容': '格林豪泰酒店还好', '短评打分': 5}
{'短评内容': '环境不错，交通方便', '短评打分': 5}
{'短评内容': '+酒店豪华大床（B）还不错，晚上略有点吵。楼层高一点的话可透过整面的大窗看远处几座孤山，提醒你现在人在桂林', '短评打分': 5}
{'短评内容': ' 服务很好，环境也不错！', '短评打分': 5}
{'短评内容': '面向火车站方向的房间听到火车汽笛非常吵，要求前台换房不给换，所以只好加钱换了面向中山路的房间。', '短评打分': 5}
{'短评内容': '地点比较安静，环境不错，干净，值得一住。但就是空间小点', '短评打分': 5}
{'短评内容': '房间很干净，设施也很齐全，就是在路边有些吵', '短评打分': 3}
{'短评内容': '房间很干净，就是在路边还是有些吵', '短评打分': 5}
{'短评内容': '房间超级小的，感觉有点压抑，还算是比较干净，网速有点慢，', '短评打分': 1}
{'短评内容': '环境不错。干净大方。服务员很热心。隔音效果不怎么样。别的都还好', '短评打分': 5}
{'短评内容': '位置不错,服务态度挺好,只是停车极为不便,白天5元夜晚10元只能停在街边,不爽!', '短评打分': 5}
{'短评内容': '感觉豪泰一般，就服务挺好', '短评打分': 3}
{'短评内容': '阳朔感觉不错啊，安静干净还宽敞，就位置稍偏', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '房间太小了~~有史以来入住过的最小的房间！天哪，洗手池在卫生间外面，没有衣柜，桌子上稍微摆点文件电脑什么的就别想放别的了，总之，很小很可怜的房间！下次不住了。', '短评打分': 1}
{'短评内容': '房间太小了，洗脸刷牙的地方还在卫生间我外面的，我是头一回看到过，，，', '短评打分': 1}
{'短评内容': '还可以。\r\n', '短评打分': 5}
{'短评内容': '酒店可以提供早餐', '短评打分': 5}
{'短评内容': '房间还是挺好的，位置倒是挺好找的，价格也是比较便宜服务也还行。', '短评打分': 5}
{'短评内容': '房间挺明亮的，旁边的小吃很好', '短评打分': 5}
{'短评内容': 'ok', '短评打分': 5}
{'短评内容': '酒房邻街，交通便利。大床房A面积较小，但设施较好、卫生较好。窗户隔音不好，车辆行驶噪间传入房内影响睡眠。', '短评打分': 1}
{'短评内容': '卫生间向床的一面是半透明的，很暧昧哦，浴室提供防滑垫，这点做的不错。我订的是大床房，床很舒服，就是自己一个人，想怎么翻都可以。哈哈哈！电视是液晶电视挂在墙上，29个台只有16个有清晰的画面。不爽。房间没有壁橱，行李只能堆放在外面稍显凌乱。所有的房间只有网络接口，计算机需要自己携带，有上网需要的同志们要注意了。', '短评打分': 1}
{'短评内容': '位置不错挺方便出行的，距离火车站比较近.新酒店当地好多出租车司机不太清楚地方.隔音效果不好临街比较吵.其它方面都不错.', '短评打分': 5}
{'短评内容': '服务挺好的', '短评打分': 3}
{'短评内容': '晚上很超，因为旁边就是火车道。但床超舒服。', '短评打分': 1}
{'短评内容': '帮朋友订的，位置较好，价格也适中。', '短评打分': 5}
{'短评内容': '还有装修的味道。\r\n房间吵，不是靠马路 就是靠铁路。\r\n服务还可以', '短评打分': 1}
{'短评内容': '新装修的酒店，装修味道还有点大，房间比较小，且靠街，早上有点闹', '短评打分': 5}
