{'短评内容': '很好', '短评打分': 5}
{'短评内容': '差！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！', '短评打分': 1}
{'短评内容': '还不错', '短评打分': 3}
{'短评内容': '很安静，前台服务很好，离市中心很近方便购物。不过就是没有电梯，拿着行李上下楼不是很方便。总体来说还是很好的。', '短评打分': 5}
{'短评内容': '服务太度很好，酒店设施有些陈旧，总体还算可以。', '短评打分': 3}
{'短评内容': '如家房间虽小，很干净，比较安静，可是昨晚隔壁房间有个醉酒的人，声音较吵，别的还好，我会推荐给朋友的。', '短评打分': 5}
{'短评内容': '挺好!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!', '短评打分': 5}
{'短评内容': '酒店房间宽敞，交通便利，适合出差时候住一下', '短评打分': 5}
{'短评内容': '工作人员服务态度不错，只是有的楼层没有电梯', '短评打分': 5}
{'短评内容': '前台服务很好,由于飞机晚点,但通过电话勾通后还能保留房间,对此我很是感激,只是网上预定时点了消费券,结果却没成功,不知是否为网站问题', '短评打分': 3}
{'短评内容': '餐厅营业时间比较长，这个很赞，打扫速度快，服务员态度很好，就是房间小了些，网速太不给力了。。。', '短评打分': 3}
{'短评内容': '满意', '短评打分': 3}
{'短评内容': '市中心，很方便。就是停车位置偏少。反正去过两次，车都停下了。', '短评打分': 5}
{'短评内容': '位置好，购物出行都很方便，不过酒店的结构比较乱，整体显得格局不太好.', '短评打分': 5}
{'短评内容': '酒店不错 很干净啊  就是有一点点小  呵呵', '短评打分': 5}
{'短评内容': '商务大床房隔音效果很差.房间比标间小.不舒服.', '短评打分': 3}
{'短评内容': '房间比较干净，但隔音效果较差。作为经济型酒店可以了。', '短评打分': 5}
{'短评内容': '如家还是不错最近天天吃宫爆鸡丁这个厨师做得很好', '短评打分': 3}
{'短评内容': '到银川还是住在如家主要是有餐厅，在银川吃饭真不是很方便如家的吃的还算可以吧，早餐比较多', '短评打分': 3}
{'短评内容': '服务不错 房间有点小。价钱有点高了。建议尽快把电视换了换成薄的 也节省点空间', '短评打分': 5}
{'短评内容': '位置不错，在银川算是中心了，周边很方便。服务也很好，设施还可以。', '短评打分': 5}
{'短评内容': '+还可以', '短评打分': 5}
{'短评内容': '服务很好，房间也很舒服，床很大。就是隔音效果比较差，隔壁电视声音都能听到。一早窗外的喧哗就传了进来。离步行街走过去也比较快。房间挺舒服的。总体还不错。', '短评打分': 5}
{'短评内容': '环境还不错，装修有些粗糙。', '短评打分': 5}
{'短评内容': '最大的问题，电梯不能直达5楼，再就是卫生间太小，转不开身，其它都不错', '短评打分': 5}
{'短评内容': '方便快捷，位置不错，适合临时出差入住。早餐也还干净，营养丰富，但需额外付费。', '短评打分': 5}
{'短评内容': '己入住4109房', '短评打分': 5}
{'短评内容': '总体及格，但枕头太软不舒服，建议如家备12厘米直径的圆枕，房间偏小，另外无烟房也有烟味', '短评打分': 5}
{'短评内容': '服务不错,环境还可以', '短评打分': 5}
{'短评内容': '不错', '短评打分': 3}
{'短评内容': '房间太小哦啊了', '短评打分': 3}
{'短评内容': '就是房间小了一点，其他都还可以', '短评打分': 5}
{'短评内容': '价格比较高，隔音效果一般，隔壁看电视、走廊说话一清二楚。', '短评打分': 5}
{'短评内容': '在银川来说 价格偏高&#183;', '短评打分': 1}
{'短评内容': '位置很好，环境也比较安静。就是被宁夏的大蚊子咬的遍体鳞伤，呵呵。\r\n如家的酒店还是值得信任的', '短评打分': 5}
{'短评内容': '房间还可以，是如家一贯的风格，但是银川鼓楼店的如家是分好几个楼的。我被分在4号楼，出了酒店大堂找了好半天才找到，而且没有电梯，这一点让人比较不满。', '短评打分': 5}
{'短评内容': '床单有污渍，床垫很硬，睡觉不舒服!!', '短评打分': 1}
{'短评内容': '上楼太累', '短评打分': 1}
{'短评内容': '服务太差 ', '短评打分': 5}
{'短评内容': '服务很好', '短评打分': 5}
{'短评内容': '性价比高！', '短评打分': 5}
{'短评内容': '酒店的服务还可以，位置也还行，价格适中，就是设施有点简单了。', '短评打分': 3}
{'短评内容': '本来觉得应该没问题的，结果入住一晚非常失望！墙是板的，不是砖墙！隔壁夜间活动声音都能听的清清楚楚！以后应该不会再住了！', '短评打分': 1}
{'短评内容': '酒店很一般,和其他如家没有什么两样,卫生很好,交通便利,性价比很高.', '短评打分': 3}
{'短评内容': '各方面都不错,唯一一点小问题就是酒店房间的隔音比较差.我住的那天晚上隔壁几个人在喝酒猜拳,很吵.', '短评打分': 5}
{'短评内容': '离市中心比较近，离玉皇阁也很近。附近还有纳凉，聊天的好地方。环境很安静，特别是在酒店呆的时间长了，出来透透气，很是合适！！而且晚上还可以去逛逛步行街。不错！！', '短评打分': 5}
{'短评内容': '地理位置不错，从机场打车80元（节假日略高，平时60元）。房间很干净，服务人员态度很好。', '短评打分': 5}
{'短评内容': '在银川的市中心能找到价格还可以接受，也比较安静的住处 感觉还是不错的', '短评打分': 5}
{'短评内容': '卫生服务各方面都不错，位置也很好，离鼓楼和步行街都很近。\r\n周边吃饭的地方也很多。\r\n只是对应西北地区的房价，觉得有点高。', '短评打分': 5}
{'短评内容': '酒店的整个楼的设计很复杂,房间不太好找绕来绕去的,服务不错,地理位置也是很好市中心方便出行.', '短评打分': 5}
{'短评内容': '我觉得酒店还是比较不错的，在银川来说，酒店的位置很好，在市中心，而且里面的设施和环境也都是比较不错的，价格我也能接受，感觉比较满意。', '短评打分': 5}
{'短评内容': '当时没有想太多，整体感觉都挺好的，没有遇到什么问题，服务也还不错，应该是可以推荐的。', '短评打分': 5}
{'短评内容': '酒店挺好的，比较干净，环境也不错，服务特别周到，值得推荐', '短评打分': 5}
{'短评内容': '酒店的设施很齐全,针对房间的设施,服务,卫生,酒店的性价比很高,酒店的整体来讲酒店非常不错的', '短评打分': 5}
{'短评内容': '一般一般世界第三', '短评打分': 1}
{'短评内容': '酒店隔音不好，宽带限制只有20-30k', '短评打分': 1}
{'短评内容': '还是如家的老问题，隔音不行。不过服务很不错，菜品味道性价比都还不错，地段在市中心', '短评打分': 5}
{'短评内容': '房间干净整齐，而且服务态度热情周到，对于经常出差的人来说，房间干净服务周到是比较重要。', '短评打分': 5}
{'短评内容': '该用户未发表文字评论', '短评打分': 5}
{'短评内容': '服务十分满意，卫生非常干净，地点也很方便。', '短评打分': 5}
{'短评内容': '位置好，绝对市区，离鼓楼步行街非常近。房间也挺舒适。', '短评打分': 3}
