{'短评内容': '很好', '短评打分': 5}
{'短评内容': '酒店不错，就是洗澡水小了点。水量大些就更好了。', '短评打分': 5}
{'短评内容': '网上描述和房间完全不同…', '短评打分': 3}
{'短评内容': '酒店不错,房间挺大的,服务也可以.停车不大方便.', '短评打分': 5}
{'短评内容': '地毯旧了一点，其他都还好，离市区很近，属于旺中带静型，还有停车场', '短评打分': 5}
{'短评内容': '发表过评论了，一次觉得不如一次。发表评论的时间一次比一次晚，只是觉得越来越真的让我没感觉', '短评打分': 1}
{'短评内容': '其实算一般，但值得这价位，不过毕竟县级市，这样的价位我个人觉得偏高。整体还满意', '短评打分': 1}
{'短评内容': '房间很大很宽敞，双人床房冲着阳面，阳光很好。价格也很便宜，这几天来终于能睡个好觉了，很喜欢这里！不错！', '短评打分': 5}
{'短评内容': '挺好的                            不错', '短评打分': 5}
{'短评内容': '恩！不错的！要是再有个窗户就更好了！环境也好！而且很干净！', '短评打分': 5}
{'短评内容': '总体感觉不错，精悍，虽然小但是里面看上去很温馨，唯一感觉不好的是沐浴露是不一包包的，貌似晚上睡觉没有被吵醒  说明隔音效果还行', '短评打分': 5}
{'短评内容': '不会再去这家酒店了。虽然价格便宜。但是内部环境不是很好。可能我订的房间错了吧。。根本不是照片上的那种。。连电视还是10几年前的老式电视机。网线、电吹风什么都没有。哎！！！一次失败的订购。', '短评打分': 1}
{'短评内容': '性价比相当高的一家酒店，入住很舒服，喜欢他家的枕头。', '短评打分': 5}
{'短评内容': '订的是特价房，房间不是很大，但是很干净，没有异味。酒店的入住率很高，观潮节的时候去的，好在网上预订了，否则就没有房间了', '短评打分': 5}
{'短评内容': '客房环境还可以，蛮整洁干净的，服务态度也蛮好。交通也比较便利，靠近火车站和市中心地段，晚上睡觉也比较安静。', '短评打分': 5}
{'短评内容': '酒店位置好，干净，很满意。', '短评打分': 3}
{'短评内容': '酒店距离火车站很近，附近还有博物馆，西山公园等景点（在市区），服务态度很好，订的3人间还送3张早餐劵。推荐这家酒店', '短评打分': 5}
{'短评内容': '房间里一股烟味，厕所门还关不上', '短评打分': 3}
{'短评内容': '老客户了，一如既往的好，信号也越来越好了，支持支持，希望以后早餐再丰富点，会常来住的，哎，这个评论有点难打，凑不出这么多字了', '短评打分': 5}
{'短评内容': '这里整体不错而且方便出行', '短评打分': 3}
{'短评内容': '赞一个先！ 我住的是105特惠房 看到的时候比我想象中的好太多了 还附赠两张早餐卷 虽然我们太晚起没去吃 但是这次住得真是值了 房间也挺大的 设施齐全 唯一一点就是卫生间的热水器水温太低了 空调23度就超冷的  第二天一起来因为没窗户的原因还以为才凌晨结果已经中午了  不管怎么样都很赞啦而且地理位置也好！！！ 下次去的话一定还去住！', '短评打分': 5}
{'短评内容': '对得起特惠房这个价格，比较干净，没有窗但是住一晚上也合适，不会觉得有什么不舒适的地方。酒店服务态度也很好。', '短评打分': 5}
{'短评内容': '还好，就是房间隔音太差了~建议直接把墙改成纸糊的~', '短评打分': 5}
{'短评内容': '干净,价格优惠!地理位置也不错，比较好找!', '短评打分': 5}
{'短评内容': '好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的', '短评打分': 5}
{'短评内容': '不错，价格合理，离火车站很近，应该算是物有所值吧', '短评打分': 5}
{'短评内容': '总体还好，交通方便，设施齐全。走廊的通风不太好，有味道。', '短评打分': 5}
{'短评内容': '还不错。', '短评打分': 3}
{'短评内容': '还不错，还是比较满意的，卫生也还不错，就是有什么机器声音。其他还是不错的。', '短评打分': 5}
{'短评内容': '第2次去了，就是酒店门口停车要收费，有点小郁闷，还有早餐不好，品种少，但是房间很干净', '短评打分': 5}
{'短评内容': '隔音效果不是很理想早餐比较简单，其他的都还可以。', '短评打分': 5}
{'短评内容': '米兰假日酒店干净舒适地理位置好我很满意', '短评打分': 3}
{'短评内容': '价格实惠，物有所值，就是靠火车站太近，吵', '短评打分': 3}
{'短评内容': ' 酒店很实惠很干净，性价比很高。推荐！', '短评打分': 3}
{'短评内容': '＋满意', '短评打分': 3}
{'短评内容': '海宁米兰假日酒店客房跟描述的一样，服务还可以', '短评打分': 5}
{'短评内容': '干净实惠 ', '短评打分': 3}
{'短评内容': '我一直很喜欢这个酒店，房间很大很干净，也很有味道，以前无窗房的信号很差，现在信号也好了，超级便宜的......', '短评打分': 5}
{'短评内容': '房间里有味道 地毯陈旧 脏破 其他还可以', '短评打分': 5}
{'短评内容': ' 很好 很舒服', '短评打分': 3}
{'短评内容': '酒店地理位置很好，离火车站很近……房间虽然是无窗房，但设施和装修都很素雅很有韵味，厕所', '短评打分': 3}
{'短评内容': '已入住，房间跟图片一样，很不错噢', '短评打分': 3}
{'短评内容': '环境还可以比较干净，有免费早餐。', '短评打分': 3}
{'短评内容': '房间表面刚净但是很多蟑螂 水是凉的空调制冷差', '短评打分': 3}
{'短评内容': '地段比较好，生活休闲都方便。房间还比较干净的，这个价格值了', '短评打分': 5}
{'短评内容': '还算是价廉物美。空间不算大但蛮干净的。洗手间不错。', '短评打分': 5}
{'短评内容': '第二次去了，门口停车要收费，收10元，宾馆给报销了5元！！！\n无窗房间就是闷了点！！！', '短评打分': 5}
{'短评内容': '环境还不错，但设施比较陈旧，隔音效果不太好，还可以多增加一点配套服务', '短评打分': 5}
{'短评内容': '总体不错 就是前台结帐速度慢了点！  火车站附近 这个价位 还算满意！', '短评打分': 5}
{'短评内容': '环境很', '短评打分': 3}
{'短评内容': '很好', '短评打分': 3}
{'短评内容': '房间就是一般的标准房间，房间的地毯有点脏，别的倒没什么，150的价位跟这里的设施倒蛮符合的！', '短评打分': 5}
{'短评内容': '很干净很漂亮的地方，特别相对于我所支付的价格，简直是超出我的期望值，唯一美中不足的是早餐相对简单一些，不过有早餐就不错了，呵呵！', '短评打分': 5}
{'短评内容': '酒店还不错，环境很干净，位置也很好。唯一的一点是，这个特惠房没窗户的，的确比较闷，天气冷的时候到还可以。里面太热了！！！', '短评打分': 5}
{'短评内容': '还可以..就是女朋友月经床单弄脏了还扣了10元钱', '短评打分': 5}
{'短评内容': '位置不错，性价比高，唯一缺憾酒店门口停个车还要收费十元！！！不知道是为什么', '短评打分': 5}
{'短评内容': '经济实惠，退房速度有待提高！！！！！！！！！！！！！！！！！！！！！！', '短评打分': 5}
{'短评内容': '经济实惠，走廊电梯卫生有待提高~~~~~~~~~~~~~~~~~~~~~~~', '短评打分': 5}
{'短评内容': '性价比很高，美中不足就是隔音很差，走廊讲话房间里听得一清二楚。外出买水果跑得累啊。总体还是不错的。', '短评打分': 5}
{'短评内容': '这里的服务和卫生条件都很好，房间打扫的很干净，硬件配套设施齐全，交通出行也蛮方便的，环境还可以', '短评打分': 5}
{'短评内容': ', 酒店环境不错，交通便利，很合心。', '短评打分': 3}
{'短评内容': '已经住过很多次了，这样的性价比，这样的住宿环境，你还用再到处找地方住吗？', '短评打分': 5}
{'短评内容': '订了六间特惠房 两间电话不通 房间水太小 其它可以对的起价格很实惠', '短评打分': 3}
{'短评内容': '酒店在商业街上，周边出行交通挺方便，性价比较高，而且房间隔音很好，住宿环境还是很不错的', '短评打分': 5}
{'短评内容': '房间卫生还可以吧，设施还行，服务态度一般，价格还不错，酒店的位置还可以。', '短评打分': 5}
{'短评内容': '还不错，酒店环境卫生还不错，也价格比较公道。', '短评打分': 5}
{'短评内容': '房间很宽敞，通风和采光蛮好的，隔音效果也不错，酒店距离火车站近，周边出行方便', '短评打分': 5}
{'短评内容': '很好，冬天房间很暖和，洗澡水很热！价格很合适', '短评打分': 5}
{'短评内容': '特惠房冬天住确实蛮好的，空调不开都不会觉得冷，换气扇一直开着就不会觉得很闷了，性价比很高', '短评打分': 5}
{'短评内容': '貌似这么实惠的房间在海宁是经典了，平时入住率肯定很高', '短评打分': 5}
{'短评内容': '由于没有窗户，多少有点儿小闷，不过对于经常出门在外办事的人来说还算合适了。早餐种类不多，吃饱就好。', '短评打分': 5}
{'短评内容': '交通很方便，离火车站较近，去皮革城也很方便，\n卫生尚可，早餐很简单', '短评打分': 5}
{'短评内容': '位置还不错，比较实惠，只是特惠房房间有点闷，设备不很新，但是对得起价格！', '短评打分': 5}
{'短评内容': '不错的酒店，交通便利离火车站也很近。出门有很多吃饭的地方。坐公交也很方便。', '短评打分': 5}
{'短评内容': '酒店不错,这个105价格超级合适,就是早餐差点', '短评打分': 5}
{'短评内容': '性价比还可以，要有早餐，值得一住值得一住值得一住值得一住值得一住值得一住值得一住', '短评打分': 5}
