{'短评内容': '很好', '短评打分': 5}
{'短评内容': ' 房间很干净，挺温馨，有家的感觉，位置不错，吃饭逛街都很方便，就是价格稍有点高，不过整体不错！', '短评打分': 3}
{'短评内容': '这个如家住了第二次了,每天卫生间地上总是有毛发!真让人不舒服.建议托地的方式或工具改一改,另外电梯老坏.房价同比不便宜.其它还可以.', '短评打分': 1}
{'短评内容': '离客户那边比较近，还是比较方便的 ，如家快捷还是可以的', '短评打分': 5}
{'短评内容': '环境优雅，态度良好，下次再来', '短评打分': 3}
{'短评内容': '今天停电，但服务还不错。', '短评打分': 3}
{'短评内容': '，服务不错。', '短评打分': 3}
{'短评内容': '酒店位置很好。。\n但电梯又脏又老又慢还经常不动，不过人跳一下电梯就会走了。太差了。\n我定的是商务大床房，为什么拿一间便宜的没有窗户的房间糊弄我。\n前台的服务？？真不知道这也叫服务？？？？', '短评打分': 1}
{'短评内容': '在此住了厂两天，今天刚离开，我住的是601房，感觉不好。一、太吵，今早6点就被楼外突然响起的“轰隆隆”的声音惊醒，再也没睡着；二、卫生不好，第一天用过的洗手间没有好好的打扫，不少头发还在地板上。总之，比起北京的德胜门店差了很多', '短评打分': 1}
{'短评内容': '位置挺好，服务也好，交通方便，稍有点吵。\n需要走几十步到酒店。\n无法走楼梯到1楼，消防通道不畅。', '短评打分': 5}
{'短评内容': '地段很好，出门非常方便。靠近正宁路夜市。去其它地方的公交车也有很多。大床房设施齐全，但不精美。床垫较薄', '短评打分': 5}
{'短评内容': '处于闹市区，地理位置比较好！高峰时间比较难打车！', '短评打分': 5}
{'短评内容': '晚来的点评，位置超好，服务也不错。还会再来', '短评打分': 5}
{'短评内容': '一般，不太方便，没打折', '短评打分': 3}
{'短评内容': '如家的一贯风格，还是不错的。位置很方便，楼下就是步行街，周边很繁华。', '短评打分': 5}
{'短评内容': '一般，真的很一般，服务员没有为客户服务的意识。一般，真的很一般，服务员没有为客户服务的意识。', '短评打分': 1}
{'短评内容': '还不错就是吵了点。', '短评打分': 3}
{'短评内容': '，这家酒店卫生干净，房间新，服务好，下次还会入住。', '短评打分': 3}
{'短评内容': '之前写过了,好!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!1', '短评打分': 5}
{'短评内容': '位置很好,服务也很亲切,唯一缺点是因为在步行街所以打车不特别方便,我们回去时是坐公交到火车站的,门口的公交车倒选择满多,如果行李不多就可以考虑.吃饭购物也非常方便,往北走10分钟就是中山桥和白塔山,满不错的,推荐.\n', '短评打分': 5}
{'短评内容': '很好', '短评打分': 3}
{'短评内容': '挺好的，住着还比较舒服 ，交通听方便的，还有宽带的速度很棒\n', '短评打分': 5}
{'短评内容': '还可以,就是一般连锁经济型商务酒店的级别,从服务到设施都比较规范的,关键是地段好,靠近市中心,出行比较方便，服务员的服务态度非常不错。不足之此就是枕头的汗味太浓，可能是没有更换枕套的原因吧，希望能够改进。', '短评打分': 5}
{'短评内容': '位置还不错，在市中心。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '位置很好，服务不错，有点闹', '短评打分': 3}
{'短评内容': '该酒店地理位置好，干净，不错。只是门面不是很好找，电梯有点慢。呵呵。本人已是第二次入住，有机会的话，还会再来的。', '短评打分': 5}
{'短评内容': '前台接待水平应该加强。有时候只有一个前台，一会接电话，一会接待新顾客，确实不方便。虽然三声服务很到位，但是没有表情。房间内没有茶叶。像格林豪泰就有。', '短评打分': 5}
{'短评内容': '很好，位于兰州最有名的步行街，而且离吃拉面那个马子禄总店的地方很近，早餐很好，关键还不贵，值得推荐。', '短评打分': 5}
{'短评内容': '酒店地段很好，但是因为如此，楼下的噪音也比较大，如家的酒店质量是没话说，服务也很好拉.', '短评打分': 5}
{'短评内容': '好。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '酒店很干净，位置也很好，如家的感觉，热水也很好，性价比高，以后会再来', '短评打分': 5}
{'短评内容': '总体条件还是可以的，值得推荐一下，下次可能以次入住。', '短评打分': 5}
{'短评内容': '条件总得还不错，离市中心也比较近，值得推荐。', '短评打分': 5}
{'短评内容': '位置在商业区步行街上，逛街很方便。吃小吃也很方便。顺着步行街向东走，走出步行街再走一点，有一家卖甘肃特产干果的超市，干玫瑰花便宜又好。', '短评打分': 5}
{'短评内容': '第一次住如家，房间装修风格很温馨，挺干净的，面积也不小（比对面格林豪泰宽敞多了），洗手间用了温暖的黄色瓷砖感觉蛮舒服，只是有些设施（比如地板）过于老旧，应该及时更换。酒店所在大厦的环境可不敢恭维，一楼真是不怎么样，感觉不很安全。入住整体感觉不错，但价格偏贵，定价在160～180元尚可。', '短评打分': 5}
{'短评内容': '如家一贯的风格，很不错。在商业街上，热闹。酒店前台服务人员素质很高，考虑到酒店楼下在装修，主动提出帮我调换到相对安静的楼层。谢谢', '短评打分': 5}
{'短评内容': '非常好的一个快捷酒店。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '不错的酒店，经济实惠，推荐。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '闹中取静，很不错的酒店！！！！推荐。。。', '短评打分': 5}
{'短评内容': '不错的酒店，闹中取静。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '环境不错，态度尚可。', '短评打分': 3}
{'短评内容': '住了两天两间屋！孩子我们一间老人一间！都说不错！服务员前台或打扫卫生的都会主动问好！屋子很干净地理位置好！去中山桥去东方红去大众巷都很近！下回应该还会入住张掖店！重点表扬服务员戴锦荣！28号晚快11点孩子不小心把床单弄脏了，她应该完11点就下班！联系她立即解决了态度还很好! 缺点：竟然没有吹风机？小孩洗完澡等头发晾干了才能睡觉，要是冬天不敢想象！！\n\n', '短评打分': 5}
{'短评内容': '挺好的，服务态度很好，唯一的缺点就是上下楼不方便', '短评打分': 5}
{'短评内容': '酒店服务质量良好！', '短评打分': 3}
{'短评内容': '作为商务快捷酒店中规中矩，没有特别失望，也没有特别惊喜。电梯只有一部，比较难等。', '短评打分': 5}
{'短评内容': '挺香的\u3000', '短评打分': 3}
{'短评内容': '位置比较好，出门就是步行街，对喜欢逛街的朋友来说是个不错的选择，房间干净整洁！离各个景点都比较近！', '短评打分': 5}
{'短评内容': '酒店环境不错，服务态度也好，就是没有中晚餐，吃饭比较麻烦，不想出去，兰州太冷了！！', '短评打分': 5}
{'短评内容': '我已入住', '短评打分': 3}
{'短评内容': '非常好，就在步行街，很繁华，房间很干净，是我住过的最好的如家', '短评打分': 5}
{'短评内容': '交通很方便，位于步行街上。不过楼下很热闹，晚上睡觉会有点吵。', '短评打分': 1}
{'短评内容': '很久没有住这种快捷酒店了，感觉还算干净。就是服务态度有点适应不了 可能这就是一分钱一分货吧。', '短评打分': 5}
{'短评内容': '酒店很干净，服务很周到，很满意', '短评打分': 3}
{'短评内容': '交通便利，购物方便，闹市区小吃很多，银行也很多，而价格很实惠，性价比极高，值得推荐！', '短评打分': 5}
{'短评内容': '交通方便，周边小吃很多，酒店环境卫生好，早餐还不错。', '短评打分': 3}
{'短评内容': '交通方便，服务不错，早餐种类丰富，住着确实性价比很高，下次还来！', '短评打分': 5}
{'短评内容': '房间里很干净，感觉很舒适。地理位置优越，也不吵。下次有机会还会住这儿。', '短评打分': 5}
{'短评内容': '地处兰州最繁华的闹市区，位置很好，购物和游览方便，但设施一般，价格偏高。', '短评打分': 3}
{'短评内容': '位处兰州的闹市中心，交通和就近外出游览方便，但客房一般，价格偏贵。', '短评打分': 5}
{'短评内容': ' +不错', '短评打分': 5}
{'短评内容': '总的来说挺好的。就是电视机感觉有点太差了。  还睡觉着呢。门外挂着免扰的牌子，服务员还是敲门打扫卫生，略微有点不爽。', '短评打分': 5}
{'短评内容': '酒店不错，尤其是处于兰州繁华地段，就是房间小了点，隔音较差，电梯太慢！！！', '短评打分': 5}
{'短评内容': '\n酒店地理位置很好,\n服务态度不错.', '短评打分': 5}
{'短评内容': '内饰不错，就是有点吵', '短评打分': 5}
{'短评内容': '很干净.交通方便.购物也很方便.周围的小吃也不错.推荐.', '短评打分': 3}
{'短评内容': '该店极差，进去一赃毛巾，没敢用，退房时赔了三十元，过道太乱。', '短评打分': 5}
{'短评内容': '有免费的饮水机，网速也还可以，就是服务员老是忘记换拖鞋（不知是不是故意的）', '短评打分': 5}
{'短评内容': '酒店地处步行街西口，位置非常好：到大众巷马子禄牛肉面馆、中山桥、白塔山公园、水车园等都很近。下次去兰州还可以考虑去住.', '短评打分': 5}
{'短评内容': '干净', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 3}
{'短评内容': '酒店在楼上，不方便', '短评打分': 1}
{'短评内容': '比上月人住的商务大床房间大多了，同样的价格，不一样的房间，有点郁闷。', '短评打分': 5}
{'短评内容': 'good!', '短评打分': 3}
{'短评内容': '如家我会选择', '短评打分': 5}
{'短评内容': '地处步行街，方便。', '短评打分': 5}
{'短评内容': '酒店的位置很好  在兰州出差办事比较方便', '短评打分': 5}
{'短评内容': '周围购物方便 服务也还很好', '短评打分': 5}
{'短评内容': '步行街附近出差工作很适合的一间酒店。', '短评打分': 5}
{'短评内容': '优点：地理位置优越,购物什么的都不叫方便，去吃传说中的马子禄牛肉面相当近，大众巷里还有很多其他小吃都很有地方特色.\r\n缺点:卫生真的搞的很不好，厕所发现蟑螂一只,床头柜后面有烟头,窗户上面的纱窗是坏的，卡不住\r\n看了之前其他客人的评论，不少人都说了卫生的问题，酒店评论总是回复说会严格要求跟培训员工对这方面的改善，但看来是空谈，只是说说而已，并没有实质性的改变。如果酒店还想吸引更多的客源我希望酒店能', '短评打分': 5}
{'短评内容': '很不错', '短评打分': 3}
{'短评内容': '位置非常不错，服务也还可以，但是房间隔音效果很差', '短评打分': 5}
{'短评内容': '除了房子有点小，其他都很好，和其他如家一样，值得推荐。', '短评打分': 5}
{'短评内容': '位置还可以，就是电梯太慢了，另外房间里烟味太重。', '短评打分': 5}
{'短评内容': '还可以吧', '短评打分': 5}
{'短评内容': '酒店位置还好，但服务和设施差劲。晚上入住的时候说没房，结果在前台等了45分钟，才收拾出一间。到房间发现枕头和床单上还有头发，真弄不明白是不是刚收拾出来的。除非对住宿环境一点不讲究的人，否则不会推荐。', '短评打分': 1}
{'短评内容': '还不错', '短评打分': 5}
{'短评内容': '地段非常好，在商业步行街上，人来人往的，挺热闹', '短评打分': 5}
{'短评内容': '就在步行街上，交通方便，打车方便。去中山桥也很近，不错。', '短评打分': 5}
{'短评内容': '酒店地理位置很好，就在步行街上，商业出差可选', '短评打分': 5}
{'短评内容': '30晚上放烟花的火药味莫名其妙的进房间了,把人快呛死.总体感觉还是不错', '短评打分': 5}
{'短评内容': '这个如家的位置很不错，非常的方便，而且如家是连锁的酒店，他们的服务都是比较不错的，硬件条件也很好。', '短评打分': 3}
{'短评内容': '地处步行街,但对开车的旅客很不方便,没有专门的停车场.另外隔音很差.', '短评打分': 1}
