{'短评内容': '很好', '短评打分': 5}
{'短评内容': '房间里很舒适,服务也好,出行也很方便。', '短评打分': 3}
{'短评内容': '酒店不错。就是wifi需要自己付费。比较麻烦', '短评打分': 5}
{'短评内容': '距离长城钻探和鸟巢很近.买东西也可以到附近的北辰商场。还有很多饭馆。', '短评打分': 5}
{'短评内容': '  非常号，很舒服。', '短评打分': 3}
{'短评内容': '酒店价格实恵，交通便利，环境舒适，经常推荐朋友来住。', '短评打分': 5}
{'短评内容': '位置在路口，很方便，近邻炎黄艺术馆和北辰购物中心，鸟巢也只有一步之遥。酒店给了免费升级 ，住的是套房，客厅非常大，硬件设施很好，布置大气。', '短评打分': 5}
{'短评内容': '性价比很高的一家酒店,交通很方便,每次来京都住这里住,已经住过很多年了,对这里已经有了很深的感情.', '短评打分': 5}
{'短评内容': '房间温馨舒适，服务员服务周到， 停车场较小！交通方便！', '短评打分': 5}
{'短评内容': '很不错的环境 服务也很好 卫生较干净', '短评打分': 3}
{'短评内容': '房间一般般，结构不合理，装修不是很新了，服务一般，早餐很差还135元。收费是五星，服务是寒心。', '短评打分': 1}
{'短评内容': '经常入住这个酒店，这次住的是高级套房，物有所值。', '短评打分': 5}
{'短评内容': '酒店服务很好，就是早餐的价格有点高。处着很舒服。', '短评打分': 5}
{'短评内容': '建議不在推荐此酒店', '短评打分': 3}
{'短评内容': '工作原因来北京出差，对这里不是太熟悉，经朋友推荐选择了这家酒店。从机场过来很方便，打车很快就到了，路上也不堵车。一进大门就感觉很好，大堂很气派，服务员也很热情。值得称道的是客房很干净，床睡着很舒服。总体来说是非常满意的一次入住，下次再出差还回来的。', '短评打分': 5}
{'短评内容': '已经是第三次入住了，每次都很满意。房间宽敞，设备也齐全，服务态度也蛮好的。之所以选这里，是因为交通够方便，无论是去机场，还是去市内都是很快就能到。下次还回来住的，希望你们越做越好。', '短评打分': 5}
{'短评内容': '房间太小，价格高', '短评打分': 3}
{'短评内容': '位置好，早餐也丰盛。房间陈旧有异味。不够五星，商务性吧，但在奥运村的位置，价格基本合理。', '短评打分': 5}
{'短评内容': '酒店位置很好，环境也不错，服务员的服务也挺好的。', '短评打分': 5}
{'短评内容': '挺好的，每次来都住这，交通便利，房间干净卫生。', '短评打分': 5}
{'短评内容': '酒店不错，最好再加一份早餐，价格可以再高一些', '短评打分': 5}
{'短评内容': '环境、价格尚可,遗憾的是泳池未开放。', '短评打分': 3}
{'短评内容': '酒店位置好，方便！', '短评打分': 3}
{'短评内容': '朋友住的，说是很不错，早餐也好，就是这段时间入住太贵了。', '短评打分': 5}
{'短评内容': '交通方便，周围很热闹，到任何地方去都方便。生活、消费都好。就是房间空调不太热。', '短评打分': 5}
{'短评内容': '床很舒服，就是酒店有点旧了，房间的装修跟大堂不匹配，还不包括早餐，', '短评打分': 5}
{'短评内容': '酒店地点很方便，但有些旧了，但价格合理，下次还会入住。', '短评打分': 5}
{'短评内容': '酒店很干净，位置不错，房间和设施稍微旧了点。', '短评打分': 5}
{'短评内容': '位置好，服务不错，还给自动升了套房，下次还会住', '短评打分': 5}
{'短评内容': '位置不错，北四环附近，离鸟巢很近，溜达一下就到了', '短评打分': 5}
{'短评内容': '地理位置特别优越，离鸟巢、水立方等近在咫尺，且出行也比较方便，门口的公交线路也很多', '短评打分': 5}
{'短评内容': '经常入住名人国际，各方面都不错，只是设备稍微陈旧些。', '短评打分': 5}
{'短评内容': '酒店位置好', '短评打分': 3}
{'短评内容': '已入住910室尚好', '短评打分': 3}
{'短评内容': '788元的房价，感觉不值，标准间房间太小。', '短评打分': 1}
{'短评内容': '北京名人国际酒店是一家五星级酒店，内部设施不错，大堂也挺豪华的，入住的老外也不再少数。尤其重要的是其地理位置特别优越，离鸟巢、水立方等近在咫尺，且出行也比较方便，门口的公交线路也很多，离地铁也不过一站路的距离，到地铁站乘10号线和5号线可以实施京城地铁的换乘。你可以去试试哦。', '短评打分': 5}
{'短评内容': '交通挺方便，房间设施一般，游泳池太小，看了就没有游泳的兴趣。', '短评打分': 5}
{'短评内容': '帮朋友订的，在会议中心附近，印象不错，有机会还住，', '短评打分': 5}
{'短评内容': '总体还可以，环境不错。刚好会议中心人多，就是离地铁没那么近。', '短评打分': 5}
{'短评内容': '酒店环境不错，下次再来北京住这', '短评打分': 3}
{'短评内容': 'good location!!! price is OK!!!', '短评打分': 5}
{'短评内容': '酒店地理位置好！', '短评打分': 3}
{'短评内容': '替美國友人訂的，住的是行政間，還行，比附近的hotel,價錢good!', '短评打分': 5}
{'短评内容': '免费升级到行政楼层，还满高兴的。房间有点小。', '短评打分': 3}
{'短评内容': '酒店服务好，经常住', '短评打分': 3}
{'短评内容': '床很舒服，就是酒店有点旧了，房间的装修跟大堂不匹配，还不包括早餐，', '短评打分': 5}
{'短评内容': '位置不错，行政间房间有点小.................................................', '短评打分': 5}
{'短评内容': '名人大酒店还不错。', '短评打分': 3}
{'短评内容': '酒店硬件设施好,房费较贵,应便宜或含早餐。谢谢!', '短评打分': 3}
{'短评内容': '环境挺好，干净卫生，附近有北辰购物中心，比较繁华。', '短评打分': 5}
{'短评内容': '前台小姐服务质量差', '短评打分': 3}
{'短评内容': '不错。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '不错，方便。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '不错，到机场方便，到鸟巢水立方方便，大厅很有档次，下次还会住', '短评打分': 5}
{'短评内容': '早餐贵，不是很实惠，打车也不方便，房间大气，很安静', '短评打分': 5}
{'短评内容': '呵呵，亚运村，地点不错，办事方便。不关窗有点噪音，早餐有点小贵，总体不错', '短评打分': 5}
{'短评内容': '地理位置不错,出行还方便,可以推荐给朋友', '短评打分': 5}
{'短评内容': '服务态度比较好,还借我一条领带,呵呵,不亏是首都人民啊', '短评打分': 5}
{'短评内容': '我经常住的酒店，总的来说很不错，会继续选择。', '短评打分': 5}
{'短评内容': '这次住的大床房，房间面积充裕，会客也方便。前台服务也比以前好了。', '短评打分': 3}
{'短评内容': '   可以', '短评打分': 3}
{'短评内容': '有些愧对于5星。 住的是行政楼层，房间里居然还有那种成人用品出售，确实不像个5星', '短评打分': 1}
{'短评内容': 'rooms very big, service is fine. food ok. One small negative is that the electrical plugs are not well placed and the guest needs to charge the cell phone and computer in various places.', '短评打分': 5}
{'短评内容': '硬件还可以了，位置也不错，住在这边早上起来无事可以到鸟巢看看，服务还可以，停车方面标识视乎不是很清晰，第一次来的时候从公寓那边的口进去结果到不了酒店门口', '短评打分': 5}
{'短评内容': '位置不错,房间有点旧了...........................................................................................', '短评打分': 5}
{'短评内容': '不错老酒店很干净', '短评打分': 3}
{'短评内容': '套间，自助餐很难吃啊，其他都还可以。能上网。为啥要50个字的评论啊，实在没啥说的了。。。。。。为了消费券而评价，总之，酒店整体水平还可以，希望餐食上多改进了、。', '短评打分': 1}
{'短评内容': '酒店大气，灯壁辉煌。服务人员素质高，服务好，服务态度也不错。房间干净，整洁，空间很大，很宽敞！酒店门口停车场太小，每次进去都要和保安沟通几句，说几句好话！', '短评打分': 5}
{'短评内容': '一家有好些年份的酒店，房间内的洗手间墙上、梳妆台上有比较明显的修整过的白线的痕迹，服务是还是好的，毕竟是挂牌的五星级酒店。', '短评打分': 1}
{'短评内容': '还不错，房间设施很齐备，交通也挺方便，性价比一般吧，附近可以去北辰购物中心。就是发小名片的有的多，你懂得', '短评打分': 5}
{'短评内容': '五星一流酒店，服务一流。离鸟巢近。房间很大。', '短评打分': 5}
{'短评内容': '这已经不是第一次订该酒店了，服务很好，五星品质、还会再来的。', '短评打分': 5}
{'短评内容': '服务不错，环境挺好，交通也方便，尤其离鸟巢很近\n', '短评打分': 5}
{'短评内容': '性价比较高,位置也不错。交通方便。.................', '短评打分': 5}
{'短评内容': '性价比较高,位置也不错。交通方便。.......', '短评打分': 5}
{'短评内容': '性价比较高,位置也不错。交通方便。。。。', '短评打分': 5}
{'短评内容': '房间很大，设施略显陈旧。上网还要收费，不大合理。', '短评打分': 5}
{'短评内容': '入住的1905房间，窗户外面可以直接看到鸟巢和水立方，夜景很美。房间有些潮湿，喷头不太好用。床很舒服，灯光颜色也很好，护发素很喜欢XD', '短评打分': 5}
{'短评内容': '酒店还不错，位置好，服务也成，会推荐给朋友的。', '短评打分': 5}
{'短评内容': '酒店的设施和服务都达不到五星级的标准，房间内上网收取0.5元/分钟的费用，免费停车场也很小，很难找到车位，收费停车场很宽敞，每小时收费5元。不过家庭套房的价格较便宜，828元/晚，性价比还可以。', '短评打分': 5}
{'短评内容': '好', '短评打分': 3}
{'短评内容': '床很舒服，服务很好，房间不是很大，落地窗很漂亮', '短评打分': 5}
{'短评内容': '周边商业设施齐全，环境很好。', '短评打分': 3}
{'短评内容': '环境不错，距离奥林匹克公园很近。', '短评打分': 3}
{'短评内容': '好极了', '短评打分': 3}
{'短评内容': '酒店服务很好，免费升级行政房、感觉不错。早餐很丰富，只是价格高了一点。以后还会光顾名人酒店！银燕', '短评打分': 3}
{'短评内容': '交通便利，房屋设施齐全，服务好，干净卫生，周边有购物广场，推荐', '短评打分': 5}
{'短评内容': '地段较好，标准间房小，家庭套较实惠，周边餐饮方便，交通一般', '短评打分': 5}
{'短评内容': '五星级的，服务不错，只是年头有些久。\n在亚运村商圈，离奥运公园很近，交通方便。', '短评打分': 5}
{'短评内容': '距离国家会议中心很近，来回很方便，房间及餐饮等方面也还行。', '短评打分': 5}
{'短评内容': '还不错', '短评打分': 3}
{'短评内容': '地理位置优越：毗邻北四环鸟巢、水立方、国家森林公园、北辰购物中心等；房间设施考究；酒店中餐、西餐、咖啡厅等一应俱全 值得推荐', '短评打分': 5}
{'短评内容': '老酒店，家具、设施都比较老，预订的标准间没有了，升级到套房，性价比还比较高。', '短评打分': 5}
{'短评内容': '酒店的位置很好 距水立方鸟巢 步行10分钟 交通也便利 房间干净舒适 服务好 酒店的早餐也挺好的。非常满意', '短评打分': 5}
{'短评内容': '，名人酒店位置交通便利，酒店房间干净舒适，非常满意。', '短评打分': 3}
{'短评内容': '酒店性价比尚可。', '短评打分': 3}
{'短评内容': ' 总体还是不错的。', '短评打分': 3}
{'短评内容': '该酒店环境较好，周围有繁华商业圈，不错，还可以逛逛街', '短评打分': 5}
{'短评内容': '很好', '短评打分': 3}
{'短评内容': '算是老酒店了，服务好，价格实惠，位置也还好', '短评打分': 5}
{'短评内容': '服务好', '短评打分': 3}
{'短评内容': '    酒店总体环境不错，但电梯按纽有静电，而且夏天都有，这是在其他酒店所不存在的问题。\n    建议：检查电梯电源接地体是否合格。\n    将精细化服务覆盖到酒店的每个角落。', '短评打分': 5}
{'短评内容': '  good value. Location is abit out but still acceptable. Good food near by.', '短评打分': 3}
{'短评内容': '在装修早上九点就开始打电转没法睡', '短评打分': 3}
{'短评内容': '一般。', '短评打分': 3}
{'短评内容': '性价比不高，要不是为了开会，不会住在这里。', '短评打分': 1}
{'短评内容': '  不错的酒店，性价比较高!', '短评打分': 3}
{'短评内容': '还不错                    环境很好的', '短评打分': 5}
{'短评内容': '早餐太简单，性价比不高. 位置还不错比较方便', '短评打分': 1}
{'短评内容': '不错', '短评打分': 3}
{'短评内容': '地点方便.', '短评打分': 3}
{'短评内容': '服务很好！态度很好！就是停车位太少了！环境很好！', '短评打分': 5}
{'短评内容': '卫生、环境均不错。服务也好。房间内设施比较科学。桌面空间稍微小点', '短评打分': 5}
{'短评内容': '和周边比起来有点小贵奥，但交通很便利了。所以可以选择下', '短评打分': 5}
{'短评内容': '环境挺不错的，服务比较到位，会经常光顾的。', '短评打分': 5}
{'短评内容': '酒店在北四环，离鸟巢、水立方、国家会议中心都很近，适合商务', '短评打分': 5}
{'短评内容': '一般般吧，老牌酒店了，家具比较陈旧，屋子面积很大。总体还行', '短评打分': 5}
{'短评内容': '酒店服务很好，很安静！', '短评打分': 3}
{'短评内容': '很好', '短评打分': 3}
{'短评内容': '. 酒店位置好，很方便。', '短评打分': 3}
{'短评内容': '酒店交通方便，在北四环鸟巢和水立方附近，离会议中心很近', '短评打分': 3}
{'短评内容': '酒店位置很好，适合商务，服务不错，餐饮也不错', '短评打分': 5}
{'短评内容': '总的来说 这家酒店还是不错的 服务态度挺好 符合五星标准 位置也比较好', '短评打分': 5}
{'短评内容': '酒店还好只是设施显旧、价偏高', '短评打分': 3}
{'短评内容': '还不错，停车很方便！大堂很气派。就是收费比较贵！', '短评打分': 5}
{'短评内容': '价格公道，是亚运村这边五星级最便宜的一家了，地下位置也不错，离各景点都还近，公交路线也很多。下次还推荐。', '短评打分': 5}
{'短评内容': '酒店位置不错,出行较方便,距鸟巢5分钟,距中国科技馆10分钟.酒店属老五星,大堂很不错,房间家具较老.', '短评打分': 5}
{'短评内容': 'OK', '短评打分': 5}
{'短评内容': '还是觉得电视有点老,其它都还可以!', '短评打分': 3}
{'短评内容': '可以看到鸟巢的一角,不错!电视机有点老,不好!', '短评打分': 5}
{'短评内容': '凌晨去的，酒店没有霓虹灯差点找不到，前台手续服务还不错，房间设施太陈旧！', '短评打分': 1}
{'短评内容': '环境不错,离鸟巢比较近,只是酒店停车位有点少!', '短评打分': 5}
{'短评内容': '商务和旅游很方便，交通也不错，是新加坡的管理公司管理，值得住的。', '短评打分': 3}
{'短评内容': '地理位置靠奥体公园非常近，走路5分钟。这个对于来游览鸟巢的很方便，交通也很方便。房间设施在同级别酒店里（五星）还好吧，本来是选择大床标间的，但没有了，就又换了豪华大床房。价格比较服务和设施没有威斯汀之类的好，地处亚奥商圈，还是值得住的。', '短评打分': 5}
{'短评内容': '我们去前台看了房间，三次调整房间，旅店都非常耐心，还给我们挑了一间能看到鸟巢的房间，值得推荐！', '短评打分': 5}
{'短评内容': '环境不错，卫生条件也好，服务人员一般，交通有些拥挤。', '短评打分': 5}
{'短评内容': '里面装修还是有些陈旧卫生还行，服务还是比较好。位置的话还不错，价格还是有些高。', '短评打分': 5}
{'短评内容': '总体来说还不错,地理位置也还挺好的，服务也还算不错', '短评打分': 5}
{'短评内容': '酒店位置很好找，服务也还不错，性价比很高，就是设施有点老', '短评打分': 5}
{'短评内容': '很好的酒店！下次还住.', '短评打分': 5}
{'短评内容': '位置不错，服务一般，总体还可以', '短评打分': 5}
{'短评内容': '价格有点高，但位置还不错', '短评打分': 3}
{'短评内容': 'A comfort hotel, But, no free internet !! Not convinence for business man.', '短评打分': 1}
{'短评内容': '酒店还可以，我住的是套间，感觉整体装修布置不是很专业，装修档次倒是不低，床很一般，服务还过得去。', '短评打分': 5}
{'短评内容': '性价比不错', '短评打分': 5}
{'短评内容': '亚运村周边交通便利', '短评打分': 3}
{'短评内容': '交通便利，出行方便。', '短评打分': 5}
{'短评内容': '设施有点陈旧了，但交通比较方便', '短评打分': 5}
{'短评内容': '从性价比上说,还是很不错的~~~', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '春节临近了，人非常少\r\n住着很舒服\r\n就是早餐爱贵了，要138/位\r\n', '短评打分': 5}
{'短评内容': '地段不错，紧邻北辰购物中心。服务质量还凑合。', '短评打分': 5}
{'短评内容': '套房虽然宽敞 但设施不是新配备 和价格不是很匹配 停车场也很拥挤 ', '短评打分': 1}
{'短评内容': '真的不是特别好，条件太差了，我不会给朋友推荐的，商务套间都这样的条件，标间更别说了，这家酒店我不会再订了', '短评打分': 1}
{'短评内容': '环境不错哦', '短评打分': 3}
{'短评内容': '曾住过,还不错.', '短评打分': 3}
{'短评内容': '很好,不错哦!', '短评打分': 5}
{'短评内容': '服务很好，价格适中。位置不错', '短评打分': 3}
{'短评内容': '老牌五星所以设施略显陈旧，房不是太大。但位置很好，价格也不贵。', '短评打分': 3}
{'短评内容': '位置非常好，离鸟巢很近。价格也不贵', '短评打分': 5}
{'短评内容': '装修太老了', '短评打分': 1}
{'短评内容': '位置很好，奥运村周边', '短评打分': 5}
{'短评内容': '行政层房间正好可以看到鸟巢还不错，性价比很好的酒店', '短评打分': 5}
{'短评内容': '服务不错', '短评打分': 5}
{'短评内容': '温暖舒适，靠近奥林匹克公园。会推荐给朋友。', '短评打分': 5}
{'短评内容': '温暖舒适，靠近奥林匹克公园。会推荐给朋友。', '短评打分': 3}
{'短评内容': '价格不是很贵。位置还行', '短评打分': 3}
{'短评内容': '卫生不错很干净，设施完善，地理位置交通方便，服务热情周到，性价比不错的酒店，值得推荐', '短评打分': 3}
{'短评内容': '不错，比较舒适。', '短评打分': 5}
{'短评内容': '结婚前一天选择了名人国际，由于到店时间比较晚，原预定的标间已经没有房间了，前台人员免费给我升级到了行政楼层的标间，房间设施很好，而且还能清晰的看到鸟巢和水立方，房间卫生情况也很好，服务人员也很亲切，非常感谢名人国际酒店给了我如此舒适的新房！', '短评打分': 3}
{'短评内容': '酒店设施有点旧\r\n位置很好', '短评打分': 3}
{'短评内容': '酒店总的来说不错', '短评打分': 5}
{'短评内容': '说起来是五星级的酒店,订房的时候就说得很明白要一间是大床的房间.最后入住的时候前台也没说,到了房间才知道给人家夫妻住了个两床的标准间.房价这么高,一点儿也不值五星级.', '短评打分': 1}
{'短评内容': '因为没有我们订的房间，结果给升级了房间标准，住的很舒服，不错。', '短评打分': 5}
{'短评内容': '服务很差，晚上西餐是凉的，服务生经理英文也差，标准间条件很差面积小，和三星条件相符，不建议住。', '短评打分': 1}
{'短评内容': '房间温馨舒适,也很干净,设施比较齐全,性价比很好,位置在亚奥商圈这边挺方便的,值得推荐的酒店.', '短评打分': 3}
{'短评内容': '地理位置好', '短评打分': 5}
{'短评内容': '因为去晚了,本来定的标间已经没了,前台员工免费给升级了行政楼层的标准间,这样的价位住行政楼层简直是超值!酒店位置不错!', '短评打分': 5}
{'短评内容': '位置较好，但房间价位偏高，别的方面都还好。', '短评打分': 5}
{'短评内容': '酒店的环境很好，服务热情周到，地理位置也不错', '短评打分': 5}
{'短评内容': '酒店挺一般的,当时就是因去那个地方去办事所以才选的,不然是不会住那里的.', '短评打分': 1}
{'短评内容': '酒店还是不错的，硬件环境地理位置度很不错，交通也挺方便的，但是酒店都有个问题，就是他们提供的矿泉水，每天数量都有限制，这点很不好。', '短评打分': 5}
{'短评内容': '比较满意，不错', '短评打分': 5}
{'短评内容': '房间价位和早餐价位都很高，别的方面都还好', '短评打分': 5}
{'短评内容': '该用户未发表文字评论', '短评打分': 5}
{'短评内容': '价不符实', '短评打分': 3}
{'短评内容': '该用户未发表文字评论', '短评打分': 5}
{'短评内容': '该用户未发表文字评论', '短评打分': 5}
{'短评内容': '周围消费环境不错，房间不错，整体服务不错。&lt;br /&gt;\n缺点有2个：一是可能放进黑出租车给客人，导致打车价格奇高；2是前台结帐的服务态度时有不良表现。', '短评打分': 5}
{'短评内容': '虽然不是豪华型酒店，但是比较舒适，前台服务态度有待提高！', '短评打分': 3}
{'短评内容': '我也是2004-2月的最后一个周末住在那里，喜欢那里的餐厅，那个温馨的角落……', '短评打分': 3}
{'短评内容': '还可以，只是停车场是物业的。', '短评打分': 5}
{'短评内容': '一点也不怎么样', '短评打分': 3}
{'短评内容': '没住过,很感兴趣.大床房间的面积有多少?我本周末想入住.', '短评打分': 3}
{'短评内容': '我在你们那里住过，非常的不错！&lt;br /&gt;\n&lt;br /&gt;\n 我很喜欢！', '短评打分': 3}
{'短评内容': '大堂门口外面那个保安，瘦，白，略驼背，双手总背在后面。此人品质极为低劣。\r\n到大堂门前后问这个保安哪里停车，可谁知这个保安竟然装作听不见。 就在我车窗边上你耳朵聋吗？\r\n更可气的是这保安后来竟然告诉我停车场在蓝色棚子那边，我开过去之后是名人公寓的地库，没卡根本进不去。\r\n下午办事回来停车在门口让同事下车，这SB竟然上来说赶紧开走，只能说，领导开会救了你，你等下回我再住名人呢，小逼崽子', '短评打分': 1}
